country,year,age_group,mpr
mus,2000,30_34,97.3552
mus,2000,35_39,97.1369
mus,2000,40_44,96.7068
mus,2000,45_49,96.1058
mus,2000,50_54,92.6508
mus,2000,55_59,83.7834
mus,2000,60_64,35.4136
mus,2000,65,18.2497
mus,2000,total_15,80.7329
mus,2001,15_19,36.8
mus,2001,20_24,85.9
mus,2001,25_29,96.2
mus,2001,30_34,97.5
mus,2001,35_39,97.2
mus,2001,40_44,96.8
mus,2001,45_49,96.2
mus,2001,50_54,92.7
mus,2001,55_59,83.8
mus,2001,60_64,35.1
mus,2001,65,18.2
mus,2001,total_15,80.5738
mus,2002,15_19,34.4575
mus,2002,20_24,84.0589
mus,2002,25_29,95.8626
mus,2002,30_34,97.435
mus,2002,35_39,97.2683
mus,2002,40_44,96.3342
mus,2002,45_49,96.0093
mus,2002,50_54,92.5048
mus,2002,55_59,83.3436
mus,2002,60_64,33.1062
mus,2002,65,16.3472
mus,2002,total_15,79.6839
mus,2003,15_19,32.1882
mus,2003,20_24,82.0278
mus,2003,25_29,95.4967
mus,2003,30_34,97.3683
mus,2003,35_39,97.3349
mus,2003,40_44,95.8036
mus,2003,45_49,95.8094
mus,2003,50_54,92.3049
mus,2003,55_59,82.8769
mus,2003,60_64,31.1713
mus,2003,65,14.6492
mus,2003,total_15,78.7032
mus,2004,15_19,30
mus,2004,20_24,79.8
mus,2004,25_29,95.1
mus,2004,30_34,97.3
mus,2004,35_39,97.4
mus,2004,40_44,95.2
mus,2004,45_49,95.6
mus,2004,50_54,92.1
mus,2004,55_59,82.4
mus,2004,60_64,29.3
mus,2004,65,13.1
mus,2004,total_15,77.6723
mus,2005,15_19,26.2
mus,2005,20_24,78.7
mus,2005,25_29,93.8
mus,2005,30_34,97.3
mus,2005,35_39,95.1
mus,2005,40_44,96.4
mus,2005,45_49,94.8
mus,2005,50_54,93.8
mus,2005,55_59,82.9
mus,2005,60_64,31.2
mus,2005,65,13.4
mus,2005,total_15,76.8312
mus,2006,15_19,25
mus,2006,20_24,78.5
mus,2006,25_29,94.2
mus,2006,30_34,96.7
mus,2006,35_39,95.3
mus,2006,40_44,95.5
mus,2006,45_49,94.4
mus,2006,50_54,91.8
mus,2006,55_59,83.8
mus,2006,60_64,30.9
mus,2006,65,13.4
mus,2006,total_15,76.1858
mus,2007,15_19,28.9
mus,2007,20_24,74.5
mus,2007,25_29,93.1
mus,2007,30_34,96.2
mus,2007,35_39,94.7
mus,2007,40_44,96.3
mus,2007,45_49,94.3
mus,2007,50_54,94.1
mus,2007,55_59,85.2
mus,2007,60_64,32.6
mus,2007,65,13.2
mus,2007,total_15,76.1252
mus,2008,15_19,28
mus,2008,20_24,70.7
mus,2008,25_29,92.2
mus,2008,30_34,97.2
mus,2008,35_39,96
mus,2008,40_44,96.4
mus,2008,45_49,95.1
mus,2008,50_54,92.5
mus,2008,55_59,84
mus,2008,60_64,30.3
mus,2008,65,13.6438
mus,2008,total_15,75.3193
mus,2009,15_19,25.6
mus,2009,20_24,71.3
mus,2009,25_29,90.9
mus,2009,30_34,97.4
mus,2009,35_39,97.2
mus,2009,40_44,96
mus,2009,45_49,95.2
mus,2009,50_54,92.8
mus,2009,55_59,84.9
mus,2009,60_64,33.1
mus,2009,65,14.1
mus,2009,total_15,75.0747
mus,2010,15_19,24.8792
mus,2010,20_24,71.0346
mus,2010,25_29,92.6829
mus,2010,30_34,97.1637
mus,2010,35_39,96.9345
mus,2010,40_44,95.6281
mus,2010,45_49,95.1531
mus,2010,50_54,93
mus,2010,55_59,86
mus,2010,60_64,45.6
mus,2010,65,16
mus,2010,total_15,75.6936
mus,2011,15_19,24.5912
mus,2011,20_24,70.8312
mus,2011,25_29,92.6146
mus,2011,30_34,97.1573
mus,2011,35_39,96.821
mus,2011,40_44,95.5953
mus,2011,45_49,95.1378
mus,2011,50_54,93.1
mus,2011,55_59,86.3
mus,2011,60_64,46
mus,2011,65,16.1
mus,2011,total_15,75.4849
mus,2012,15_19,24.3033
mus,2012,20_24,70.6277
mus,2012,25_29,92.5463
mus,2012,30_34,97.1509
mus,2012,35_39,96.7076
mus,2012,40_44,95.5624
mus,2012,45_49,95.1225
mus,2012,50_54,93.2
mus,2012,55_59,86.6
mus,2012,60_64,46.4
mus,2012,65,16.2
mus,2012,total_15,75.3185
mus,2013,15_19,24.0154
mus,2013,20_24,70.4242
mus,2013,25_29,92.478
mus,2013,30_34,97.1445
mus,2013,35_39,96.5941
mus,2013,40_44,95.5297
mus,2013,45_49,95.1072
mus,2013,50_54,93.3
mus,2013,55_59,87
mus,2013,60_64,46.8
mus,2013,65,16.3
mus,2013,total_15,75.1843
mus,2014,15_19,23.7275
mus,2014,20_24,70.2208
mus,2014,25_29,92.4098
mus,2014,30_34,97.1382
mus,2014,35_39,96.4807
mus,2014,40_44,95.4968
mus,2014,45_49,95.0918
mus,2014,50_54,93.4
mus,2014,55_59,87.3
mus,2014,60_64,47.2
mus,2014,65,16.4
mus,2014,total_15,75.0429
mus,2015,15_19,23.4396
mus,2015,20_24,70.0173
mus,2015,25_29,92.3415
mus,2015,30_34,97.1318
mus,2015,35_39,96.3672
mus,2015,40_44,95.464
mus,2015,45_49,95.0765
mus,2015,50_54,93.5
mus,2015,55_59,87.65
mus,2015,60_64,47.6
mus,2015,65,16.5
mus,2015,total_15,74.8889
mus,2016,15_19,23.1517
mus,2016,20_24,69.8139
mus,2016,25_29,92.2732
mus,2016,30_34,97.1255
mus,2016,35_39,96.2538
mus,2016,40_44,95.4312
mus,2016,45_49,95.0612
mus,2016,50_54,93.6
mus,2016,55_59,88
mus,2016,60_64,48
mus,2016,65,16.6
mus,2016,total_15,74.691
mus,2017,15_19,22.8637
mus,2017,20_24,69.6104
mus,2017,25_29,92.2049
mus,2017,30_34,97.1191
mus,2017,35_39,96.1403
mus,2017,40_44,95.3984
mus,2017,45_49,95.0459
mus,2017,50_54,93.7
mus,2017,55_59,88.3
mus,2017,60_64,48.4
mus,2017,65,16.7
mus,2017,total_15,74.4807
mus,2018,15_19,22.5758
mus,2018,20_24,69.4069
mus,2018,25_29,92.1366
mus,2018,30_34,97.1127
mus,2018,35_39,96.0269
mus,2018,40_44,95.3656
mus,2018,45_49,95.0306
mus,2018,50_54,93.8
mus,2018,55_59,88.6
mus,2018,60_64,48.8
mus,2018,65,16.8
mus,2018,total_15,74.2655
mus,2019,15_19,22.2879
mus,2019,20_24,69.2035
mus,2019,25_29,92.0683
mus,2019,30_34,97.1064
mus,2019,35_39,95.9134
mus,2019,40_44,95.3328
mus,2019,45_49,95.0153
mus,2019,50_54,93.9
mus,2019,55_59,89
mus,2019,60_64,49.2
mus,2019,65,16.9
mus,2019,total_15,74.0613
mus,2020,15_19,22
mus,2020,20_24,69
mus,2020,25_29,92
mus,2020,30_34,97.1
mus,2020,35_39,95.8
mus,2020,40_44,95.3
mus,2020,45_49,95
mus,2020,50_54,94.3
mus,2020,55_59,89.3
mus,2020,60_64,49.6
mus,2020,65,17
mus,2020,total_15,73.8805
mex,1988,15_19,56.9
mex,1988,20_24,83
mex,1988,25_29,93.5
mex,1988,30_34,97.9
mex,1988,35_39,97.7
mex,1988,40_44,97.2
mex,1988,45_49,96.8
mex,1988,50_54,91.8
mex,1988,55_59,85.4
mex,1988,60_64,77.4
mex,1988,65,58.3
mex,1989,15_19,58.5393
mex,1989,20_24,83.3709
mex,1989,25_29,94.3295
mex,1989,30_34,97.8242
mex,1989,35_39,97.8692
mex,1989,40_44,97.6351
mex,1989,45_49,96.7563
mex,1989,50_54,92.4288
mex,1989,55_59,87.276
mex,1989,60_64,78.3136
mex,1989,65,57.256
mex,1990,15_19,60.1599
mex,1990,20_24,83.7352
mex,1990,25_29,95.0588
mex,1990,30_34,97.7458
mex,1990,35_39,98.0262
mex,1990,40_44,98.004
mex,1990,45_49,96.7121
mex,1990,50_54,93.013
mex,1990,55_59,88.9421
mex,1990,60_64,79.2002
mex,1990,65,56.2055
mex,1990,total_15,83.9411
mex,1991,15_19,61.7585
mex,1991,20_24,84.0931
mex,1991,25_29,95.6985
mex,1991,30_34,97.6645
mex,1991,35_39,98.1719
mex,1991,40_44,98.3163
mex,1991,45_49,96.6673
mex,1991,50_54,93.5552
mex,1991,55_59,90.4141
mex,1991,60_64,80.0598
mex,1991,65,55.1494
mex,1991,total_15,84.5583
mex,1992,15_19,63.0178
mex,1992,20_24,84.6457
mex,1992,25_29,95.4293
mex,1992,30_34,97.834
mex,1992,35_39,98.1723
mex,1992,40_44,97.7277
mex,1992,45_49,96.7721
mex,1992,50_54,92.5267
mex,1992,55_59,89.4912
mex,1992,60_64,79.8053
mex,1992,65,57.5282
mex,1992,total_15,85.0073
mex,1993,15_19,64.3233
mex,1993,20_24,85.2052
mex,1993,25_29,95.1442
mex,1993,30_34,97.9915
mex,1993,35_39,98.1727
mex,1993,40_44,96.9397
mex,1993,45_49,96.8737
mex,1993,50_54,91.3491
mex,1993,55_59,88.5857
mex,1993,60_64,79.7564
mex,1993,65,60.058
mex,1993,total_15,85.464
mex,1994,15_19,62.1213
mex,1994,20_24,85.687
mex,1994,25_29,95.0984
mex,1994,30_34,97.22
mex,1994,35_39,97.4618
mex,1994,40_44,95.9624
mex,1994,45_49,95.348
mex,1994,50_54,90.6808
mex,1994,55_59,86.6046
mex,1994,60_64,77.3463
mex,1994,65,56.1986
mex,1994,total_15,84.5097
mex,1995,15_19,59.5983
mex,1995,20_24,85.9614
mex,1995,25_29,95.0523
mex,1995,30_34,96.1639
mex,1995,35_39,96.4843
mex,1995,40_44,94.69
mex,1995,45_49,93.1306
mex,1995,50_54,89.9665
mex,1995,55_59,82.892
mex,1995,60_64,73.9777
mex,1995,65,51.213
mex,1995,total_15,83.1635
mex,1996,15_19,59.7836
mex,1996,20_24,84.6988
mex,1996,25_29,94.9586
mex,1996,30_34,96.3502
mex,1996,35_39,96.6663
mex,1996,40_44,96.1422
mex,1996,45_49,94.2339
mex,1996,50_54,90.5719
mex,1996,55_59,83.82
mex,1996,60_64,72.978
mex,1996,65,50.8226
mex,1996,total_15,83.3329
mex,1997,15_19,58.9032
mex,1997,20_24,84.9053
mex,1997,25_29,96.0519
mex,1997,30_34,97.6711
mex,1997,35_39,97.2098
mex,1997,40_44,96.9768
mex,1997,45_49,94.5479
mex,1997,50_54,92.0916
mex,1997,55_59,85.6659
mex,1997,60_64,77.5708
mex,1997,65,50.8482
mex,1997,total_15,84.0846
mex,1998,15_19,59.1388
mex,1998,20_24,85.2367
mex,1998,25_29,94.3266
mex,1998,30_34,96.7455
mex,1998,35_39,96.7967
mex,1998,40_44,96.8614
mex,1998,45_49,95.1396
mex,1998,50_54,91.6916
mex,1998,55_59,86.0016
mex,1998,60_64,75.8404
mex,1998,65,52.7186
mex,1998,total_15,84.0138
mex,1999,15_19,57.8224
mex,1999,20_24,83.3203
mex,1999,25_29,94.406
mex,1999,30_34,96.9306
mex,1999,35_39,97.2313
mex,1999,40_44,95.5473
mex,1999,45_49,94.5874
mex,1999,50_54,90.3728
mex,1999,55_59,85.5973
mex,1999,60_64,75.3286
mex,1999,65,51.4127
mex,1999,total_15,83.3642
mex,2000,15_19,55.4589
mex,2000,20_24,83.1382
mex,2000,25_29,94.1877
mex,2000,30_34,96.8218
mex,2000,35_39,96.916
mex,2000,40_44,95.9516
mex,2000,45_49,94.5657
mex,2000,50_54,90.424
mex,2000,55_59,85.9199
mex,2000,60_64,71.8481
mex,2000,65,48.4561
mex,2000,total_15,82.7132
mex,2001,15_19,53.5107
mex,2001,20_24,81.3773
mex,2001,25_29,93.799
mex,2001,30_34,96.8943
mex,2001,35_39,96.6822
mex,2001,40_44,95.69
mex,2001,45_49,94.976
mex,2001,50_54,91.8016
mex,2001,55_59,84.9399
mex,2001,60_64,71.4996
mex,2001,65,48.4194
mex,2001,total_15,82.2346
mex,2002,15_19,50.775
mex,2002,20_24,80.1963
mex,2002,25_29,93.4357
mex,2002,30_34,96.9293
mex,2002,35_39,96.6312
mex,2002,40_44,96.6822
mex,2002,45_49,94.7323
mex,2002,50_54,91.7145
mex,2002,55_59,85.2001
mex,2002,60_64,73.3239
mex,2002,65,48.3184
mex,2002,total_15,81.8533
mex,2003,15_19,48.358
mex,2003,20_24,79.7117
mex,2003,25_29,93.7391
mex,2003,30_34,96.2702
mex,2003,35_39,96.4324
mex,2003,40_44,96.3992
mex,2003,45_49,94.7382
mex,2003,50_54,91.1512
mex,2003,55_59,85.4388
mex,2003,60_64,72.2226
mex,2003,65,46.8743
mex,2003,total_15,81.2869
mex,2004,15_19,50.2269
mex,2004,20_24,79.6801
mex,2004,25_29,94.1997
mex,2004,30_34,96.2141
mex,2004,35_39,97.0206
mex,2004,40_44,96.0557
mex,2004,45_49,94.9341
mex,2004,50_54,91.2679
mex,2004,55_59,84.808
mex,2004,60_64,72.7643
mex,2004,65,46.2373
mex,2004,total_15,81.674
mex,2005,15_19,47.6177
mex,2005,20_24,78.6765
mex,2005,25_29,93.4117
mex,2005,30_34,95.8984
mex,2005,35_39,96.7189
mex,2005,40_44,96.5517
mex,2005,45_49,95.0118
mex,2005,50_54,92.3033
mex,2005,55_59,85.7242
mex,2005,60_64,71.3092
mex,2005,65,46.2451
mex,2005,total_15,81.132
mex,2006,15_19,48.8455
mex,2006,20_24,79.7741
mex,2006,25_29,94.5552
mex,2006,30_34,96.1087
mex,2006,35_39,96.7465
mex,2006,40_44,96.6758
mex,2006,45_49,95.4017
mex,2006,50_54,92.5099
mex,2006,55_59,88.2165
mex,2006,60_64,74.001
mex,2006,65,45.8177
mex,2006,total_15,81.8463
mex,2007,15_19,47.7409
mex,2007,20_24,79.8061
mex,2007,25_29,94.1647
mex,2007,30_34,96.8297
mex,2007,35_39,96.5799
mex,2007,40_44,96.7075
mex,2007,45_49,94.9126
mex,2007,50_54,91.4483
mex,2007,55_59,86.9966
mex,2007,60_64,73.1432
mex,2007,65,45.0738
mex,2007,total_15,81.4303
mex,2008,15_19,47.8634
mex,2008,20_24,79.5965
mex,2008,25_29,93.9824
mex,2008,30_34,96.1477
mex,2008,35_39,96.4677
mex,2008,40_44,95.9882
mex,2008,45_49,94.9522
mex,2008,50_54,91.7619
mex,2008,55_59,86.7054
mex,2008,60_64,71.5359
mex,2008,65,46.7153
mex,2008,total_15,81.2677
mex,2009,15_19,45.0305
mex,2009,20_24,77.8819
mex,2009,25_29,93.252
mex,2009,30_34,95.9883
mex,2009,35_39,95.7373
mex,2009,40_44,95.4225
mex,2009,45_49,94.368
mex,2009,50_54,91.4763
mex,2009,55_59,84.9753
mex,2009,60_64,68.7944
mex,2009,65,43.2366
mex,2009,total_15,79.8349
mex,2010,15_19,47.3413
mex,2010,20_24,78.359
mex,2010,25_29,93.0281
mex,2010,30_34,96.3299
mex,2010,35_39,96.3242
mex,2010,40_44,95.6566
mex,2010,45_49,94.6065
mex,2010,50_54,91.5928
mex,2010,55_59,85.3217
mex,2010,60_64,70.7566
mex,2010,65,44.1174
mex,2010,total_15,80.4696
mex,2011,15_19,47.2572
mex,2011,20_24,78.0231
mex,2011,25_29,93.0053
mex,2011,30_34,96.307
mex,2011,35_39,96.3218
mex,2011,40_44,95.671
mex,2011,45_49,94.6559
mex,2011,50_54,91.6435
mex,2011,55_59,85.4896
mex,2011,60_64,70.9809
mex,2011,65,44.3257
mex,2011,total_15,80.4646
mex,2012,15_19,47.1731
mex,2012,20_24,77.6872
mex,2012,25_29,92.9825
mex,2012,30_34,96.284
mex,2012,35_39,96.3194
mex,2012,40_44,95.6853
mex,2012,45_49,94.7052
mex,2012,50_54,91.6942
mex,2012,55_59,85.6574
mex,2012,60_64,71.2053
mex,2012,65,44.5339
mex,2012,total_15,80.4849
mex,2013,15_19,47.0889
mex,2013,20_24,77.3513
mex,2013,25_29,92.9597
mex,2013,30_34,96.261
mex,2013,35_39,96.3169
mex,2013,40_44,95.6997
mex,2013,45_49,94.7545
mex,2013,50_54,91.7449
mex,2013,55_59,85.8252
mex,2013,60_64,71.4296
mex,2013,65,44.7422
mex,2013,total_15,80.5095
mex,2014,15_19,47.0048
mex,2014,20_24,77.0154
mex,2014,25_29,92.9369
mex,2014,30_34,96.238
mex,2014,35_39,96.3145
mex,2014,40_44,95.714
mex,2014,45_49,94.8039
mex,2014,50_54,91.7956
mex,2014,55_59,85.993
mex,2014,60_64,71.6539
mex,2014,65,44.9504
mex,2014,total_15,80.5122
mex,2015,15_19,46.9207
mex,2015,20_24,76.6795
mex,2015,25_29,92.9141
mex,2015,30_34,96.215
mex,2015,35_39,96.3121
mex,2015,40_44,95.7283
mex,2015,45_49,94.8533
mex,2015,50_54,91.8464
mex,2015,55_59,86.1609
mex,2015,60_64,71.8783
mex,2015,65,45.1587
mex,2015,total_15,80.4814
mex,2016,15_19,46.8365
mex,2016,20_24,76.3436
mex,2016,25_29,92.8912
mex,2016,30_34,96.192
mex,2016,35_39,96.3097
mex,2016,40_44,95.7427
mex,2016,45_49,94.9026
mex,2016,50_54,91.8971
mex,2016,55_59,86.3287
mex,2016,60_64,72.1026
mex,2016,65,45.367
mex,2016,total_15,80.4511
mex,2017,15_19,46.7524
mex,2017,20_24,76.0077
mex,2017,25_29,92.8684
mex,2017,30_34,96.169
mex,2017,35_39,96.3073
mex,2017,40_44,95.757
mex,2017,45_49,94.9519
mex,2017,50_54,91.9478
mex,2017,55_59,86.4965
mex,2017,60_64,72.327
mex,2017,65,45.5752
mex,2017,total_15,80.3972
mex,2018,15_19,46.6683
mex,2018,20_24,75.6718
mex,2018,25_29,92.8456
mex,2018,30_34,96.146
mex,2018,35_39,96.3048
mex,2018,40_44,95.7713
mex,2018,45_49,95.0013
mex,2018,50_54,91.9985
mex,2018,55_59,86.6643
mex,2018,60_64,72.5513
mex,2018,65,45.7835
mex,2018,total_15,80.3238
mex,2019,15_19,46.5841
mex,2019,20_24,75.3359
mex,2019,25_29,92.8228
mex,2019,30_34,96.123
mex,2019,35_39,96.3024
mex,2019,40_44,95.7857
mex,2019,45_49,95.0507
mex,2019,50_54,92.0493
mex,2019,55_59,86.8322
mex,2019,60_64,72.7757
mex,2019,65,45.9917
mex,2019,total_15,80.2405
mex,2020,15_19,46.5
mex,2020,20_24,75
mex,2020,25_29,92.8
mex,2020,30_34,96.1
mex,2020,35_39,96.3
mex,2020,40_44,95.8
mex,2020,45_49,95.1
mex,2020,50_54,92.1
mex,2020,55_59,87
mex,2020,60_64,73
mex,2020,65,46.2
mex,2020,total_15,80.1545
mng,1990,15_19,29.0671
mng,1990,20_24,64.564
mng,1990,25_29,81.9405
mng,1990,30_34,84.3099
mng,1990,35_39,84.8057
mng,1990,40_44,81.7369
mng,1990,45_49,82.5075
mng,1990,50_54,74.0123
mng,1990,55_59,64.4585
mng,1990,60_64,33.0298
mng,1990,65,19.3908
mng,1990,total_15,62.4989
mng,1991,15_19,31.2848
mng,1991,20_24,66.0944
mng,1991,25_29,82.4776
mng,1991,30_34,84.7538
mng,1991,35_39,85.4261
mng,1991,40_44,82.0694
mng,1991,45_49,82.6523
mng,1991,50_54,74.1993
mng,1991,55_59,64.6156
mng,1991,60_64,32.88
mng,1991,65,19.4318
mng,1991,total_15,63.6632
mng,1992,15_19,33.5072
mng,1992,20_24,67.5391
mng,1992,25_29,82.9426
mng,1992,30_34,85.1469
mng,1992,35_39,86.0021
mng,1992,40_44,82.3827
mng,1992,45_49,82.7849
mng,1992,50_54,74.3782
mng,1992,55_59,64.7701
mng,1992,60_64,32.6958
mng,1992,65,19.4571
mng,1992,total_15,64.8218
mng,1993,15_19,34.198
mng,1993,20_24,67.9719
mng,1993,25_29,83.0742
mng,1993,30_34,85.26
mng,1993,35_39,86.1729
mng,1993,40_44,82.4765
mng,1993,45_49,82.8239
mng,1993,50_54,74.4324
mng,1993,55_59,64.8177
mng,1993,60_64,32.6321
mng,1993,65,19.462
mng,1993,total_15,65.4055
mng,1994,15_19,33.7323
mng,1994,20_24,67.681
mng,1994,25_29,82.9861
mng,1994,30_34,85.1842
mng,1994,35_39,86.0582
mng,1994,40_44,82.4135
mng,1994,45_49,82.7977
mng,1994,50_54,74.396
mng,1994,55_59,64.7857
mng,1994,60_64,32.6753
mng,1994,65,19.4588
mng,1994,total_15,65.5644
mng,1995,15_19,32.5016
mng,1995,20_24,66.8957
mng,1995,25_29,82.7404
mng,1995,30_34,84.9749
mng,1995,35_39,85.7467
mng,1995,40_44,82.2432
mng,1995,45_49,82.7263
mng,1995,50_54,74.2982
mng,1995,55_59,64.7005
mng,1995,60_64,32.7832
mng,1995,65,19.4475
mng,1995,total_15,65.4246
mng,1996,15_19,32.153
mng,1996,20_24,66.6687
mng,1996,25_29,82.6672
mng,1996,30_34,84.913
mng,1996,35_39,85.6562
mng,1996,40_44,82.194
mng,1996,45_49,82.7055
mng,1996,50_54,74.2701
mng,1996,55_59,64.6762
mng,1996,60_64,32.8119
mng,1996,65,19.4434
mng,1996,total_15,65.5028
mng,1997,15_19,31.5241
mng,1997,20_24,66.254
mng,1997,25_29,82.5309
mng,1997,30_34,84.7984
mng,1997,35_39,85.4902
mng,1997,40_44,82.1041
mng,1997,45_49,82.6671
mng,1997,50_54,74.2189
mng,1997,55_59,64.6323
mng,1997,60_64,32.8618
mng,1997,65,19.4352
mng,1997,total_15,65.4797
mng,1998,15_19,31.0339
mng,1998,20_24,65.926
mng,1998,25_29,82.4207
mng,1998,30_34,84.7063
mng,1998,35_39,85.3584
mng,1998,40_44,82.0329
mng,1998,45_49,82.6366
mng,1998,50_54,74.1786
mng,1998,55_59,64.5979
mng,1998,60_64,32.8988
mng,1998,65,19.428
mng,1998,total_15,65.5038
mng,1999,15_19,30.6305
mng,1999,20_24,65.6527
mng,1999,25_29,82.3273
mng,1999,30_34,84.6286
mng,1999,35_39,85.2482
mng,1999,40_44,81.9736
mng,1999,45_49,82.611
mng,1999,50_54,74.1451
mng,1999,55_59,64.5696
mng,1999,60_64,32.9279
mng,1999,65,19.4214
mng,1999,total_15,65.5305
mng,2000,15_19,30.7765
mng,2000,20_24,65.7519
mng,2000,25_29,82.3614
mng,2000,30_34,84.6569
mng,2000,35_39,85.2882
mng,2000,40_44,81.9951
mng,2000,45_49,82.6203
mng,2000,50_54,74.1572
mng,2000,55_59,64.5798
mng,2000,60_64,32.9175
mng,2000,65,19.4239
mng,2000,total_15,65.7231
mng,2001,15_19,30.4385
mng,2001,20_24,65.5215
mng,2001,25_29,82.282
mng,2001,30_34,84.591
mng,2001,35_39,85.1951
mng,2001,40_44,81.9451
mng,2001,45_49,82.5986
mng,2001,50_54,74.129
mng,2001,55_59,64.556
mng,2001,60_64,32.9414
mng,2001,65,19.4181
mng,2001,total_15,65.5778
mng,2002,15_19,29.7669
mng,2002,20_24,65.0573
mng,2002,25_29,82.1187
mng,2002,30_34,84.4561
mng,2002,35_39,85.0069
mng,2002,40_44,81.8442
mng,2002,45_49,82.5547
mng,2002,50_54,74.0723
mng,2002,55_59,64.5084
mng,2002,60_64,32.9865
mng,2002,65,19.4056
mng,2002,total_15,65.2498
mng,2003,15_19,28.683
mng,2003,20_24,64.289
mng,2003,25_29,81.839
mng,2003,30_34,84.227
mng,2003,35_39,84.693
mng,2003,40_44,81.677
mng,2003,45_49,82.481
mng,2003,50_54,73.979
mng,2003,55_59,64.431
mng,2003,60_64,33.052
mng,2003,65,19.382
mng,2003,total_15,64.7572
mng,2004,15_19,28.0166
mng,2004,20_24,63.4246
mng,2004,25_29,82.3262
mng,2004,30_34,84.7323
mng,2004,35_39,85.2322
mng,2004,40_44,82.1913
mng,2004,45_49,82.3978
mng,2004,50_54,73.9042
mng,2004,55_59,64.939
mng,2004,60_64,33.3083
mng,2004,65,19.61
mng,2004,total_15,64.7985
mng,2005,15_19,27.3597
mng,2005,20_24,62.5515
mng,2005,25_29,82.803
mng,2005,30_34,85.2242
mng,2005,35_39,85.7557
mng,2005,40_44,82.6942
mng,2005,45_49,82.3144
mng,2005,50_54,73.8293
mng,2005,55_59,65.4436
mng,2005,60_64,33.5657
mng,2005,65,19.84
mng,2005,total_15,64.9658
mng,2006,15_19,26.7126
mng,2006,20_24,61.6701
mng,2006,25_29,83.2696
mng,2006,30_34,85.703
mng,2006,35_39,86.2635
mng,2006,40_44,83.1859
mng,2006,45_49,82.2306
mng,2006,50_54,73.7543
mng,2006,55_59,65.9448
mng,2006,60_64,33.824
mng,2006,65,20.072
mng,2006,total_15,65.1763
mng,2007,15_19,26.0752
mng,2007,20_24,60.781
mng,2007,25_29,83.726
mng,2007,30_34,86.1688
mng,2007,35_39,86.7561
mng,2007,40_44,83.6663
mng,2007,45_49,82.1465
mng,2007,50_54,73.6791
mng,2007,55_59,66.4424
mng,2007,60_64,34.0833
mng,2007,65,20.3061
mng,2007,total_15,65.495
mng,2008,15_19,20.9335
mng,2008,20_24,59.1009
mng,2008,25_29,81.5797
mng,2008,30_34,85.2776
mng,2008,35_39,85.5799
mng,2008,40_44,86.8225
mng,2008,45_49,78.2193
mng,2008,50_54,72.2138
mng,2008,55_59,61.0261
mng,2008,60_64,36.1467
mng,2008,65,20.7593
mng,2008,total_15,64.1024
mng,2009,15_19,17.6799
mng,2009,20_24,56.3017
mng,2009,25_29,83.6469
mng,2009,30_34,85.4491
mng,2009,35_39,87.3855
mng,2009,40_44,86.3649
mng,2009,45_49,82.5548
mng,2009,50_54,75.2335
mng,2009,55_59,63.9419
mng,2009,60_64,32.8855
mng,2009,65,18.2979
mng,2009,total_15,64.4374
mng,2010,15_19,17.4363
mng,2010,20_24,56.6833
mng,2010,25_29,83.5881
mng,2010,30_34,85.4628
mng,2010,35_39,87.396
mng,2010,40_44,86.4226
mng,2010,45_49,82.5952
mng,2010,50_54,75.2578
mng,2010,55_59,64.129
mng,2010,60_64,33.2595
mng,2010,65,18.4526
mng,2010,total_15,64.9713
mng,2011,15_19,17.1927
mng,2011,20_24,57.065
mng,2011,25_29,83.5293
mng,2011,30_34,85.4766
mng,2011,35_39,87.4064
mng,2011,40_44,86.4804
mng,2011,45_49,82.6357
mng,2011,50_54,75.282
mng,2011,55_59,64.3161
mng,2011,60_64,33.6336
mng,2011,65,18.6074
mng,2011,total_15,65.4837
mng,2012,15_19,16.949
mng,2012,20_24,57.4467
mng,2012,25_29,83.4705
mng,2012,30_34,85.4903
mng,2012,35_39,87.4168
mng,2012,40_44,86.5381
mng,2012,45_49,82.6762
mng,2012,50_54,75.3062
mng,2012,55_59,64.5032
mng,2012,60_64,34.0076
mng,2012,65,18.7621
mng,2012,total_15,65.9808
mng,2013,15_19,16.7054
mng,2013,20_24,57.8283
mng,2013,25_29,83.4117
mng,2013,30_34,85.504
mng,2013,35_39,87.4272
mng,2013,40_44,86.5958
mng,2013,45_49,82.7167
mng,2013,50_54,75.3304
mng,2013,55_59,64.6903
mng,2013,60_64,34.3817
mng,2013,65,18.9168
mng,2013,total_15,66.4482
mng,2014,15_19,16.4618
mng,2014,20_24,58.21
mng,2014,25_29,83.3529
mng,2014,30_34,85.5177
mng,2014,35_39,87.4376
mng,2014,40_44,86.6536
mng,2014,45_49,82.7571
mng,2014,50_54,75.3547
mng,2014,55_59,64.8774
mng,2014,60_64,34.7557
mng,2014,65,19.0716
mng,2014,total_15,66.877
mng,2015,15_19,16.2181
mng,2015,20_24,58.5917
mng,2015,25_29,83.2941
mng,2015,30_34,85.5314
mng,2015,35_39,87.448
mng,2015,40_44,86.7113
mng,2015,45_49,82.7976
mng,2015,50_54,75.3789
mng,2015,55_59,65.0645
mng,2015,60_64,35.1298
mng,2015,65,19.2263
mng,2015,total_15,67.26
mng,2016,15_19,15.9745
mng,2016,20_24,58.9733
mng,2016,25_29,83.2352
mng,2016,30_34,85.5451
mng,2016,35_39,87.4584
mng,2016,40_44,86.769
mng,2016,45_49,82.8381
