country,year,age_group,mpop
cog,1992,40_44,50.244000
cog,1992,45_49,41.843000
cog,1992,50_54,35.332000
cog,1992,55_59,29.344000
cog,1992,60_64,23.528000
cog,1992,65,43.300000
cog,1992,total_0,1256.710000
cog,1992,total_15,706.328000
cog,1993,00_04,212.308000
cog,1993,05_09,185.383000
cog,1993,10_14,164.263000
cog,1993,15_19,142.338000
cog,1993,20_24,118.775000
cog,1993,25_29,96.976000
cog,1993,30_34,78.163000
cog,1993,35_39,63.293000
cog,1993,40_44,51.809000
cog,1993,45_49,42.812000
cog,1993,50_54,36.146000
cog,1993,55_59,30.049000
cog,1993,60_64,24.136000
cog,1993,65,44.495000
cog,1993,total_0,1290.946000
cog,1993,total_15,728.992000
cog,1994,00_04,216.979000
cog,1994,05_09,188.826000
cog,1994,10_14,167.994000
cog,1994,15_19,146.767000
cog,1994,20_24,123.127000
cog,1994,25_29,100.755000
cog,1994,30_34,81.108000
cog,1994,35_39,65.324000
cog,1994,40_44,53.443000
cog,1994,45_49,43.890000
cog,1994,50_54,36.999000
cog,1994,55_59,30.796000
cog,1994,60_64,24.798000
cog,1994,65,45.704000
cog,1994,total_0,1326.510000
cog,1994,total_15,752.711000
cog,1995,00_04,222.311000
cog,1995,05_09,192.254000
cog,1995,10_14,171.614000
cog,1995,15_19,151.080000
cog,1995,20_24,127.623000
cog,1995,25_29,104.758000
cog,1995,30_34,84.281000
cog,1995,35_39,67.566000
cog,1995,40_44,55.127000
cog,1995,45_49,45.101000
cog,1995,50_54,37.891000
cog,1995,55_59,31.582000
cog,1995,60_64,25.507000
cog,1995,65,46.946000
cog,1995,total_0,1363.641000
cog,1995,total_15,777.462000
cog,1996,00_04,228.318000
cog,1996,05_09,196.450000
cog,1996,10_14,175.236000
cog,1996,15_19,155.319000
cog,1996,20_24,132.314000
cog,1996,25_29,108.944000
cog,1996,30_34,87.610000
cog,1996,35_39,69.943000
cog,1996,40_44,56.797000
cog,1996,45_49,46.342000
cog,1996,50_54,38.704000
cog,1996,55_59,32.262000
cog,1996,60_64,26.062000
cog,1996,65,48.324000
cog,1996,total_0,1402.625000
cog,1996,total_15,802.621000
cog,1997,00_04,234.716000
cog,1997,05_09,200.821000
cog,1997,10_14,178.840000
cog,1997,15_19,159.444000
cog,1997,20_24,137.123000
cog,1997,25_29,113.365000
cog,1997,30_34,91.216000
cog,1997,35_39,72.559000
cog,1997,40_44,58.549000
cog,1997,45_49,47.726000
cog,1997,50_54,39.565000
cog,1997,55_59,33.000000
cog,1997,60_64,26.677000
cog,1997,65,49.688000
cog,1997,total_0,1443.289000
cog,1997,total_15,828.912000
cog,1998,00_04,241.328000
cog,1998,05_09,205.254000
cog,1998,10_14,182.390000
cog,1998,15_19,163.378000
cog,1998,20_24,141.890000
cog,1998,25_29,117.951000
cog,1998,30_34,95.060000
cog,1998,35_39,75.389000
cog,1998,40_44,60.393000
cog,1998,45_49,49.207000
cog,1998,50_54,40.478000
cog,1998,55_59,33.772000
cog,1998,60_64,27.340000
cog,1998,65,51.029000
cog,1998,total_0,1484.859000
cog,1998,total_15,855.887000
cog,1999,00_04,247.798000
cog,1999,05_09,209.634000
cog,1999,10_14,185.834000
cog,1999,15_19,167.041000
cog,1999,20_24,146.427000
cog,1999,25_29,122.600000
cog,1999,30_34,99.083000
cog,1999,35_39,78.398000
cog,1999,40_44,62.362000
cog,1999,45_49,50.716000
cog,1999,50_54,41.453000
cog,1999,55_59,34.552000
cog,1999,60_64,28.032000
cog,1999,65,52.329000
cog,1999,total_0,1526.259000
cog,1999,total_15,882.993000
cog,2000,00_04,253.917000
cog,2000,05_09,213.887000
cog,2000,10_14,189.112000
cog,2000,15_19,170.394000
cog,2000,20_24,150.623000
cog,2000,25_29,127.217000
cog,2000,30_34,103.228000
cog,2000,35_39,81.572000
cog,2000,40_44,64.477000
cog,2000,45_49,52.219000
cog,2000,50_54,42.498000
cog,2000,55_59,35.324000
cog,2000,60_64,28.736000
cog,2000,65,53.586000
cog,2000,total_0,1566.790000
cog,2000,total_15,909.874000
cog,2001,00_04,261.225000
cog,2001,05_09,219.347000
cog,2001,10_14,192.623000
cog,2001,15_19,173.178000
cog,2001,20_24,153.771000
cog,2001,25_29,130.896000
cog,2001,30_34,106.754000
cog,2001,35_39,84.461000
cog,2001,40_44,66.493000
cog,2001,45_49,53.569000
cog,2001,50_54,43.474000
cog,2001,55_59,35.926000
cog,2001,60_64,29.236000
cog,2001,65,54.994000
cog,2001,total_0,1605.947000
cog,2001,total_15,932.752000
cog,2002,00_04,267.221000
cog,2002,05_09,225.032000
cog,2002,10_14,196.284000
cog,2002,15_19,175.948000
cog,2002,20_24,156.734000
cog,2002,25_29,134.487000
cog,2002,30_34,110.301000
cog,2002,35_39,87.454000
cog,2002,40_44,68.620000
cog,2002,45_49,54.923000
cog,2002,50_54,44.528000
cog,2002,55_59,36.538000
cog,2002,60_64,29.761000
cog,2002,65,56.303000
cog,2002,total_0,1644.134000
cog,2002,total_15,955.597000
cog,2003,00_04,272.444000
cog,2003,05_09,230.947000
cog,2003,10_14,200.220000
cog,2003,15_19,178.864000
cog,2003,20_24,159.642000
cog,2003,25_29,138.028000
cog,2003,30_34,113.916000
cog,2003,35_39,90.596000
cog,2003,40_44,70.902000
cog,2003,45_49,56.344000
cog,2003,50_54,45.663000
cog,2003,55_59,37.200000
cog,2003,60_64,30.325000
cog,2003,65,57.558000
cog,2003,total_0,1682.649000
cog,2003,total_15,979.038000
cog,2004,00_04,277.747000
cog,2004,05_09,237.023000
cog,2004,10_14,204.626000
cog,2004,15_19,182.121000
cog,2004,20_24,162.674000
cog,2004,25_29,141.583000
cog,2004,30_34,117.667000
cog,2004,35_39,93.944000
cog,2004,40_44,73.399000
cog,2004,45_49,57.936000
cog,2004,50_54,46.872000
cog,2004,55_59,37.970000
cog,2004,60_64,30.945000
cog,2004,65,58.817000
cog,2004,total_0,1723.324000
cog,2004,total_15,1003.928000
cog,2005,00_04,283.866000
cog,2005,05_09,243.039000
cog,2005,10_14,209.621000
cog,2005,15_19,185.837000
cog,2005,20_24,165.963000
cog,2005,25_29,145.217000
cog,2005,30_34,121.591000
cog,2005,35_39,97.531000
cog,2005,40_44,76.162000
cog,2005,45_49,59.762000
cog,2005,50_54,48.163000
cog,2005,55_59,38.883000
cog,2005,60_64,31.636000
cog,2005,65,60.114000
cog,2005,total_0,1767.385000
cog,2005,total_15,1030.859000
cog,2006,00_04,289.999000
cog,2006,05_09,249.458000
cog,2006,10_14,214.911000
cog,2006,15_19,189.847000
cog,2006,20_24,169.763000
cog,2006,25_29,149.311000
cog,2006,30_34,125.939000
cog,2006,35_39,101.567000
cog,2006,40_44,79.390000
cog,2006,45_49,61.941000
cog,2006,50_54,49.565000
cog,2006,55_59,39.835000
cog,2006,60_64,32.187000
cog,2006,65,61.691000
cog,2006,total_0,1815.404000
cog,2006,total_15,1061.036000
cog,2007,00_04,296.265000
cog,2007,05_09,256.019000
cog,2007,10_14,220.849000
cog,2007,15_19,194.173000
cog,2007,20_24,173.788000
cog,2007,25_29,153.585000
cog,2007,30_34,130.536000
cog,2007,35_39,105.895000
cog,2007,40_44,82.944000
cog,2007,45_49,64.416000
cog,2007,50_54,51.126000
cog,2007,55_59,40.984000
cog,2007,60_64,32.846000
cog,2007,65,63.301000
cog,2007,total_0,1866.727000
cog,2007,total_15,1093.594000
cog,2008,00_04,302.600000
cog,2008,05_09,262.402000
cog,2008,10_14,227.170000
cog,2008,15_19,198.710000
cog,2008,20_24,177.895000
cog,2008,25_29,157.915000
cog,2008,30_34,135.247000
cog,2008,35_39,110.410000
cog,2008,40_44,86.748000
cog,2008,45_49,67.142000
cog,2008,50_54,52.834000
cog,2008,55_59,42.276000
cog,2008,60_64,33.607000
cog,2008,65,64.903000
cog,2008,total_0,1919.859000
cog,2008,total_15,1127.687000
cog,2009,00_04,308.721000
cog,2009,05_09,268.304000
cog,2009,10_14,233.415000
cog,2009,15_19,203.359000
cog,2009,20_24,181.918000
cog,2009,25_29,162.129000
cog,2009,30_34,139.879000
cog,2009,35_39,114.973000
cog,2009,40_44,90.692000
cog,2009,45_49,70.050000
cog,2009,50_54,54.688000
cog,2009,55_59,43.630000
cog,2009,60_64,34.462000
cog,2009,65,66.437000
cog,2009,total_0,1972.657000
cog,2009,total_15,1162.217000
cog,2010,00_04,314.427000
cog,2010,05_09,273.579000
cog,2010,10_14,239.177000
cog,2010,15_19,208.060000
cog,2010,20_24,185.744000
cog,2010,25_29,166.098000
cog,2010,30_34,144.297000
cog,2010,35_39,119.479000
cog,2010,40_44,94.688000
cog,2010,45_49,73.095000
cog,2010,50_54,56.681000
cog,2010,55_59,44.997000
cog,2010,60_64,35.401000
cog,2010,65,67.870000
cog,2010,total_0,2023.593000
cog,2010,total_15,1196.410000
cog,2011,00_04,321.161000
cog,2011,05_09,280.279000
cog,2011,10_14,245.233000
cog,2011,15_19,212.547000
cog,2011,20_24,188.330000
cog,2011,25_29,168.594000
cog,2011,30_34,147.526000
cog,2011,35_39,123.285000
cog,2011,40_44,98.373000
cog,2011,45_49,76.071000
cog,2011,50_54,58.669000
cog,2011,55_59,46.260000
cog,2011,60_64,36.232000
cog,2011,65,69.642000
cog,2011,total_0,2072.202000
cog,2011,total_15,1225.529000
cog,2012,00_04,327.151000
cog,2012,05_09,286.447000
cog,2012,10_14,251.155000
cog,2012,15_19,217.500000
cog,2012,20_24,190.879000
cog,2012,25_29,170.779000
cog,2012,30_34,150.394000
cog,2012,35_39,126.880000
cog,2012,40_44,101.992000
cog,2012,45_49,79.115000
cog,2012,50_54,60.770000
cog,2012,55_59,47.542000
cog,2012,60_64,37.161000
cog,2012,65,71.247000
cog,2012,total_0,2119.012000
cog,2012,total_15,1254.259000
cog,2013,00_04,332.497000
cog,2013,05_09,292.059000
cog,2013,10_14,256.986000
cog,2013,15_19,222.894000
cog,2013,20_24,193.623000
cog,2013,25_29,172.794000
cog,2013,30_34,152.971000
cog,2013,35_39,130.273000
cog,2013,40_44,105.555000
cog,2013,45_49,82.231000
cog,2013,50_54,63.002000
cog,2013,55_59,48.886000
cog,2013,60_64,38.182000
cog,2013,65,72.749000
cog,2013,total_0,2164.702000
cog,2013,total_15,1283.160000
cog,2014,00_04,337.346000
cog,2014,05_09,297.226000
cog,2014,10_14,262.793000
cog,2014,15_19,228.610000
cog,2014,20_24,196.884000
cog,2014,25_29,174.847000
cog,2014,30_34,155.363000
cog,2014,35_39,133.489000
cog,2014,40_44,109.088000
cog,2014,45_49,85.439000
cog,2014,50_54,65.399000
cog,2014,55_59,50.370000
cog,2014,60_64,39.282000
cog,2014,65,74.227000
cog,2014,total_0,2210.363000
cog,2014,total_15,1312.998000
cog,2015,00_04,341.946000
cog,2015,05_09,302.046000
cog,2015,10_14,268.531000
cog,2015,15_19,234.532000
cog,2015,20_24,200.883000
cog,2015,25_29,177.117000
cog,2015,30_34,157.651000
cog,2015,35_39,136.550000
cog,2015,40_44,112.607000
cog,2015,45_49,88.747000
cog,2015,50_54,67.979000
cog,2015,55_59,52.046000
cog,2015,60_64,40.453000
cog,2015,65,75.743000
cog,2015,total_0,2256.831000
cog,2015,total_15,1344.308000
cog,2016,00_04,347.303000
cog,2016,05_09,307.807000
cog,2016,10_14,273.945000
cog,2016,15_19,239.802000
cog,2016,20_24,205.001000
cog,2016,25_29,179.434000
cog,2016,30_34,159.801000
cog,2016,35_39,139.410000
cog,2016,40_44,116.047000
cog,2016,45_49,92.074000
cog,2016,50_54,70.639000
cog,2016,55_59,53.774000
cog,2016,60_64,41.464000
cog,2016,65,77.714000
cog,2016,total_0,2304.215000
cog,2016,total_15,1375.160000
cog,2017,00_04,351.203000
cog,2017,05_09,313.711000
cog,2017,10_14,279.539000
cog,2017,15_19,245.404000
cog,2017,20_24,209.849000
cog,2017,25_29,181.967000
cog,2017,30_34,161.941000
cog,2017,35_39,142.189000
cog,2017,40_44,119.501000
cog,2017,45_49,95.522000
cog,2017,50_54,73.500000
cog,2017,55_59,55.727000
cog,2017,60_64,42.590000
cog,2017,65,79.716000
cog,2017,total_0,2352.359000
cog,2017,total_15,1407.906000
cog,2018,00_04,354.225000
cog,2018,05_09,319.571000
cog,2018,10_14,285.263000
cog,2018,15_19,251.317000
cog,2018,20_24,215.297000
cog,2018,25_29,184.828000
cog,2018,30_34,164.123000
cog,2018,35_39,144.882000
cog,2018,40_44,122.921000
cog,2018,45_49,99.056000
cog,2018,50_54,76.538000
cog,2018,55_59,57.892000
cog,2018,60_64,43.867000
cog,2018,65,81.759000
cog,2018,total_0,2401.539000
cog,2018,total_15,1442.480000
cog,2019,00_04,357.162000
cog,2019,05_09,325.093000
cog,2019,10_14,291.104000
cog,2019,15_19,257.469000
cog,2019,20_24,221.107000
cog,2019,25_29,188.200000
cog,2019,30_34,166.407000
cog,2019,35_39,147.473000
cog,2019,40_44,126.243000
cog,2019,45_49,102.629000
cog,2019,50_54,79.720000
cog,2019,55_59,60.256000
cog,2019,60_64,45.338000
cog,2019,65,83.838000
cog,2019,total_0,2452.039000
cog,2019,total_15,1478.680000
cog,2020,00_04,360.692000
cog,2020,05_09,329.932000
cog,2020,10_14,297.017000
cog,2020,15_19,263.772000
cog,2020,20_24,227.146000
cog,2020,25_29,192.222000
cog,2020,30_34,168.849000
cog,2020,35_39,149.963000
cog,2020,40_44,129.428000
cog,2020,45_49,106.203000
cog,2020,50_54,83.021000
cog,2020,55_59,62.811000
cog,2020,60_64,47.020000
cog,2020,65,85.971000
cog,2020,total_0,2504.047000
cog,2020,total_15,1516.406000
cod,1980,00_04,2546.447000
cod,1980,05_09,1976.107000
cod,1980,10_14,1625.801000
cod,1980,15_19,1368.665000
cod,1980,20_24,1143.887000
cod,1980,25_29,955.402000
cod,1980,30_34,804.521000
cod,1980,35_39,673.052000
cod,1980,40_44,550.656000
cod,1980,45_49,446.232000
cod,1980,50_54,356.414000
cod,1980,55_59,276.429000
cod,1980,60_64,207.537000
cod,1980,65,310.020000
cod,1980,total_0,13241.170000
cod,1980,total_15,7092.815000
cod,1981,00_04,2636.756000
cod,1981,05_09,2044.163000
cod,1981,10_14,1672.275000
cod,1981,15_19,1403.881000
cod,1981,20_24,1173.500000
cod,1981,25_29,978.533000
cod,1981,30_34,822.594000
cod,1981,35_39,689.338000
cod,1981,40_44,565.285000
cod,1981,45_49,457.660000
cod,1981,50_54,365.561000
cod,1981,55_59,283.578000
cod,1981,60_64,212.620000
cod,1981,65,321.015000
cod,1981,total_0,13626.760000
cod,1981,total_15,7273.565000
cod,1982,00_04,2722.907000
cod,1982,05_09,2111.184000
cod,1982,10_14,1721.532000
cod,1982,15_19,1440.898000
cod,1982,20_24,1204.646000
cod,1982,25_29,1002.790000
cod,1982,30_34,841.011000
cod,1982,35_39,705.666000
cod,1982,40_44,580.593000
cod,1982,45_49,469.555000
cod,1982,50_54,375.051000
cod,1982,55_59,291.300000
cod,1982,60_64,217.992000
cod,1982,65,331.397000
cod,1982,total_0,14016.520000
cod,1982,total_15,7460.899000
cod,1983,00_04,2808.762000
cod,1983,05_09,2176.011000
cod,1983,10_14,1773.895000
cod,1983,15_19,1480.454000
cod,1983,20_24,1237.553000
cod,1983,25_29,1028.475000
cod,1983,30_34,860.277000
cod,1983,35_39,722.365000
cod,1983,40_44,596.557000
cod,1983,45_49,482.137000
cod,1983,50_54,385.055000
cod,1983,55_59,299.613000
cod,1983,60_64,223.827000
cod,1983,65,341.327000
cod,1983,total_0,14416.310000
cod,1983,total_15,7657.640000
cod,1984,00_04,2899.552000
cod,1984,05_09,2238.879000
cod,1984,10_14,1828.586000
cod,1984,15_19,1523.239000
cod,1984,20_24,1272.510000
cod,1984,25_29,1056.036000
cod,1984,30_34,881.057000
cod,1984,35_39,739.853000
cod,1984,40_44,613.106000
cod,1984,45_49,495.695000
cod,1984,50_54,395.812000
cod,1984,55_59,308.526000
cod,1984,60_64,230.342000
cod,1984,65,350.976000
cod,1984,total_0,14834.170000
cod,1984,total_15,7867.152000
cod,1985,00_04,3001.539000
cod,1985,05_09,2300.391000
cod,1985,10_14,1883.466000
cod,1985,15_19,1569.455000
cod,1985,20_24,1309.927000
cod,1985,25_29,1085.851000
cod,1985,30_34,903.753000
cod,1985,35_39,758.370000
cod,1985,40_44,630.192000
cod,1985,45_49,510.383000
cod,1985,50_54,407.459000
cod,1985,55_59,318.052000
cod,1985,60_64,237.652000
cod,1985,65,360.488000
cod,1985,total_0,15276.980000
cod,1985,total_15,8091.582000
cod,1986,00_04,3116.793000
cod,1986,05_09,2384.934000
cod,1986,10_14,1939.964000
cod,1986,15_19,1612.783000
cod,1986,20_24,1344.408000
cod,1986,25_29,1114.011000
cod,1986,30_34,924.763000
cod,1986,35_39,774.507000
cod,1986,40_44,644.973000
cod,1986,45_49,523.760000
cod,1986,50_54,417.811000
cod,1986,55_59,326.089000
cod,1986,60_64,243.670000
cod,1986,65,372.649000
cod,1986,total_0,15741.110000
cod,1986,total_15,8299.424000
cod,1987,00_04,3225.131000
cod,1987,05_09,2473.490000
cod,1987,10_14,2001.545000
cod,1987,15_19,1661.464000
cod,1987,20_24,1381.905000
cod,1987,25_29,1145.036000
cod,1987,30_34,948.131000
cod,1987,35_39,791.970000
cod,1987,40_44,660.549000
cod,1987,45_49,538.426000
cod,1987,50_54,429.198000
cod,1987,55_59,334.986000
cod,1987,60_64,250.602000
cod,1987,65,384.629000
cod,1987,total_0,16227.060000
cod,1987,total_15,8526.896000
cod,1988,00_04,3335.044000
cod,1988,05_09,2565.521000
cod,1988,10_14,2069.783000
cod,1988,15_19,1716.293000
cod,1988,20_24,1423.566000
cod,1988,25_29,1179.539000
cod,1988,30_34,974.516000
cod,1988,35_39,811.524000
cod,1988,40_44,677.410000
cod,1988,45_49,554.512000
cod,1988,50_54,441.935000
cod,1988,55_59,345.004000
cod,1988,60_64,258.569000
cod,1988,65,396.847000
cod,1988,total_0,16750.060000
cod,1988,total_15,8779.715000
cod,1989,00_04,3459.165000
cod,1989,05_09,2661.133000
cod,1989,10_14,2145.621000
cod,1989,15_19,1777.687000
cod,1989,20_24,1470.869000
cod,1989,25_29,1218.163000
cod,1989,30_34,1004.638000
cod,1989,35_39,834.040000
cod,1989,40_44,696.145000
cod,1989,45_49,572.087000
cod,1989,50_54,456.401000
cod,1989,55_59,356.446000
cod,1989,60_64,267.679000
cod,1989,65,409.749000
cod,1989,total_0,17329.820000
cod,1989,total_15,9063.904000
cod,1990,00_04,3609.948000
cod,1990,05_09,2759.054000
cod,1990,10_14,2227.486000
cod,1990,15_19,1845.282000
cod,1990,20_24,1524.551000
cod,1990,25_29,1261.059000
cod,1990,30_34,1038.653000
cod,1990,35_39,859.806000
cod,1990,40_44,716.932000
cod,1990,45_49,591.023000
cod,1990,50_54,472.666000
cod,1990,55_59,369.377000
cod,1990,60_64,277.927000
cod,1990,65,423.530000
cod,1990,total_0,17977.290000
cod,1990,total_15,9380.806000
cod,1991,00_04,3780.914000
cod,1991,05_09,2891.735000
cod,1991,10_14,2321.032000
cod,1991,15_19,1915.664000
cod,1991,20_24,1581.472000
cod,1991,25_29,1306.340000
cod,1991,30_34,1074.900000
cod,1991,35_39,886.925000
cod,1991,40_44,737.952000
cod,1991,45_49,609.550000
cod,1991,50_54,488.822000
cod,1991,55_59,381.699000
cod,1991,60_64,287.168000
cod,1991,65,440.923000
cod,1991,total_0,18705.100000
cod,1991,total_15,9711.415000
cod,1992,00_04,3956.461000
cod,1992,05_09,3034.842000
cod,1992,10_14,2426.263000
cod,1992,15_19,1995.251000
cod,1992,20_24,1645.929000
cod,1992,25_29,1356.764000
cod,1992,30_34,1116.077000
cod,1992,35_39,918.030000
cod,1992,40_44,761.565000
cod,1992,45_49,629.955000
cod,1992,50_54,507.171000
cod,1992,55_59,395.806000
cod,1992,60_64,297.849000
cod,1992,65,459.374000
cod,1992,total_0,19501.340000
cod,1992,total_15,10083.770000
cod,1993,00_04,4131.463000
cod,1993,05_09,3178.678000
cod,1993,10_14,2537.341000
cod,1993,15_19,2079.893000
cod,1993,20_24,1713.867000
cod,1993,25_29,1409.471000
cod,1993,30_34,1159.468000
cod,1993,35_39,951.080000
cod,1993,40_44,786.213000
cod,1993,45_49,650.817000
cod,1993,50_54,526.301000
cod,1993,55_59,410.814000
cod,1993,60_64,309.340000
cod,1993,65,477.968000
cod,1993,total_0,20322.710000
cod,1993,total_15,10475.230000
cod,1994,00_04,4288.944000
cod,1994,05_09,3312.713000
cod,1994,10_14,2647.028000
cod,1994,15_19,2164.686000
cod,1994,20_24,1780.885000
cod,1994,25_29,1461.561000
cod,1994,30_34,1202.012000
cod,1994,35_39,983.847000
cod,1994,40_44,810.353000
cod,1994,45_49,670.678000
cod,1994,50_54,544.622000
cod,1994,55_59,425.792000
cod,1994,60_64,320.956000
cod,1994,65,495.686000
cod,1994,total_0,21109.760000
cod,1994,total_15,10861.080000
cod,1995,00_04,4412.015000
cod,1995,05_09,3430.149000
cod,1995,10_14,2750.027000
cod,1995,15_19,2246.880000
cod,1995,20_24,1845.179000
cod,1995,25_29,1511.799000
cod,1995,30_34,1242.187000
cod,1995,35_39,1015.273000
cod,1995,40_44,833.365000
cod,1995,45_49,688.914000
cod,1995,50_54,561.325000
cod,1995,55_59,440.257000
cod,1995,60_64,332.352000
cod,1995,65,512.132000
cod,1995,total_0,21821.850000
cod,1995,total_15,11229.660000
cod,1996,00_04,4538.235000
cod,1996,05_09,3549.138000
cod,1996,10_14,2840.696000
cod,1996,15_19,2311.876000
cod,1996,20_24,1895.333000
cod,1996,25_29,1551.681000
cod,1996,30_34,1273.147000
cod,1996,35_39,1039.528000
cod,1996,40_44,850.327000
cod,1996,45_49,701.132000
cod,1996,50_54,572.251000
cod,1996,55_59,449.922000
cod,1996,60_64,339.302000
cod,1996,65,527.460000
cod,1996,total_0,22440.030000
cod,1996,total_15,11511.960000
cod,1997,00_04,4628.160000
cod,1997,05_09,3651.429000
cod,1997,10_14,2928.483000
cod,1997,15_19,2374.975000
cod,1997,20_24,1942.197000
cod,1997,25_29,1589.199000
cod,1997,30_34,1301.459000
cod,1997,35_39,1062.395000
cod,1997,40_44,866.076000
cod,1997,45_49,711.709000
cod,1997,50_54,581.594000
cod,1997,55_59,458.950000
cod,1997,60_64,345.770000
cod,1997,65,539.770000
cod,1997,total_0,22982.170000
cod,1997,total_15,11774.090000
cod,1998,00_04,4693.241000
cod,1998,05_09,3739.443000
cod,1998,10_14,3017.437000
cod,1998,15_19,2441.001000
cod,1998,20_24,1989.796000
cod,1998,25_29,1627.222000
cod,1998,30_34,1329.905000
cod,1998,35_39,1085.765000
cod,1998,40_44,882.346000
cod,1998,45_49,722.269000
cod,1998,50_54,590.536000
cod,1998,55_59,468.022000
cod,1998,60_64,352.505000
cod,1998,65,550.185000
cod,1998,total_0,23489.670000
cod,1998,total_15,12039.550000
cod,1999,00_04,4760.626000
cod,1999,05_09,3818.428000
cod,1999,10_14,3109.783000
cod,1999,15_19,2515.009000
cod,1999,20_24,2043.026000
