country,year,age_group,fpop
mdv,2009,65,7.396
mdv,2009,total_0,154.448
mdv,2009,total_15,112.679
mdv,2010,00_04,12.615
mdv,2010,05_09,13.166
mdv,2010,10_14,15.081
mdv,2010,15_19,18.226
mdv,2010,20_24,19.67
mdv,2010,25_29,17.101
mdv,2010,30_34,12.652
mdv,2010,35_39,10.626
mdv,2010,40_44,9.36
mdv,2010,45_49,7.895
mdv,2010,50_54,6.232
mdv,2010,55_59,3.768
mdv,2010,60_64,2.575
mdv,2010,65,7.642
mdv,2010,total_0,156.609
mdv,2010,total_15,115.747
mdv,2011,00_04,12.653
mdv,2011,05_09,12.944
mdv,2011,10_14,14.532
mdv,2011,15_19,17.626
mdv,2011,20_24,19.715
mdv,2011,25_29,17.897
mdv,2011,30_34,13.429
mdv,2011,35_39,10.915
mdv,2011,40_44,9.609
mdv,2011,45_49,8.193
mdv,2011,50_54,6.624
mdv,2011,55_59,4.183
mdv,2011,60_64,2.632
mdv,2011,65,7.855
mdv,2011,total_0,158.807
mdv,2011,total_15,118.678
mdv,2012,00_04,12.73
mdv,2012,05_09,12.782
mdv,2012,10_14,14.076
mdv,2012,15_19,16.948
mdv,2012,20_24,19.553
mdv,2012,25_29,18.604
mdv,2012,30_34,14.35
mdv,2012,35_39,11.216
mdv,2012,40_44,9.848
mdv,2012,45_49,8.498
mdv,2012,50_54,6.963
mdv,2012,55_59,4.664
mdv,2012,60_64,2.775
mdv,2012,65,8.023
mdv,2012,total_0,161.03
mdv,2012,total_15,121.442
mdv,2013,00_04,12.831
mdv,2013,05_09,12.674
mdv,2013,10_14,13.706
mdv,2013,15_19,16.234
mdv,2013,20_24,19.209
mdv,2013,25_29,19.189
mdv,2013,30_34,15.348
mdv,2013,35_39,11.577
mdv,2013,40_44,10.083
mdv,2013,45_49,8.799
mdv,2013,50_54,7.264
mdv,2013,55_59,5.178
mdv,2013,60_64,2.997
mdv,2013,65,8.173
mdv,2013,total_0,163.262
mdv,2013,total_15,124.051
mdv,2014,00_04,12.909
mdv,2014,05_09,12.611
mdv,2014,10_14,13.402
mdv,2014,15_19,15.547
mdv,2014,20_24,18.735
mdv,2014,25_29,19.609
mdv,2014,30_34,16.329
mdv,2014,35_39,12.064
mdv,2014,40_44,10.329
mdv,2014,45_49,9.084
mdv,2014,50_54,7.56
mdv,2014,55_59,5.675
mdv,2014,60_64,3.288
mdv,2014,65,8.337
mdv,2014,total_0,165.479
mdv,2014,total_15,126.557
mdv,2015,00_04,12.937
mdv,2015,05_09,12.582
mdv,2015,10_14,13.149
mdv,2015,15_19,14.928
mdv,2015,20_24,18.176
mdv,2015,25_29,19.834
mdv,2015,30_34,17.223
mdv,2015,35_39,12.711
mdv,2015,40_44,10.601
mdv,2015,45_49,9.346
mdv,2015,50_54,7.865
mdv,2015,55_59,6.124
mdv,2015,60_64,3.641
mdv,2015,65,8.542
mdv,2015,total_0,167.659
mdv,2015,total_15,128.991
mdv,2016,00_04,13.003
mdv,2016,05_09,12.59
mdv,2016,10_14,12.916
mdv,2016,15_19,14.399
mdv,2016,20_24,17.58
mdv,2016,25_29,19.846
mdv,2016,30_34,18.014
mdv,2016,35_39,13.48
mdv,2016,40_44,10.895
mdv,2016,45_49,9.589
mdv,2016,50_54,8.155
mdv,2016,55_59,6.514
mdv,2016,60_64,4.046
mdv,2016,65,8.771
mdv,2016,total_0,169.798
mdv,2016,total_15,131.289
mdv,2017,00_04,12.934
mdv,2017,05_09,12.653
mdv,2017,10_14,12.743
mdv,2017,15_19,13.959
mdv,2017,20_24,16.912
mdv,2017,25_29,19.67
mdv,2017,30_34,18.726
mdv,2017,35_39,14.397
mdv,2017,40_44,11.206
mdv,2017,45_49,9.827
mdv,2017,50_54,8.457
mdv,2017,55_59,6.854
mdv,2017,60_64,4.518
mdv,2017,65,9.04
mdv,2017,total_0,171.896
mdv,2017,total_15,133.566
mdv,2018,00_04,12.765
mdv,2018,05_09,12.751
mdv,2018,10_14,12.629
mdv,2018,15_19,13.592
mdv,2018,20_24,16.21
mdv,2018,25_29,19.332
mdv,2018,30_34,19.316
mdv,2018,35_39,15.4
mdv,2018,40_44,11.569
mdv,2018,45_49,10.067
mdv,2018,50_54,8.762
mdv,2018,55_59,7.157
mdv,2018,60_64,5.026
mdv,2018,65,9.367
mdv,2018,total_0,173.943
mdv,2018,total_15,135.798
mdv,2019,00_04,12.551
mdv,2019,05_09,12.85
mdv,2019,10_14,12.572
mdv,2019,15_19,13.275
mdv,2019,20_24,15.52
mdv,2019,25_29,18.88
mdv,2019,30_34,19.734
mdv,2019,35_39,16.385
mdv,2019,40_44,12.05
mdv,2019,45_49,10.318
mdv,2019,50_54,9.052
mdv,2019,55_59,7.451
mdv,2019,60_64,5.517
mdv,2019,65,9.775
mdv,2019,total_0,175.93
mdv,2019,total_15,137.957
mdv,2020,00_04,12.327
mdv,2020,05_09,12.91
mdv,2020,10_14,12.569
mdv,2020,15_19,13
mdv,2020,20_24,14.884
mdv,2020,25_29,18.344
mdv,2020,30_34,19.956
mdv,2020,35_39,17.278
mdv,2020,40_44,12.685
mdv,2020,45_49,10.59
mdv,2020,50_54,9.318
mdv,2020,55_59,7.754
mdv,2020,60_64,5.959
mdv,2020,65,10.276
mdv,2020,total_0,177.85
mdv,2020,total_15,140.044
mli,1980,00_04,651.293
mli,1980,05_09,505.781
mli,1980,10_14,432.954
mli,1980,15_19,368.227
mli,1980,20_24,310.458
mli,1980,25_29,262.526
mli,1980,30_34,214.196
mli,1980,35_39,196.446
mli,1980,40_44,154.86
mli,1980,45_49,133.428
mli,1980,50_54,117.018
mli,1980,55_59,100.253
mli,1980,60_64,82.672
mli,1980,65,109.332
mli,1980,total_0,3639.44
mli,1980,total_15,2049.42
mli,1981,00_04,672.685
mli,1981,05_09,522.058
mli,1981,10_14,442.154
mli,1981,15_19,375.266
mli,1981,20_24,314.809
mli,1981,25_29,266.627
mli,1981,30_34,216.894
mli,1981,35_39,197.508
mli,1981,40_44,159.323
mli,1981,45_49,134.086
mli,1981,50_54,117.355
mli,1981,55_59,100.317
mli,1981,60_64,82.975
mli,1981,65,113.68
mli,1981,total_0,3715.74
mli,1981,total_15,2078.84
mli,1982,00_04,690.075
mli,1982,05_09,538.995
mli,1982,10_14,453.195
mli,1982,15_19,384.272
mli,1982,20_24,320.392
mli,1982,25_29,270.365
mli,1982,30_34,221.694
mli,1982,35_39,196.71
mli,1982,40_44,165.415
mli,1982,45_49,134.917
mli,1982,50_54,118.036
mli,1982,55_59,100.839
mli,1982,60_64,83.181
mli,1982,65,117.792
mli,1982,total_0,3795.88
mli,1982,total_15,2113.61
mli,1983,00_04,704.881
mli,1983,05_09,554.886
mli,1983,10_14,465.874
mli,1983,15_19,394.711
mli,1983,20_24,327.028
mli,1983,25_29,273.848
mli,1983,30_34,227.63
mli,1983,35_39,195.017
mli,1983,40_44,171.936
mli,1983,45_49,136.181
mli,1983,50_54,118.919
mli,1983,55_59,101.654
mli,1983,60_64,83.39
mli,1983,65,121.479
mli,1983,total_0,3877.43
mli,1983,total_15,2151.79
mli,1984,00_04,718.334
mli,1984,05_09,568.181
mli,1984,10_14,479.332
mli,1984,15_19,405.877
mli,1984,20_24,334.476
mli,1984,25_29,277.485
mli,1984,30_34,233.22
mli,1984,35_39,194.04
mli,1984,40_44,177.128
mli,1984,45_49,138.334
mli,1984,50_54,119.856
mli,1984,55_59,102.549
mli,1984,60_64,83.739
mli,1984,65,124.496
mli,1984,total_0,3957.05
mli,1984,total_15,2191.2
mli,1985,00_04,732.171
mli,1985,05_09,577.628
mli,1985,10_14,492.118
mli,1985,15_19,417.401
mli,1985,20_24,342.674
mli,1985,25_29,281.637
mli,1985,30_34,237.576
mli,1985,35_39,194.707
mli,1985,40_44,179.982
mli,1985,45_49,141.559
mli,1985,50_54,120.775
mli,1985,55_59,103.385
mli,1985,60_64,84.302
mli,1985,65,126.716
mli,1985,total_0,4032.63
mli,1985,total_15,2230.71
mli,1986,00_04,753.041
mli,1986,05_09,595.528
mli,1986,10_14,502.213
mli,1986,15_19,423.574
mli,1986,20_24,346.166
mli,1986,25_29,282.889
mli,1986,30_34,239.041
mli,1986,35_39,195.565
mli,1986,40_44,179.905
mli,1986,45_49,145.079
mli,1986,50_54,120.954
mli,1986,55_59,103.79
mli,1986,60_64,84.836
mli,1986,65,130.515
mli,1986,total_0,4103.1
mli,1986,total_15,2252.31
mli,1987,00_04,767.115
mli,1987,05_09,613.216
mli,1987,10_14,514.167
mli,1987,15_19,431.462
mli,1987,20_24,350.682
mli,1987,25_29,284.24
mli,1987,30_34,239.367
mli,1987,35_39,197.869
mli,1987,40_44,177.628
mli,1987,45_49,149.828
mli,1987,50_54,121.045
mli,1987,55_59,104.152
mli,1987,60_64,85.606
mli,1987,65,133.74
mli,1987,total_0,4170.12
mli,1987,total_15,2275.62
mli,1988,00_04,777.72
mli,1988,05_09,629.648
mli,1988,10_14,528.194
mli,1988,15_19,441.42
mli,1988,20_24,356.558
mli,1988,25_29,285.948
mli,1988,30_34,239.026
mli,1988,35_39,200.96
mli,1988,40_44,174.305
mli,1988,45_49,154.864
mli,1988,50_54,121.52
mli,1988,55_59,104.495
mli,1988,60_64,86.543
mli,1988,65,136.57
mli,1988,total_0,4237.77
mli,1988,total_15,2302.21
mli,1989,00_04,789.105
mli,1989,05_09,644.224
mli,1989,10_14,544.111
mli,1989,15_19,453.765
mli,1989,20_24,364.174
mli,1989,25_29,288.502
mli,1989,30_34,238.807
mli,1989,35_39,203.749
mli,1989,40_44,171.75
mli,1989,45_49,158.803
mli,1989,50_54,123.023
mli,1989,55_59,104.933
mli,1989,60_64,87.58
mli,1989,65,139.201
mli,1989,total_0,4311.73
mli,1989,total_15,2334.29
mli,1990,00_04,805.297
mli,1990,05_09,656.255
mli,1990,10_14,560.973
mli,1990,15_19,468.657
mli,1990,20_24,373.967
mli,1990,25_29,292.449
mli,1990,30_34,239.227
mli,1990,35_39,205.56
mli,1990,40_44,171.006
mli,1990,45_49,160.868
mli,1990,50_54,125.838
mli,1990,55_59,105.606
mli,1990,60_64,88.672
mli,1990,65,141.741
mli,1990,total_0,4396.12
mli,1990,total_15,2373.59
mli,1991,00_04,823.909
mli,1991,05_09,673.242
mli,1991,10_14,573.832
mli,1991,15_19,481.093
mli,1991,20_24,385.634
mli,1991,25_29,300.914
mli,1991,30_34,243.265
mli,1991,35_39,208.487
mli,1991,40_44,172.737
mli,1991,45_49,161.174
mli,1991,50_54,129.377
mli,1991,55_59,105.833
mli,1991,60_64,88.534
mli,1991,65,144.577
mli,1991,total_0,4492.61
mli,1991,total_15,2421.62
mli,1992,00_04,841.68
mli,1992,05_09,690.699
mli,1992,10_14,589.133
mli,1992,15_19,495.366
mli,1992,20_24,398.863
mli,1992,25_29,311.058
mli,1992,30_34,248.491
mli,1992,35_39,211.34
mli,1992,40_44,176.618
mli,1992,45_49,160.065
mli,1992,50_54,134.526
mli,1992,55_59,106.437
mli,1992,60_64,88.774
mli,1992,65,147.194
mli,1992,total_0,4600.24
mli,1992,total_15,2478.73
mli,1993,00_04,860.269
mli,1993,05_09,707.141
mli,1993,10_14,606.575
mli,1993,15_19,511.16
mli,1993,20_24,413.388
mli,1993,25_29,322.554
mli,1993,30_34,254.853
mli,1993,35_39,214.327
mli,1993,40_44,181.8
mli,1993,45_49,158.45
mli,1993,50_54,140.282
mli,1993,55_59,107.633
mli,1993,60_64,89.362
mli,1993,65,149.521
mli,1993,total_0,4717.31
mli,1993,total_15,2543.33
mli,1994,00_04,881.088
mli,1994,05_09,721.657
mli,1994,10_14,624.851
mli,1994,15_19,528.055
mli,1994,20_24,428.823
mli,1994,25_29,334.992
mli,1994,30_34,262.286
mli,1994,35_39,217.822
mli,1994,40_44,186.964
mli,1994,45_49,157.787
mli,1994,50_54,145.139
mli,1994,55_59,109.813
mli,1994,60_64,90.264
mli,1994,65,151.414
mli,1994,total_0,4840.95
mli,1994,total_15,2613.36
mli,1995,00_04,905.844
mli,1995,05_09,733.913
mli,1995,10_14,642.017
mli,1995,15_19,545.778
mli,1995,20_24,444.946
mli,1995,25_29,348.13
mli,1995,30_34,270.702
mli,1995,35_39,222.025
mli,1995,40_44,191.306
mli,1995,45_49,158.897
mli,1995,50_54,148.208
mli,1995,55_59,113.151
mli,1995,60_64,91.444
mli,1995,65,152.786
mli,1995,total_0,4969.15
mli,1995,total_15,2687.37
mli,1996,00_04,936.026
mli,1996,05_09,753.672
mli,1996,10_14,655.348
mli,1996,15_19,560.363
mli,1996,20_24,459.406
mli,1996,25_29,361.385
mli,1996,30_34,280.01
mli,1996,35_39,226.659
mli,1996,40_44,194.714
mli,1996,45_49,161.001
mli,1996,50_54,148.835
mli,1996,55_59,116.753
mli,1996,60_64,91.785
mli,1996,65,155.51
mli,1996,total_0,5101.47
mli,1996,total_15,2756.42
mli,1997,00_04,964.815
mli,1997,05_09,774.123
mli,1997,10_14,669.538
mli,1997,15_19,576.041
mli,1997,20_24,474.303
mli,1997,25_29,375.286
mli,1997,30_34,290.453
mli,1997,35_39,232.083
mli,1997,40_44,197.747
mli,1997,45_49,164.892
mli,1997,50_54,147.914
mli,1997,55_59,121.673
mli,1997,60_64,92.324
mli,1997,65,157.723
mli,1997,total_0,5238.91
mli,1997,total_15,2830.44
mli,1998,00_04,993.692
mli,1998,05_09,794.373
mli,1998,10_14,685.092
mli,1998,15_19,592.567
mli,1998,20_24,489.751
mli,1998,25_29,389.754
mli,1998,30_34,301.92
mli,1998,35_39,238.43
mli,1998,40_44,200.732
mli,1998,45_49,169.893
mli,1998,50_54,146.452
mli,1998,55_59,127.011
mli,1998,60_64,93.379
mli,1998,65,159.509
mli,1998,total_0,5382.56
mli,1998,total_15,2909.4
mli,1999,00_04,1024.29
mli,1999,05_09,814.048
mli,1999,10_14,702.047
mli,1999,15_19,609.621
mli,1999,20_24,505.986
mli,1999,25_29,404.787
mli,1999,30_34,314.278
mli,1999,35_39,245.87
mli,1999,40_44,204.245
mli,1999,45_49,174.934
mli,1999,50_54,145.977
mli,1999,55_59,131.499
mli,1999,60_64,95.437
mli,1999,65,160.931
mli,1999,total_0,5533.95
mli,1999,total_15,2993.57
mli,2000,00_04,1058.61
mli,2000,05_09,832.874
mli,2000,10_14,719.521
mli,2000,15_19,627.111
mli,2000,20_24,523.193
mli,2000,25_29,420.426
mli,2000,30_34,327.409
mli,2000,35_39,254.472
mli,2000,40_44,208.638
mli,2000,45_49,179.378
mli,2000,50_54,147.344
mli,2000,55_59,134.455
mli,2000,60_64,98.704
mli,2000,65,162.053
mli,2000,total_0,5694.19
mli,2000,total_15,3083.18
mli,2001,00_04,1099.69
mli,2001,05_09,860.179
mli,2001,10_14,734.291
mli,2001,15_19,641.094
mli,2001,20_24,539.397
mli,2001,25_29,436.445
mli,2001,30_34,341.411
mli,2001,35_39,264.091
mli,2001,40_44,213.474
mli,2001,45_49,182.761
mli,2001,50_54,149.458
mli,2001,55_59,134.919
mli,2001,60_64,101.716
mli,2001,65,164.615
mli,2001,total_0,5863.54
mli,2001,total_15,3169.38
mli,2002,00_04,1136.33
mli,2002,05_09,890.416
mli,2002,10_14,751.693
mli,2002,15_19,655.928
mli,2002,20_24,556.451
mli,2002,25_29,453.104
mli,2002,30_34,356.507
mli,2002,35_39,275.211
mli,2002,40_44,219.366
mli,2002,45_49,186.048
mli,2002,50_54,153.426
mli,2002,55_59,134.232
mli,2002,60_64,106.055
mli,2002,65,166.687
mli,2002,total_0,6041.46
mli,2002,total_15,3263.01
mli,2003,00_04,1170.62
mli,2003,05_09,921.989
mli,2003,10_14,771.864
mli,2003,15_19,671.548
mli,2003,20_24,573.9
mli,2003,25_29,470.185
mli,2003,30_34,372.443
mli,2003,35_39,287.615
mli,2003,40_44,226.325
mli,2003,45_49,189.483
mli,2003,50_54,158.522
mli,2003,55_59,133.238
mli,2003,60_64,110.889
mli,2003,65,168.555
mli,2003,total_0,6227.17
mli,2003,total_15,3362.7
mli,2004,00_04,1204.96
mli,2004,05_09,953.06
mli,2004,10_14,794.472
mli,2004,15_19,688.027
mli,2004,20_24,591.205
mli,2004,25_29,487.516
mli,2004,30_34,388.903
mli,2004,35_39,300.993
mli,2004,40_44,234.391
mli,2004,45_49,193.489
mli,2004,50_54,163.667
mli,2004,55_59,133.231
mli,2004,60_64,115.025
mli,2004,65,170.617
mli,2004,total_0,6419.56
mli,2004,total_15,3467.06
mli,2005,00_04,1241.9
mli,2005,05_09,981.667
mli,2005,10_14,818.593
mli,2005,15_19,705.639
mli,2005,20_24,608.182
mli,2005,25_29,504.993
mli,2005,30_34,405.634
mli,2005,35_39,315.108
mli,2005,40_44,243.593
mli,2005,45_49,198.331
mli,2005,50_54,168.248
mli,2005,55_59,134.919
mli,2005,60_64,117.839
mli,2005,65,173.081
mli,2005,total_0,6617.72
mli,2005,total_15,3575.57
mli,2006,00_04,1284.55
mli,2006,05_09,1018.49
mli,2006,10_14,842.242
mli,2006,15_19,721.226
mli,2006,20_24,622.511
mli,2006,25_29,520.784
mli,2006,30_34,421.015
mli,2006,35_39,328.697
mli,2006,40_44,253.041
mli,2006,45_49,203.112
mli,2006,50_54,171.613
mli,2006,55_59,137.118
mli,2006,60_64,118.349
mli,2006,65,178.698
mli,2006,total_0,6821.45
mli,2006,total_15,3676.16
mli,2007,00_04,1322.34
mli,2007,05_09,1055.97
mli,2007,10_14,869.496
mli,2007,15_19,738.597
mli,2007,20_24,637.051
mli,2007,25_29,536.979
mli,2007,30_34,436.67
mli,2007,35_39,343.057
mli,2007,40_44,263.719
mli,2007,45_49,208.762
mli,2007,50_54,174.811
mli,2007,55_59,140.941
mli,2007,60_64,117.842
mli,2007,65,184.574
mli,2007,total_0,7030.81
mli,2007,total_15,3783
mli,2008,00_04,1357.09
mli,2008,05_09,1092.45
mli,2008,10_14,900.118
mli,2008,15_19,757.94
mli,2008,20_24,652.032
mli,2008,25_29,553.313
mli,2008,30_34,452.531
mli,2008,35_39,358.022
mli,2008,40_44,275.451
mli,2008,45_49,215.357
mli,2008,50_54,178.107
mli,2008,55_59,145.748
mli,2008,60_64,117.157
mli,2008,65,190.296
mli,2008,total_0,7245.62
mli,2008,total_15,3895.95
mli,2009,00_04,1390.66
mli,2009,05_09,1126.7
mli,2009,10_14,932.933
mli,2009,15_19,779.686
mli,2009,20_24,667.88
mli,2009,25_29,569.497
mli,2009,30_34,468.607
mli,2009,35_39,373.397
mli,2009,40_44,288.024
mli,2009,45_49,223.009
mli,2009,50_54,181.95
mli,2009,55_59,150.615
mli,2009,60_64,117.482
mli,2009,65,195.289
mli,2009,total_0,7465.73
mli,2009,total_15,4015.44
mli,2010,00_04,1425.4
mli,2010,05_09,1157.64
mli,2010,10_14,966.076
mli,2010,15_19,804.232
mli,2010,20_24,684.976
mli,2010,25_29,585.436
mli,2010,30_34,484.864
mli,2010,35_39,389.009
mli,2010,40_44,301.276
mli,2010,45_49,231.759
mli,2010,50_54,186.618
mli,2010,55_59,155.032
mli,2010,60_64,119.415
mli,2010,65,199.293
mli,2010,total_0,7691.03
mli,2010,total_15,4141.91
mli,2011,00_04,1465.94
mli,2011,05_09,1197.21
mli,2011,10_14,997.074
mli,2011,15_19,827.557
mli,2011,20_24,700.165
mli,2011,25_29,599.326
mli,2011,30_34,499.981
mli,2011,35_39,403.712
mli,2011,40_44,314.301
mli,2011,45_49,240.699
mli,2011,50_54,191.098
mli,2011,55_59,158.07
mli,2011,60_64,121.473
mli,2011,65,204.742
mli,2011,total_0,7921.35
mli,2011,total_15,4261.12
mli,2012,00_04,1499.38
mli,2012,05_09,1237.01
mli,2012,10_14,1030.61
mli,2012,15_19,854.441
mli,2012,20_24,716.844
mli,2012,25_29,613.283
mli,2012,30_34,515.501
mli,2012,35_39,418.737
mli,2012,40_44,328.129
mli,2012,45_49,250.891
mli,2012,50_54,196.464
mli,2012,55_59,161.06
mli,2012,60_64,124.996
mli,2012,65,209.276
mli,2012,total_0,8156.62
mli,2012,total_15,4389.62
mli,2013,00_04,1528.71
mli,2013,05_09,1275.23
mli,2013,10_14,1066.47
mli,2013,15_19,884.255
mli,2013,20_24,735.36
mli,2013,25_29,627.467
mli,2013,30_34,531.117
mli,2013,35_39,433.995
mli,2013,40_44,342.541
mli,2013,45_49,262.164
mli,2013,50_54,202.763
mli,2013,55_59,164.235
mli,2013,60_64,129.412
mli,2013,65,213.288
mli,2013,total_0,8397.01
mli,2013,total_15,4526.6
mli,2014,00_04,1557.72
mli,2014,05_09,1310.28
mli,2014,10_14,1103.71
mli,2014,15_19,916.098
mli,2014,20_24,756.214
mli,2014,25_29,642.204
mli,2014,30_34,546.424
mli,2014,35_39,449.385
mli,2014,40_44,357.276
mli,2014,45_49,274.258
mli,2014,50_54,210.073
mli,2014,55_59,167.97
mli,2014,60_64,133.915
mli,2014,65,217.266
mli,2014,total_0,8642.79
mli,2014,total_15,4671.08
mli,2015,00_04,1589.99
mli,2015,05_09,1340.8
mli,2015,10_14,1140.64
mli,2015,15_19,949.479
mli,2015,20_24,779.788
mli,2015,25_29,657.844
mli,2015,30_34,561.203
mli,2015,35_39,464.796
mli,2015,40_44,372.153
mli,2015,45_49,286.97
mli,2015,50_54,218.433
mli,2015,55_59,172.489
mli,2015,60_64,138.077
mli,2015,65,221.496
mli,2015,total_0,8894.15
mli,2015,total_15,4822.73
mli,2016,00_04,1627.28
mli,2016,05_09,1379.12
mli,2016,10_14,1175.1
mli,2016,15_19,980.462
mli,2016,20_24,803.176
mli,2016,25_29,673.084
mli,2016,30_34,574.819
mli,2016,35_39,479.511
mli,2016,40_44,386.49
mli,2016,45_49,299.514
mli,2016,50_54,226.988
mli,2016,55_59,176.707
mli,2016,60_64,140.8
mli,2016,65,228.105
mli,2016,total_0,9151.16
mli,2016,total_15,4969.66
mli,2017,00_04,1662.36
mli,2017,05_09,1415.69
mli,2017,10_14,1211.04
mli,2017,15_19,1013.35
mli,2017,20_24,829.227
mli,2017,25_29,689.165
mli,2017,30_34,588.147
mli,2017,35_39,494.393
mli,2017,40_44,400.97
mli,2017,45_49,312.739
mli,2017,50_54,236.676
mli,2017,55_59,181.722
mli,2017,60_64,143.505
mli,2017,65,234.718
mli,2017,total_0,9413.71
mli,2017,total_15,5124.61
mli,2018,00_04,1696.24
mli,2018,05_09,1449.25
mli,2018,10_14,1248.41
mli,2018,15_19,1047.96
mli,2018,20_24,857.717
mli,2018,25_29,706.565
mli,2018,30_34,601.482
mli,2018,35_39,509.268
mli,2018,40_44,415.561
mli,2018,45_49,326.52
mli,2018,50_54,247.372
mli,2018,55_59,187.62
mli,2018,60_64,146.472
mli,2018,65,241.252
mli,2018,total_0,9681.69
mli,2018,total_15,5287.79
mli,2019,00_04,1729.15
mli,2019,05_09,1479.61
mli,2019,10_14,1286.25
mli,2019,15_19,1084.15
mli,2019,20_24,888.298
mli,2019,25_29,726.062
mli,2019,30_34,615.323
mli,2019,35_39,523.896
mli,2019,40_44,430.309
mli,2019,45_49,340.717
mli,2019,50_54,258.922
mli,2019,55_59,194.557
mli,2019,60_64,150.082
mli,2019,65,247.563
mli,2019,total_0,9954.89
mli,2019,total_15,5459.88
mli,2020,00_04,1762.26
mli,2020,05_09,1507.08
mli,2020,10_14,1322.64
mli,2020,15_19,1121.77
mli,2020,20_24,920.771
mli,2020,25_29,748.195
mli,2020,30_34,630.02
mli,2020,35_39,538.105
mli,2020,40_44,445.203
mli,2020,45_49,355.189
mli,2020,50_54,271.196
mli,2020,55_59,202.619
mli,2020,60_64,154.531
mli,2020,65,253.627
mli,2020,total_0,10233.2
mli,2020,total_15,5641.23
mlt,1980,00_04,14.147
mlt,1980,05_09,11.813
mlt,1980,10_14,11.072
mlt,1980,15_19,14.189
mlt,1980,20_24,15.489
mlt,1980,25_29,15.923
mlt,1980,30_34,16.526
mlt,1980,35_39,9.52
mlt,1980,40_44,11.113
mlt,1980,45_49,8.707
mlt,1980,50_54,8.25
mlt,1980,55_59,7.771
mlt,1980,60_64,5.9
mlt,1980,65,17.454
mlt,1980,total_0,167.874
mlt,1980,total_15,130.842
mlt,1981,00_04,14.488
mlt,1981,05_09,12.334
mlt,1981,10_14,11.037
mlt,1981,15_19,13.692
mlt,1981,20_24,15.326
mlt,1981,25_29,15.601
mlt,1981,30_34,16.878
mlt,1981,35_39,10.347
mlt,1981,40_44,10.87
mlt,1981,45_49,9.155
mlt,1981,50_54,8.344
mlt,1981,55_59,8.02
mlt,1981,60_64,6.138
mlt,1981,65,17.698
mlt,1981,total_0,169.928
mlt,1981,total_15,132.069
mlt,1982,00_04,14.608
mlt,1982,05_09,12.872
mlt,1982,10_14,11.224
mlt,1982,15_19,13.096
mlt,1982,20_24,15.2
mlt,1982,25_29,15.426
mlt,1982,30_34,16.673
mlt,1982,35_39,11.778
mlt,1982,40_44,10.22
mlt,1982,45_49,9.791
mlt,1982,50_54,8.389
mlt,1982,55_59,8.212
mlt,1982,60_64,6.522
mlt,1982,65,17.902
mlt,1982,total_0,171.913
mlt,1982,total_15,133.209
mlt,1983,00_04,14.605
mlt,1983,05_09,13.391
mlt,1983,10_14,11.57
mlt,1983,15_19,12.497
mlt,1983,20_24,15.056
mlt,1983,25_29,15.365
mlt,1983,30_34,16.102
mlt,1983,35_39,13.462
mlt,1983,40_44,9.457
mlt,1983,45_49,10.455
mlt,1983,50_54,8.423
mlt,1983,55_59,8.359
mlt,1983,60_64,6.991
mlt,1983,65,18.098
mlt,1983,total_0,173.831
mlt,1983,total_15,134.265
mlt,1984,00_04,14.562
mlt,1984,05_09,13.85
mlt,1984,10_14,11.987
mlt,1984,15_19,12.038
mlt,1984,20_24,14.836
mlt,1984,25_29,15.333
mlt,1984,30_34,15.503
mlt,1984,35_39,14.859
mlt,1984,40_44,9.04
mlt,1984,45_49,10.888
mlt,1984,50_54,8.532
mlt,1984,55_59,8.485
mlt,1984,60_64,7.445
mlt,1984,65,18.344
mlt,1984,total_0,175.702
mlt,1984,total_15,135.303
mlt,1985,00_04,14.537
mlt,1985,05_09,14.212
mlt,1985,10_14,12.411
mlt,1985,15_19,11.806
mlt,1985,20_24,14.511
mlt,1985,25_29,15.271
mlt,1985,30_34,15.097
mlt,1985,35_39,15.652
mlt,1985,40_44,9.227
mlt,1985,45_49,10.95
mlt,1985,50_54,8.769
mlt,1985,55_59,8.596
mlt,1985,60_64,7.82
mlt,1985,65,18.681
mlt,1985,total_0,177.54
mlt,1985,total_15,136.38
mlt,1986,00_04,14.363
mlt,1986,05_09,14.519
mlt,1986,10_14,12.78
mlt,1986,15_19,11.638
mlt,1986,20_24,14.061
mlt,1986,25_29,15.297
mlt,1986,30_34,15.051
mlt,1986,35_39,16.175
mlt,1986,40_44,10.01
mlt,1986,45_49,10.668
mlt,1986,50_54,9.144
mlt,1986,55_59,8.56
mlt,1986,60_64,8.036
mlt,1986,65,19.019
mlt,1986,total_0,179.321
mlt,1986,total_15,137.659
mlt,1987,00_04,14.336
mlt,1987,05_09,14.678
mlt,1987,10_14,13.198
mlt,1987,15_19,11.651
mlt,1987,20_24,13.435
mlt,1987,25_29,15.282
mlt,1987,30_34,15.116
mlt,1987,35_39,16.164
mlt,1987,40_44,11.431
mlt,1987,45_49,9.98
mlt,1987,50_54,9.706
mlt,1987,55_59,8.474
mlt,1987,60_64,8.167
mlt,1987,65,19.413
mlt,1987,total_0,181.031
mlt,1987,total_15,138.819
mlt,1988,00_04,14.387
mlt,1988,05_09,14.687
mlt,1988,10_14,13.65
mlt,1988,15_19,11.824
mlt,1988,20_24,12.744
mlt,1988,25_29,15.197
mlt,1988,30_34,15.259
mlt,1988,35_39,15.802
mlt,1988,40_44,13.182
mlt,1988,45_49,9.189
mlt,1988,50_54,10.291
mlt,1988,55_59,8.415
