country,year,age_group,flf
bfa,2009,50_54,181.203400
bfa,2009,55_59,131.376300
bfa,2009,60_64,82.343490
bfa,2009,65,72.992310
bfa,2009,total_15,3477.484000
bfa,2010,15_19,620.036100
bfa,2010,20_24,570.819800
bfa,2010,25_29,540.732600
bfa,2010,30_34,460.692600
bfa,2010,35_39,371.967500
bfa,2010,40_44,305.004500
bfa,2010,45_49,238.038800
bfa,2010,50_54,188.769900
bfa,2010,55_59,134.757800
bfa,2010,60_64,84.074440
bfa,2010,65,74.945690
bfa,2010,total_15,3589.840000
bfa,2011,15_19,630.927500
bfa,2011,20_24,584.701500
bfa,2011,25_29,555.420300
bfa,2011,30_34,476.281200
bfa,2011,35_39,386.639500
bfa,2011,40_44,315.408900
bfa,2011,45_49,247.189400
bfa,2011,50_54,195.630100
bfa,2011,55_59,138.650700
bfa,2011,60_64,85.521940
bfa,2011,65,78.277480
bfa,2011,total_15,3694.649000
bfa,2012,15_19,642.900300
bfa,2012,20_24,599.606800
bfa,2012,25_29,570.594500
bfa,2012,30_34,491.625700
bfa,2012,35_39,402.994900
bfa,2012,40_44,325.820700
bfa,2012,45_49,257.235200
bfa,2012,50_54,202.722800
bfa,2012,55_59,144.050300
bfa,2012,60_64,86.631450
bfa,2012,65,81.737140
bfa,2012,total_15,3805.920000
bfa,2013,15_19,655.754400
bfa,2013,20_24,615.456400
bfa,2013,25_29,586.285000
bfa,2013,30_34,506.825200
bfa,2013,35_39,420.414800
bfa,2013,40_44,336.648400
bfa,2013,45_49,267.892500
bfa,2013,50_54,210.180700
bfa,2013,55_59,150.521800
bfa,2013,60_64,87.837970
bfa,2013,65,85.228530
bfa,2013,total_15,3923.046000
bfa,2014,15_19,669.321200
bfa,2014,20_24,632.161900
bfa,2014,25_29,602.607100
bfa,2014,30_34,522.150300
bfa,2014,35_39,437.934600
bfa,2014,40_44,348.590400
bfa,2014,45_49,278.731000
bfa,2014,50_54,218.255400
bfa,2014,55_59,157.432300
bfa,2014,60_64,89.789960
bfa,2014,65,88.597950
bfa,2014,total_15,4045.572000
bfa,2015,15_19,683.581500
bfa,2015,20_24,649.720500
bfa,2015,25_29,619.683900
bfa,2015,30_34,537.778900
bfa,2015,35_39,454.921800
bfa,2015,40_44,362.036300
bfa,2015,45_49,289.499100
bfa,2015,50_54,227.076200
bfa,2015,55_59,164.406500
bfa,2015,60_64,92.855850
bfa,2015,65,91.777450
bfa,2015,total_15,4173.338000
bfa,2016,15_19,696.347500
bfa,2016,20_24,666.463200
bfa,2016,25_29,636.625900
bfa,2016,30_34,553.035200
bfa,2016,35_39,470.821800
bfa,2016,40_44,376.244800
bfa,2016,45_49,299.478200
bfa,2016,50_54,235.758500
bfa,2016,55_59,170.633400
bfa,2016,60_64,96.123410
bfa,2016,65,95.133250
bfa,2016,total_15,4296.665000
bfa,2017,15_19,710.082800
bfa,2017,20_24,684.187900
bfa,2017,25_29,654.494800
bfa,2017,30_34,568.695600
bfa,2017,35_39,486.459700
bfa,2017,40_44,392.048900
bfa,2017,45_49,309.469900
bfa,2017,50_54,245.304900
bfa,2017,55_59,177.133500
bfa,2017,60_64,100.487900
bfa,2017,65,98.296160
bfa,2017,total_15,4426.662000
bfa,2018,15_19,724.686500
bfa,2018,20_24,702.860800
bfa,2018,25_29,673.209200
bfa,2018,30_34,584.809900
bfa,2018,35_39,501.962600
bfa,2018,40_44,408.824700
bfa,2018,45_49,319.895600
bfa,2018,50_54,255.437300
bfa,2018,55_59,184.027800
bfa,2018,60_64,105.672300
bfa,2018,65,101.427900
bfa,2018,total_15,4562.815000
bfa,2019,15_19,740.144600
bfa,2019,20_24,722.502700
bfa,2019,25_29,692.735800
bfa,2019,30_34,601.522200
bfa,2019,35_39,517.625800
bfa,2019,40_44,425.663500
bfa,2019,45_49,331.449300
bfa,2019,50_54,265.763500
bfa,2019,55_59,191.549700
bfa,2019,60_64,111.268100
bfa,2019,65,104.744100
bfa,2019,total_15,4704.969000
bfa,2020,15_19,756.504500
bfa,2020,20_24,743.175000
bfa,2020,25_29,713.106100
bfa,2020,30_34,618.923500
bfa,2020,35_39,533.626700
bfa,2020,40_44,441.993100
bfa,2020,45_49,344.498800
bfa,2020,50_54,276.068400
bfa,2020,55_59,199.816800
bfa,2020,60_64,117.043600
bfa,2020,65,108.384500
bfa,2020,total_15,4853.141000
bdi,1990,15_19,216.882600
bdi,1990,20_24,234.934800
bdi,1990,25_29,219.095100
bdi,1990,30_34,190.868400
bdi,1990,35_39,156.669600
bdi,1990,40_44,109.071800
bdi,1990,45_49,87.581440
bdi,1990,50_54,71.860890
bdi,1990,55_59,59.642730
bdi,1990,60_64,48.132170
bdi,1990,65,78.747100
bdi,1990,total_15,1473.487000
bdi,1991,15_19,216.215300
bdi,1991,20_24,231.333900
bdi,1991,25_29,218.376600
bdi,1991,30_34,192.703100
bdi,1991,35_39,161.750700
bdi,1991,40_44,115.050900
bdi,1991,45_49,89.420410
bdi,1991,50_54,73.093800
bdi,1991,55_59,60.018140
bdi,1991,60_64,48.429210
bdi,1991,65,79.152000
bdi,1991,total_15,1485.544000
bdi,1992,15_19,216.756500
bdi,1992,20_24,227.630500
bdi,1992,25_29,217.023300
bdi,1992,30_34,193.789900
bdi,1992,35_39,165.257800
bdi,1992,40_44,122.208000
bdi,1992,45_49,90.970250
bdi,1992,50_54,74.489880
bdi,1992,55_59,60.430220
bdi,1992,60_64,48.814600
bdi,1992,65,79.202660
bdi,1992,total_15,1496.574000
bdi,1993,15_19,218.394200
bdi,1993,20_24,224.221300
bdi,1993,25_29,215.100500
bdi,1993,30_34,194.058400
bdi,1993,35_39,167.377600
bdi,1993,40_44,129.720700
bdi,1993,45_49,92.662960
bdi,1993,50_54,75.933410
bdi,1993,55_59,60.862100
bdi,1993,60_64,49.263950
bdi,1993,65,78.918240
bdi,1993,total_15,1506.513000
bdi,1994,15_19,220.822400
bdi,1994,20_24,221.527500
bdi,1994,25_29,212.738100
bdi,1994,30_34,193.406700
bdi,1994,35_39,168.519500
bdi,1994,40_44,136.337200
bdi,1994,45_49,95.168840
bdi,1994,50_54,77.237590
bdi,1994,55_59,61.292430
bdi,1994,60_64,49.750070
bdi,1994,65,78.312210
bdi,1994,total_15,1515.113000
bdi,1995,15_19,223.740800
bdi,1995,20_24,219.838000
bdi,1995,25_29,210.253200
bdi,1995,30_34,191.872900
bdi,1995,35_39,168.950500
bdi,1995,40_44,141.289800
bdi,1995,45_49,98.817910
bdi,1995,50_54,78.326570
bdi,1995,55_59,61.717510
bdi,1995,60_64,50.258450
bdi,1995,65,77.413650
bdi,1995,total_15,1522.479000
bdi,1996,15_19,224.281500
bdi,1996,20_24,215.626600
bdi,1996,25_29,205.672100
bdi,1996,30_34,188.615100
bdi,1996,35_39,168.222800
bdi,1996,40_44,144.608400
bdi,1996,45_49,103.412300
bdi,1996,50_54,79.112410
bdi,1996,55_59,62.010630
bdi,1996,60_64,50.563980
bdi,1996,65,77.374750
bdi,1996,total_15,1519.501000
bdi,1997,15_19,225.898800
bdi,1997,20_24,212.471300
bdi,1997,25_29,201.039400
bdi,1997,30_34,184.623200
bdi,1997,35_39,166.655700
bdi,1997,40_44,146.322400
bdi,1997,45_49,109.055600
bdi,1997,50_54,79.641380
bdi,1997,55_59,62.435240
bdi,1997,60_64,50.949920
bdi,1997,65,77.079170
bdi,1997,total_15,1516.172000
bdi,1998,15_19,228.799900
bdi,1998,20_24,210.696800
bdi,1998,25_29,197.091900
bdi,1998,30_34,180.313900
bdi,1998,35_39,164.467400
bdi,1998,40_44,146.851500
bdi,1998,45_49,115.148300
bdi,1998,50_54,80.449310
bdi,1998,55_59,62.984070
bdi,1998,60_64,51.504060
bdi,1998,65,76.672710
bdi,1998,total_15,1514.980000
bdi,1999,15_19,237.548900
bdi,1999,20_24,215.503800
bdi,1999,25_29,195.406400
bdi,1999,30_34,176.186400
bdi,1999,35_39,161.860200
bdi,1999,40_44,146.685900
bdi,1999,45_49,120.495200
bdi,1999,50_54,82.408630
bdi,1999,55_59,64.187030
bdi,1999,60_64,52.252030
bdi,1999,65,76.878270
bdi,1999,total_15,1529.413000
bdi,2000,15_19,247.201200
bdi,2000,20_24,222.942300
bdi,2000,25_29,196.165400
bdi,2000,30_34,172.656600
bdi,2000,35_39,159.033900
bdi,2000,40_44,146.427400
bdi,2000,45_49,124.835800
bdi,2000,50_54,85.857310
bdi,2000,55_59,65.565310
bdi,2000,60_64,53.342980
bdi,2000,65,77.269780
bdi,2000,total_15,1551.298000
bdi,2001,15_19,256.035200
bdi,2001,20_24,235.841700
bdi,2001,25_29,205.162300
bdi,2001,30_34,174.828500
bdi,2001,35_39,159.153400
bdi,2001,40_44,147.374400
bdi,2001,45_49,128.515900
bdi,2001,50_54,90.511330
bdi,2001,55_59,66.645400
bdi,2001,60_64,54.116970
bdi,2001,65,77.935360
bdi,2001,total_15,1596.120000
bdi,2002,15_19,264.154200
bdi,2002,20_24,250.359000
bdi,2002,25_29,217.094900
bdi,2002,30_34,178.758800
bdi,2002,35_39,160.147700
bdi,2002,40_44,148.763200
bdi,2002,45_49,131.637500
bdi,2002,50_54,96.769330
bdi,2002,55_59,67.960020
bdi,2002,60_64,55.405180
bdi,2002,65,78.852970
bdi,2002,total_15,1649.903000
bdi,2003,15_19,271.299500
bdi,2003,20_24,265.948800
bdi,2003,25_29,231.708100
bdi,2003,30_34,184.735400
bdi,2003,35_39,162.072300
bdi,2003,40_44,150.487800
bdi,2003,45_49,134.348300
bdi,2003,50_54,103.924500
bdi,2003,55_59,69.845760
bdi,2003,60_64,57.091750
bdi,2003,65,79.999690
bdi,2003,total_15,1711.462000
bdi,2004,15_19,277.267300
bdi,2004,20_24,281.865300
bdi,2004,25_29,248.449400
bdi,2004,30_34,193.093100
bdi,2004,35_39,164.994800
bdi,2004,40_44,152.396700
bdi,2004,45_49,136.926900
bdi,2004,50_54,110.876300
bdi,2004,55_59,72.811740
bdi,2004,60_64,59.004030
bdi,2004,65,81.323040
bdi,2004,total_15,1779.009000
bdi,2005,15_19,281.951600
bdi,2005,20_24,297.438800
bdi,2005,25_29,266.700000
bdi,2005,30_34,203.984200
bdi,2005,35_39,169.023400
bdi,2005,40_44,154.419200
bdi,2005,45_49,139.493000
bdi,2005,50_54,116.891800
bdi,2005,55_59,77.091930
bdi,2005,60_64,61.039830
bdi,2005,65,82.777500
bdi,2005,total_15,1850.811000
bdi,2006,15_19,286.345400
bdi,2006,20_24,313.543200
bdi,2006,25_29,286.230700
bdi,2006,30_34,217.037600
bdi,2006,35_39,174.175400
bdi,2006,40_44,156.601300
bdi,2006,45_49,141.604100
bdi,2006,50_54,121.407000
bdi,2006,55_59,81.906920
bdi,2006,60_64,62.473790
bdi,2006,65,84.492930
bdi,2006,total_15,1925.818000
bdi,2007,15_19,289.284500
bdi,2007,20_24,329.132500
bdi,2007,25_29,307.295300
bdi,2007,30_34,232.625200
bdi,2007,35_39,180.643800
bdi,2007,40_44,159.270200
bdi,2007,45_49,143.792600
bdi,2007,50_54,125.134800
bdi,2007,55_59,87.965430
bdi,2007,60_64,63.960350
bdi,2007,65,86.317800
bdi,2007,total_15,2005.422000
bdi,2008,15_19,290.610300
bdi,2008,20_24,343.435400
bdi,2008,25_29,329.163000
bdi,2008,30_34,250.331100
bdi,2008,35_39,188.642700
bdi,2008,40_44,162.463000
bdi,2008,45_49,145.946300
bdi,2008,50_54,128.169900
bdi,2008,55_59,94.564960
bdi,2008,60_64,65.812360
bdi,2008,65,88.153670
bdi,2008,total_15,2087.293000
bdi,2009,15_19,290.328300
bdi,2009,20_24,355.584300
bdi,2009,25_29,350.720500
bdi,2009,30_34,269.502400
bdi,2009,35_39,198.463000
bdi,2009,40_44,166.260200
bdi,2009,45_49,147.930000
bdi,2009,50_54,130.757400
bdi,2009,55_59,100.677300
bdi,2009,60_64,68.503360
bdi,2009,65,89.865860
bdi,2009,total_15,2168.593000
bdi,2010,15_19,288.638100
bdi,2010,20_24,364.914600
bdi,2010,25_29,370.934100
bdi,2010,30_34,289.564400
bdi,2010,35_39,210.258400
bdi,2010,40_44,170.797400
bdi,2010,45_49,149.724100
bdi,2010,50_54,133.034700
bdi,2010,55_59,105.666200
bdi,2010,60_64,72.235180
bdi,2010,65,91.404590
bdi,2010,total_15,2247.172000
bdi,2011,15_19,286.018500
bdi,2011,20_24,368.631400
bdi,2011,25_29,384.216700
bdi,2011,30_34,305.754600
bdi,2011,35_39,221.114300
bdi,2011,40_44,174.795900
bdi,2011,45_49,150.867700
bdi,2011,50_54,134.620300
bdi,2011,55_59,109.318100
bdi,2011,60_64,76.427610
bdi,2011,65,93.451200
bdi,2011,total_15,2305.216000
bdi,2012,15_19,282.474900
bdi,2012,20_24,370.283300
bdi,2012,25_29,395.623300
bdi,2012,30_34,321.817700
bdi,2012,35_39,233.091300
bdi,2012,40_44,179.191200
bdi,2012,45_49,151.860400
bdi,2012,50_54,135.803100
bdi,2012,55_59,111.946800
bdi,2012,60_64,81.495860
bdi,2012,65,95.173100
bdi,2012,total_15,2358.761000
bdi,2013,15_19,278.518000
bdi,2013,20_24,370.285500
bdi,2013,25_29,405.210600
bdi,2013,30_34,337.454600
bdi,2013,35_39,246.052300
bdi,2013,40_44,184.392300
bdi,2013,45_49,152.965000
bdi,2013,50_54,136.698900
bdi,2013,55_59,113.806100
bdi,2013,60_64,86.895390
bdi,2013,65,96.858100
bdi,2013,total_15,2409.137000
bdi,2014,15_19,274.819000
bdi,2014,20_24,369.280200
bdi,2014,25_29,413.198200
bdi,2014,30_34,352.395600
bdi,2014,35_39,259.868000
bdi,2014,40_44,191.002900
bdi,2014,45_49,154.544200
bdi,2014,50_54,137.467400
bdi,2014,55_59,115.330700
bdi,2014,60_64,91.874810
bdi,2014,65,98.910930
bdi,2014,total_15,2458.692000
bdi,2015,15_19,271.823800
bdi,2015,20_24,367.787100
bdi,2015,25_29,419.791700
bdi,2015,30_34,366.509300
bdi,2015,35_39,274.444900
bdi,2015,40_44,199.398900
bdi,2015,45_49,156.883000
bdi,2015,50_54,138.261000
bdi,2015,55_59,116.793800
bdi,2015,60_64,96.022600
bdi,2015,65,101.569000
bdi,2015,total_15,2509.285000
bdi,2016,15_19,268.932000
bdi,2016,20_24,364.878000
bdi,2016,25_29,423.843600
bdi,2016,30_34,378.977800
bdi,2016,35_39,289.449100
bdi,2016,40_44,209.538400
bdi,2016,45_49,160.041500
bdi,2016,50_54,138.993000
bdi,2016,55_59,117.703500
bdi,2016,60_64,98.793940
bdi,2016,65,105.145400
bdi,2016,total_15,2556.296000
bdi,2017,15_19,267.045300
bdi,2017,20_24,361.905200
bdi,2017,25_29,426.787300
bdi,2017,30_34,390.671900
bdi,2017,35_39,305.140000
bdi,2017,40_44,221.403700
bdi,2017,45_49,164.132700
bdi,2017,50_54,140.097700
bdi,2017,55_59,118.690800
bdi,2017,60_64,101.011800
bdi,2017,65,109.184100
bdi,2017,total_15,2606.070000
bdi,2018,15_19,266.165700
bdi,2018,20_24,359.052800
bdi,2018,25_29,428.622600
bdi,2018,30_34,401.241500
bdi,2018,35_39,320.959500
bdi,2018,40_44,234.653700
bdi,2018,45_49,169.351500
bdi,2018,50_54,141.652400
bdi,2018,55_59,119.717100
bdi,2018,60_64,102.815000
bdi,2018,65,113.487500
bdi,2018,total_15,2657.719000
bdi,2019,15_19,266.278500
bdi,2019,20_24,356.594300
bdi,2019,25_29,429.366100
bdi,2019,30_34,410.233500
bdi,2019,35_39,336.144300
bdi,2019,40_44,248.797000
bdi,2019,45_49,175.968400
bdi,2019,50_54,143.755600
bdi,2019,55_59,120.725800
bdi,2019,60_64,104.409600
bdi,2019,65,117.776400
bdi,2019,total_15,2710.049000
bdi,2020,15_19,267.344500
bdi,2020,20_24,354.793900
bdi,2020,25_29,429.143500
bdi,2020,30_34,417.399400
bdi,2020,35_39,350.186300
bdi,2020,40_44,263.447900
bdi,2020,45_49,184.111500
bdi,2020,50_54,146.520900
bdi,2020,55_59,121.719600
bdi,2020,60_64,105.906200
bdi,2020,65,121.893400
bdi,2020,total_15,2762.467000
khm,1990,15_19,306.873700
khm,1990,20_24,380.495600
khm,1990,25_29,351.100700
khm,1990,30_34,289.370000
khm,1990,35_39,244.807100
khm,1990,40_44,212.620800
khm,1990,45_49,177.637800
khm,1990,50_54,125.390800
khm,1990,55_59,96.307370
khm,1990,60_64,56.508090
khm,1990,65,33.473260
khm,1990,total_15,2274.585000
khm,1991,15_19,288.495400
khm,1991,20_24,389.311600
khm,1991,25_29,363.602600
khm,1991,30_34,304.804100
khm,1991,35_39,256.925000
khm,1991,40_44,222.059300
khm,1991,45_49,187.332700
khm,1991,50_54,132.303800
khm,1991,55_59,98.728550
khm,1991,60_64,59.917120
khm,1991,65,36.054210
khm,1991,total_15,2339.534000
khm,1992,15_19,256.106800
khm,1992,20_24,395.197100
khm,1992,25_29,370.248000
khm,1992,30_34,316.887800
khm,1992,35_39,266.582100
khm,1992,40_44,228.841300
khm,1992,45_49,194.200700
khm,1992,50_54,139.452800
khm,1992,55_59,99.373930
khm,1992,60_64,62.654560
khm,1992,65,38.263940
khm,1992,total_15,2367.809000
khm,1993,15_19,224.824100
khm,1993,20_24,397.154200
khm,1993,25_29,373.999600
khm,1993,30_34,326.538500
khm,1993,35_39,274.912100
khm,1993,40_44,234.225100
khm,1993,45_49,199.342000
khm,1993,50_54,146.696700
khm,1993,55_59,99.414660
khm,1993,60_64,64.502430
khm,1993,65,39.922380
khm,1993,total_15,2381.532000
khm,1994,15_19,210.321800
khm,1994,20_24,390.685800
khm,1994,25_29,375.898400
khm,1994,30_34,336.424100
khm,1994,35_39,284.447800
khm,1994,40_44,240.730300
khm,1994,45_49,204.802400
khm,1994,50_54,154.154400
khm,1994,55_59,100.743900
khm,1994,60_64,66.949450
khm,1994,65,42.396880
khm,1994,total_15,2407.555000
khm,1995,15_19,225.592300
khm,1995,20_24,376.344600
khm,1995,25_29,379.729100
khm,1995,30_34,346.838800
khm,1995,35_39,295.772200
khm,1995,40_44,249.129800
khm,1995,45_49,211.459300
khm,1995,50_54,161.667500
khm,1995,55_59,104.129800
khm,1995,60_64,69.054820
khm,1995,65,44.875280
khm,1995,total_15,2464.593000
khm,1996,15_19,264.488300
khm,1996,20_24,349.608500
khm,1996,25_29,380.758500
khm,1996,30_34,353.278200
khm,1996,35_39,305.215400
khm,1996,40_44,256.384000
khm,1996,45_49,216.525900
khm,1996,50_54,167.188600
khm,1996,55_59,107.694300
khm,1996,60_64,69.733020
khm,1996,65,47.165400
khm,1996,total_15,2518.040000
khm,1997,15_19,341.553300
khm,1997,20_24,307.606800
khm,1997,25_29,381.740600
khm,1997,30_34,355.689800
khm,1997,35_39,311.556500
khm,1997,40_44,259.485900
khm,1997,45_49,217.354500
khm,1997,50_54,170.975000
khm,1997,55_59,116.241000
khm,1997,60_64,73.437760
khm,1997,65,62.297550
khm,1997,total_15,2597.939000
khm,1998,15_19,437.072800
khm,1998,20_24,268.522400
khm,1998,25_29,381.745700
khm,1998,30_34,357.553500
khm,1998,35_39,317.934100
khm,1998,40_44,262.590800
khm,1998,45_49,217.868700
khm,1998,50_54,174.775500
khm,1998,55_59,126.288100
khm,1998,60_64,77.471550
khm,1998,65,80.698810
khm,1998,total_15,2702.522000
khm,1999,15_19,526.253600
khm,1999,20_24,245.430300
khm,1999,25_29,385.730300
khm,1999,30_34,367.940800
khm,1999,35_39,336.218900
khm,1999,40_44,278.173000
khm,1999,45_49,229.412400
khm,1999,50_54,187.027400
khm,1999,55_59,131.407200
khm,1999,60_64,79.782450
khm,1999,65,67.690140
khm,1999,total_15,2835.066000
khm,2000,15_19,591.544100
khm,2000,20_24,251.846200
khm,2000,25_29,377.715300
khm,2000,30_34,376.426300
khm,2000,35_39,352.007700
khm,2000,40_44,293.155000
khm,2000,45_49,240.867100
khm,2000,50_54,198.491800
khm,2000,55_59,135.380000
khm,2000,60_64,83.211720
khm,2000,65,55.262590
khm,2000,total_15,2955.908000
khm,2001,15_19,622.821700
khm,2001,20_24,305.356800
khm,2001,25_29,351.406300
khm,2001,30_34,377.431200
khm,2001,35_39,355.902700
khm,2001,40_44,299.776300
khm,2001,45_49,245.775100
khm,2001,50_54,199.944600
khm,2001,55_59,138.713000
khm,2001,60_64,85.132530
khm,2001,65,64.565970
khm,2001,total_15,3046.826000
khm,2002,15_19,628.013900
khm,2002,20_24,389.146500
khm,2002,25_29,311.733500
khm,2002,30_34,379.897400
khm,2002,35_39,356.525400
khm,2002,40_44,305.112900
khm,2002,45_49,250.075200
khm,2002,50_54,200.144400
khm,2002,55_59,141.127600
khm,2002,60_64,87.807620
khm,2002,65,74.552700
khm,2002,total_15,3124.137000
khm,2003,15_19,616.889100
khm,2003,20_24,487.744800
khm,2003,25_29,272.632400
khm,2003,30_34,380.754200
khm,2003,35_39,354.559000
khm,2003,40_44,309.022900
khm,2003,45_49,253.886900
khm,2003,50_54,199.415800
khm,2003,55_59,142.900100
khm,2003,60_64,90.804810
khm,2003,65,85.352260
khm,2003,total_15,3193.962000
khm,2004,15_19,606.087400
khm,2004,20_24,576.058300
khm,2004,25_29,254.068100
khm,2004,30_34,374.741300
khm,2004,35_39,351.675600
khm,2004,40_44,311.533000
khm,2004,45_49,257.565000
khm,2004,50_54,198.345100
khm,2004,55_59,144.537800
khm,2004,60_64,93.625180
khm,2004,65,97.341030
khm,2004,total_15,3265.578000
khm,2005,15_19,596.335900
khm,2005,20_24,625.292600
khm,2005,25_29,275.728600
khm,2005,30_34,370.689600
khm,2005,35_39,360.901200
khm,2005,40_44,325.607700
khm,2005,45_49,270.911800
khm,2005,50_54,209.788400
khm,2005,55_59,156.439700
khm,2005,60_64,103.819900
khm,2005,65,107.111700
khm,2005,total_15,3402.627000
khm,2006,15_19,581.970000
khm,2006,20_24,651.200400
khm,2006,25_29,334.005000
khm,2006,30_34,355.020900
khm,2006,35_39,370.893400
khm,2006,40_44,338.047700
khm,2006,45_49,284.111300
khm,2006,50_54,221.201800
khm,2006,55_59,167.659000
khm,2006,60_64,113.393700
khm,2006,65,118.145900
khm,2006,total_15,3535.649000
khm,2007,15_19,577.456300
khm,2007,20_24,645.457800
khm,2007,25_29,423.568600
khm,2007,30_34,329.553500
khm,2007,35_39,382.810000
khm,2007,40_44,348.950100
khm,2007,45_49,297.799700
khm,2007,50_54,233.284900
khm,2007,55_59,178.860100
khm,2007,60_64,122.998400
khm,2007,65,130.228200
khm,2007,total_15,3670.968000
khm,2008,15_19,581.058000
khm,2008,20_24,617.383400
khm,2008,25_29,526.378700
khm,2008,30_34,308.223400
khm,2008,35_39,392.682200
khm,2008,40_44,358.793800
khm,2008,45_49,311.560900
khm,2008,50_54,245.995700
khm,2008,55_59,190.180100
khm,2008,60_64,132.673200
khm,2008,65,143.343700
khm,2008,total_15,3808.273000
khm,2009,15_19,584.827000
khm,2009,20_24,584.455400
khm,2009,25_29,605.216000
khm,2009,30_34,305.846800
khm,2009,35_39,391.212700
khm,2009,40_44,363.239400
khm,2009,45_49,320.777300
khm,2009,50_54,254.615600
khm,2009,55_59,196.206700
khm,2009,60_64,137.516600
khm,2009,65,149.433000
khm,2009,total_15,3893.346000
khm,2010,15_19,582.311000
khm,2010,20_24,562.788800
khm,2010,25_29,649.870700
khm,2010,30_34,334.566600
khm,2010,35_39,382.443800
khm,2010,40_44,367.629400
khm,2010,45_49,329.027300
khm,2010,50_54,263.673300
khm,2010,55_59,202.997300
khm,2010,60_64,142.642400
khm,2010,65,155.728500
khm,2010,total_15,3973.679000
khm,2011,15_19,569.684900
khm,2011,20_24,565.548500
khm,2011,25_29,670.198000
khm,2011,30_34,380.466900
khm,2011,35_39,366.344500
khm,2011,40_44,371.466700
khm,2011,45_49,335.192400
khm,2011,50_54,272.036100
khm,2011,55_59,209.373000
khm,2011,60_64,146.914000
khm,2011,65,162.320100
khm,2011,total_15,4049.545000
khm,2012,15_19,550.246200
khm,2012,20_24,579.164500
khm,2012,25_29,661.716100
khm,2012,30_34,457.152300
khm,2012,35_39,340.497200
khm,2012,40_44,377.597500
khm,2012,45_49,340.471000
khm,2012,50_54,281.068300
khm,2012,55_59,216.635400
khm,2012,60_64,151.562800
khm,2012,65,169.203000
khm,2012,total_15,4125.314000
khm,2013,15_19,528.070900
khm,2013,20_24,596.399500
khm,2013,25_29,634.971300
khm,2013,30_34,548.883500
khm,2013,35_39,315.538900
khm,2013,40_44,383.010600
khm,2013,45_49,345.015900
khm,2013,50_54,290.234500
khm,2013,55_59,224.624400
khm,2013,60_64,156.665500
khm,2013,65,176.326300
khm,2013,total_15,4199.741000
khm,2014,15_19,507.842100
khm,2014,20_24,606.764000
khm,2014,25_29,609.496300
khm,2014,30_34,628.652000
khm,2014,35_39,308.999800
khm,2014,40_44,382.869600
khm,2014,45_49,349.258600
khm,2014,50_54,298.846800
khm,2014,55_59,233.161600
khm,2014,60_64,162.368600
khm,2014,65,183.636700
khm,2014,total_15,4271.896000
khm,2015,15_19,491.601800
khm,2015,20_24,605.498800
khm,2015,25_29,597.441000
khm,2015,30_34,678.539700
khm,2015,35_39,331.551200
khm,2015,40_44,374.896300
khm,2015,45_49,353.400200
khm,2015,50_54,306.469500
khm,2015,55_59,242.094000
khm,2015,60_64,168.757100
khm,2015,65,191.126400
khm,2015,total_15,4341.376000
khm,2016,15_19,476.402200
khm,2016,20_24,603.153600
khm,2016,25_29,599.783800
khm,2016,30_34,695.783200
khm,2016,35_39,381.286300
khm,2016,40_44,359.151200
khm,2016,45_49,357.625500
khm,2016,50_54,312.508600
khm,2016,55_59,250.617400
khm,2016,60_64,174.861100
khm,2016,65,199.132600
khm,2016,total_15,4410.305000
khm,2017,15_19,462.736600
khm,2017,20_24,592.283500
khm,2017,25_29,615.213600
khm,2017,30_34,683.069900
khm,2017,35_39,460.594500
khm,2017,40_44,333.310300
khm,2017,45_49,363.716700
khm,2017,50_54,317.368700
khm,2017,55_59,259.541000
khm,2017,60_64,181.596000
khm,2017,65,207.184700
khm,2017,total_15,4476.615000
khm,2018,15_19,451.571900
khm,2018,20_24,575.219100
khm,2018,25_29,636.954000
khm,2018,30_34,653.392500
khm,2018,35_39,552.241600
khm,2018,40_44,308.761100
khm,2018,45_49,368.860100
khm,2018,50_54,321.381100
khm,2018,55_59,268.499500
khm,2018,60_64,188.930100
khm,2018,65,215.426300
khm,2018,total_15,4541.237000
khm,2019,15_19,443.128700
khm,2019,20_24,556.737300
khm,2019,25_29,653.913800
