country,year,age_group,mfpop
arg,2017,30_34,3181.477000
arg,2017,35_39,3220.459000
arg,2017,40_44,2896.837000
arg,2017,45_49,2423.422000
arg,2017,50_54,2209.131000
arg,2017,55_59,2042.837000
arg,2017,60_64,1856.487000
arg,2017,65,4929.102000
arg,2017,total_0,42863.190000
arg,2017,total_15,32796.460000
arg,2018,00_04,3372.016000
arg,2018,05_09,3399.305000
arg,2018,10_14,3314.797000
arg,2018,15_19,3285.279000
arg,2018,20_24,3378.323000
arg,2018,25_29,3352.238000
arg,2018,30_34,3210.560000
arg,2018,35_39,3184.185000
arg,2018,40_44,3017.636000
arg,2018,45_49,2480.394000
arg,2018,50_54,2227.203000
arg,2018,55_59,2065.949000
arg,2018,60_64,1872.513000
arg,2018,65,5038.991000
arg,2018,total_0,43199.390000
arg,2018,total_15,33113.270000
arg,2019,00_04,3363.577000
arg,2019,05_09,3396.614000
arg,2019,10_14,3338.790000
arg,2019,15_19,3265.958000
arg,2019,20_24,3362.387000
arg,2019,25_29,3364.380000
arg,2019,30_34,3240.931000
arg,2019,35_39,3150.720000
arg,2019,40_44,3115.601000
arg,2019,45_49,2551.545000
arg,2019,50_54,2252.069000
arg,2019,55_59,2088.544000
arg,2019,60_64,1889.887000
arg,2019,65,5149.438000
arg,2019,total_0,43530.440000
arg,2019,total_15,33431.460000
arg,2020,00_04,3350.567000
arg,2020,05_09,3392.553000
arg,2020,10_14,3357.205000
arg,2020,15_19,3258.817000
arg,2020,20_24,3342.901000
arg,2020,25_29,3370.491000
arg,2020,30_34,3266.316000
arg,2020,35_39,3136.384000
arg,2020,40_44,3176.252000
arg,2020,45_49,2638.508000
arg,2020,50_54,2286.722000
arg,2020,55_59,2109.532000
arg,2020,60_64,1910.388000
arg,2020,65,5259.396000
arg,2020,total_0,43856.030000
arg,2020,total_15,33755.710000
arm,1980,00_04,330.718000
arm,1980,05_09,303.908000
arm,1980,10_14,306.856000
arm,1980,15_19,361.689000
arm,1980,20_24,354.202000
arm,1980,25_29,262.360000
arm,1980,30_34,180.692000
arm,1980,35_39,120.013000
arm,1980,40_44,207.275000
arm,1980,45_49,165.148000
arm,1980,50_54,171.583000
arm,1980,55_59,94.571000
arm,1980,60_64,52.554000
arm,1980,65,184.729000
arm,1980,total_0,3096.298000
arm,1980,total_15,2154.816000
arm,1981,00_04,337.857000
arm,1981,05_09,308.119000
arm,1981,10_14,300.885000
arm,1981,15_19,350.917000
arm,1981,20_24,360.166000
arm,1981,25_29,281.026000
arm,1981,30_34,196.325000
arm,1981,35_39,119.054000
arm,1981,40_44,195.800000
arm,1981,45_49,171.852000
arm,1981,50_54,174.754000
arm,1981,55_59,109.118000
arm,1981,60_64,55.020000
arm,1981,65,184.992000
arm,1981,total_0,3145.885000
arm,1981,total_15,2199.024000
arm,1982,00_04,347.252000
arm,1982,05_09,312.021000
arm,1982,10_14,298.501000
arm,1982,15_19,336.901000
arm,1982,20_24,361.382000
arm,1982,25_29,299.123000
arm,1982,30_34,210.798000
arm,1982,35_39,127.592000
arm,1982,40_44,174.169000
arm,1982,45_49,184.124000
arm,1982,50_54,171.286000
arm,1982,55_59,126.187000
arm,1982,60_64,59.929000
arm,1982,65,183.612000
arm,1982,total_0,3192.877000
arm,1982,total_15,2235.103000
arm,1983,00_04,358.103000
arm,1983,05_09,315.565000
arm,1983,10_14,299.247000
arm,1983,15_19,322.000000
arm,1983,20_24,358.811000
arm,1983,25_29,315.053000
arm,1983,30_34,224.973000
arm,1983,35_39,142.707000
arm,1983,40_44,148.423000
arm,1983,45_49,197.381000
arm,1983,50_54,164.757000
arm,1983,55_59,143.407000
arm,1983,60_64,67.232000
arm,1983,65,181.553000
arm,1983,total_0,3239.212000
arm,1983,total_15,2266.297000
arm,1984,00_04,368.525000
arm,1984,05_09,319.451000
arm,1984,10_14,301.764000
arm,1984,15_19,309.487000
arm,1984,20_24,353.579000
arm,1984,25_29,327.408000
arm,1984,30_34,240.206000
arm,1984,35_39,159.582000
arm,1984,40_44,127.732000
arm,1984,45_49,204.583000
arm,1984,50_54,160.783000
arm,1984,55_59,157.333000
arm,1984,60_64,76.934000
arm,1984,65,180.221000
arm,1984,total_0,3287.588000
arm,1984,total_15,2297.848000
arm,1985,00_04,377.574000
arm,1985,05_09,324.486000
arm,1985,10_14,304.699000
arm,1985,15_19,301.233000
arm,1985,20_24,346.322000
arm,1985,25_29,335.724000
arm,1985,30_34,256.675000
arm,1985,35_39,175.338000
arm,1985,40_44,117.435000
arm,1985,45_49,201.888000
arm,1985,50_54,162.372000
arm,1985,55_59,165.998000
arm,1985,60_64,88.908000
arm,1985,65,180.495000
arm,1985,total_0,3339.147000
arm,1985,total_15,2332.388000
arm,1986,00_04,390.122000
arm,1986,05_09,332.391000
arm,1986,10_14,303.649000
arm,1986,15_19,294.249000
arm,1986,20_24,338.127000
arm,1986,25_29,343.656000
arm,1986,30_34,274.171000
arm,1986,35_39,191.215000
arm,1986,40_44,116.284000
arm,1986,45_49,190.797000
arm,1986,50_54,168.645000
arm,1986,55_59,169.082000
arm,1986,60_64,102.640000
arm,1986,65,181.483000
arm,1986,total_0,3396.511000
arm,1986,total_15,2370.349000
arm,1987,00_04,398.642000
arm,1987,05_09,343.091000
arm,1987,10_14,304.857000
arm,1987,15_19,290.014000
arm,1987,20_24,326.737000
arm,1987,25_29,348.843000
arm,1987,30_34,292.299000
arm,1987,35_39,206.991000
arm,1987,40_44,124.742000
arm,1987,45_49,170.518000
arm,1987,50_54,180.920000
arm,1987,55_59,166.475000
arm,1987,60_64,119.324000
arm,1987,65,183.601000
arm,1987,total_0,3457.054000
arm,1987,total_15,2410.464000
arm,1988,00_04,402.238000
arm,1988,05_09,354.637000
arm,1988,10_14,308.286000
arm,1988,15_19,286.867000
arm,1988,20_24,312.800000
arm,1988,25_29,350.048000
arm,1988,30_34,309.084000
arm,1988,35_39,222.385000
arm,1988,40_44,139.779000
arm,1988,45_49,145.897000
arm,1988,50_54,194.197000
arm,1988,55_59,160.874000
arm,1988,60_64,136.295000
arm,1988,65,187.052000
arm,1988,total_0,3510.439000
arm,1988,total_15,2445.278000
arm,1989,00_04,399.442000
arm,1989,05_09,364.261000
arm,1989,10_14,313.126000
arm,1989,15_19,283.032000
arm,1989,20_24,297.766000
arm,1989,25_29,345.828000
arm,1989,30_34,321.729000
arm,1989,35_39,237.270000
arm,1989,40_44,156.038000
arm,1989,45_49,125.202000
arm,1989,50_54,200.588000
arm,1989,55_59,156.832000
arm,1989,60_64,149.371000
arm,1989,65,192.235000
arm,1989,total_0,3542.720000
arm,1989,total_15,2465.891000
arm,1990,00_04,388.944000
arm,1990,05_09,369.324000
arm,1990,10_14,318.283000
arm,1990,15_19,278.338000
arm,1990,20_24,282.863000
arm,1990,25_29,335.648000
arm,1990,30_34,328.440000
arm,1990,35_39,251.194000
arm,1990,40_44,169.977000
arm,1990,45_49,113.705000
arm,1990,50_54,195.791000
arm,1990,55_59,156.860000
arm,1990,60_64,156.065000
arm,1990,65,199.263000
arm,1990,total_0,3544.695000
arm,1990,total_15,2468.144000
arm,1991,00_04,377.532000
arm,1991,05_09,368.884000
arm,1991,10_14,319.251000
arm,1991,15_19,272.667000
arm,1991,20_24,265.015000
arm,1991,25_29,316.858000
arm,1991,30_34,327.198000
arm,1991,35_39,261.769000
arm,1991,40_44,180.686000
arm,1991,45_49,109.084000
arm,1991,50_54,182.487000
arm,1991,55_59,160.284000
arm,1991,60_64,157.339000
arm,1991,65,212.997000
arm,1991,total_0,3512.051000
arm,1991,total_15,2446.384000
arm,1992,00_04,359.247000
arm,1992,05_09,365.161000
arm,1992,10_14,318.826000
arm,1992,15_19,267.478000
arm,1992,20_24,248.717000
arm,1992,25_29,292.270000
arm,1992,30_34,320.129000
arm,1992,35_39,269.807000
arm,1992,40_44,189.305000
arm,1992,45_49,112.263000
arm,1992,50_54,158.847000
arm,1992,55_59,168.258000
arm,1992,60_64,151.578000
arm,1992,65,228.054000
arm,1992,total_0,3449.940000
arm,1992,total_15,2406.706000
arm,1993,00_04,336.224000
arm,1993,05_09,359.007000
arm,1993,10_14,317.649000
arm,1993,15_19,263.347000
arm,1993,20_24,234.954000
arm,1993,25_29,264.966000
arm,1993,30_34,308.331000
arm,1993,35_39,274.935000
arm,1993,40_44,196.553000
arm,1993,45_49,120.824000
arm,1993,50_54,130.816000
arm,1993,55_59,177.036000
arm,1993,60_64,142.454000
arm,1993,65,243.277000
arm,1993,total_0,3370.373000
arm,1993,total_15,2357.493000
arm,1994,00_04,311.932000
arm,1994,05_09,351.660000
arm,1994,10_14,316.864000
arm,1994,15_19,261.070000
arm,1994,20_24,224.177000
arm,1994,25_29,239.118000
arm,1994,30_34,293.210000
arm,1994,35_39,277.110000
arm,1994,40_44,203.882000
arm,1994,45_49,130.748000
arm,1994,50_54,107.250000
arm,1994,55_59,180.583000
arm,1994,60_64,135.653000
arm,1994,65,257.283000
arm,1994,total_0,3290.540000
arm,1994,total_15,2310.084000
arm,1995,00_04,289.310000
arm,1995,05_09,343.807000
arm,1995,10_14,317.372000
arm,1995,15_19,261.224000
arm,1995,20_24,216.542000
arm,1995,25_29,217.448000
arm,1995,30_34,275.800000
arm,1995,35_39,276.671000
arm,1995,40_44,212.133000
arm,1995,45_49,139.823000
arm,1995,50_54,93.250000
arm,1995,55_59,175.644000
arm,1995,60_64,134.495000
arm,1995,65,269.654000
arm,1995,total_0,3223.173000
arm,1995,total_15,2272.684000
arm,1996,00_04,262.232000
arm,1996,05_09,334.472000
arm,1996,10_14,320.216000
arm,1996,15_19,266.399000
arm,1996,20_24,216.272000
arm,1996,25_29,204.216000
arm,1996,30_34,258.749000
arm,1996,35_39,275.064000
arm,1996,40_44,221.393000
arm,1996,45_49,149.411000
arm,1996,50_54,87.891000
arm,1996,55_59,161.154000
arm,1996,60_64,136.675000
arm,1996,65,278.041000
arm,1996,total_0,3172.185000
arm,1996,total_15,2255.265000
arm,1997,00_04,239.126000
arm,1997,05_09,322.322000
arm,1997,10_14,323.596000
arm,1997,15_19,273.134000
arm,1997,20_24,219.013000
arm,1997,25_29,195.950000
arm,1997,30_34,239.793000
arm,1997,35_39,271.983000
arm,1997,40_44,230.938000
arm,1997,45_49,159.322000
arm,1997,50_54,91.221000
arm,1997,55_59,138.975000
arm,1997,60_64,145.083000
arm,1997,65,284.380000
arm,1997,total_0,3134.836000
arm,1997,total_15,2249.792000
arm,1998,00_04,220.354000
arm,1998,05_09,307.118000
arm,1998,10_14,326.926000
arm,1998,15_19,281.064000
arm,1998,20_24,224.270000
arm,1998,25_29,192.117000
arm,1998,30_34,220.395000
arm,1998,35_39,267.139000
arm,1998,40_44,239.863000
arm,1998,45_49,169.754000
arm,1998,50_54,100.645000
arm,1998,55_59,113.785000
arm,1998,60_64,155.508000
arm,1998,65,290.163000
arm,1998,total_0,3109.101000
arm,1998,total_15,2254.703000
arm,1999,00_04,206.350000
arm,1999,05_09,289.689000
arm,1999,10_14,328.446000
arm,1999,15_19,289.508000
arm,1999,20_24,231.336000
arm,1999,25_29,191.366000
arm,1999,30_34,202.935000
arm,1999,35_39,259.689000
arm,1999,40_44,246.844000
arm,1999,45_49,180.872000
arm,1999,50_54,112.009000
arm,1999,55_59,92.933000
arm,1999,60_64,161.135000
arm,1999,65,297.512000
arm,1999,total_0,3090.624000
arm,1999,total_15,2266.139000
arm,2000,00_04,197.176000
arm,2000,05_09,272.092000
arm,2000,10_14,326.227000
arm,2000,15_19,297.765000
arm,2000,20_24,239.619000
arm,2000,25_29,192.621000
arm,2000,30_34,189.152000
arm,2000,35_39,249.039000
arm,2000,40_44,251.016000
arm,2000,45_49,192.372000
arm,2000,50_54,122.758000
arm,2000,55_59,80.877000
arm,2000,60_64,157.946000
arm,2000,65,307.438000
arm,2000,total_0,3076.098000
arm,2000,total_15,2280.603000
arm,2001,00_04,188.124000
arm,2001,05_09,255.940000
arm,2001,10_14,320.115000
arm,2001,15_19,304.331000
arm,2001,20_24,247.278000
arm,2001,25_29,195.535000
arm,2001,30_34,180.591000
arm,2001,35_39,236.647000
arm,2001,40_44,254.073000
arm,2001,45_49,204.627000
arm,2001,50_54,134.714000
arm,2001,55_59,77.194000
arm,2001,60_64,145.960000
arm,2001,65,320.681000
arm,2001,total_0,3065.810000
arm,2001,total_15,2301.631000
arm,2002,00_04,188.184000
arm,2002,05_09,238.942000
arm,2002,10_14,310.562000
arm,2002,15_19,310.736000
arm,2002,20_24,255.276000
arm,2002,25_29,199.716000
arm,2002,30_34,175.602000
arm,2002,35_39,220.763000
arm,2002,40_44,254.613000
arm,2002,45_49,216.303000
arm,2002,50_54,146.734000
arm,2002,55_59,81.541000
arm,2002,60_64,125.865000
arm,2002,65,336.230000
arm,2002,total_0,3061.067000
arm,2002,total_15,2323.379000
arm,2003,00_04,194.325000
arm,2003,05_09,221.795000
arm,2003,10_14,298.408000
arm,2003,15_19,316.178000
arm,2003,20_24,263.617000
arm,2003,25_29,205.066000
arm,2003,30_34,173.677000
arm,2003,35_39,203.469000
arm,2003,40_44,252.369000
arm,2003,45_49,226.817000
arm,2003,50_54,158.830000
arm,2003,55_59,91.602000
arm,2003,60_64,102.710000
arm,2003,65,351.691000
arm,2003,total_0,3060.554000
arm,2003,total_15,2346.026000
arm,2004,00_04,202.101000
arm,2004,05_09,205.972000
arm,2004,10_14,284.733000
arm,2004,15_19,319.362000
arm,2004,20_24,272.385000
arm,2004,25_29,211.611000
arm,2004,30_34,173.749000
arm,2004,35_39,187.856000
arm,2004,40_44,246.979000
arm,2004,45_49,235.446000
arm,2004,50_54,171.316000
arm,2004,55_59,103.665000
arm,2004,60_64,83.987000
arm,2004,65,363.450000
arm,2004,total_0,3062.612000
arm,2004,total_15,2369.806000
arm,2005,00_04,208.637000
arm,2005,05_09,193.346000
arm,2005,10_14,269.978000
arm,2005,15_19,319.288000
arm,2005,20_24,281.481000
arm,2005,25_29,219.327000
arm,2005,30_34,175.073000
arm,2005,35_39,175.822000
arm,2005,40_44,238.303000
arm,2005,45_49,241.635000
arm,2005,50_54,184.177000
arm,2005,55_59,115.489000
arm,2005,60_64,73.961000
arm,2005,65,369.437000
arm,2005,total_0,3065.954000
arm,2005,total_15,2393.993000
arm,2006,00_04,223.201000
arm,2006,05_09,185.254000
arm,2006,10_14,252.278000
arm,2006,15_19,313.146000
arm,2006,20_24,289.149000
arm,2006,25_29,228.076000
arm,2006,30_34,178.446000
arm,2006,35_39,167.474000
arm,2006,40_44,225.947000
arm,2006,45_49,244.452000
arm,2006,50_54,195.910000
arm,2006,55_59,126.781000
arm,2006,60_64,70.897000
arm,2006,65,368.833000
arm,2006,total_0,3069.844000
arm,2006,total_15,2409.111000
arm,2007,00_04,228.707000
arm,2007,05_09,183.983000
arm,2007,10_14,234.272000
arm,2007,15_19,304.259000
arm,2007,20_24,296.973000
arm,2007,25_29,237.548000
arm,2007,30_34,183.583000
arm,2007,35_39,163.190000
arm,2007,40_44,210.772000
arm,2007,45_49,245.475000
arm,2007,50_54,207.635000
arm,2007,55_59,138.545000
arm,2007,60_64,75.293000
arm,2007,65,363.946000
arm,2007,total_0,3074.181000
arm,2007,total_15,2427.219000
arm,2008,00_04,228.042000
arm,2008,05_09,189.187000
arm,2008,10_14,216.615000
arm,2008,15_19,292.894000
arm,2008,20_24,303.660000
arm,2008,25_29,247.314000
arm,2008,30_34,190.131000
arm,2008,35_39,162.192000
arm,2008,40_44,194.441000
arm,2008,45_49,244.044000
arm,2008,50_54,218.538000
arm,2008,55_59,150.667000
arm,2008,60_64,84.855000
arm,2008,65,356.507000
arm,2008,total_0,3079.087000
arm,2008,total_15,2445.243000
arm,2009,00_04,226.073000
arm,2009,05_09,197.968000
arm,2009,10_14,201.576000
arm,2009,15_19,279.540000
arm,2009,20_24,307.322000
arm,2009,25_29,256.907000
arm,2009,30_34,197.684000
arm,2009,35_39,163.084000
arm,2009,40_44,179.619000
arm,2009,45_49,239.288000
arm,2009,50_54,227.467000
arm,2009,55_59,163.103000
arm,2009,60_64,96.150000
arm,2009,65,349.198000
arm,2009,total_0,3084.979000
arm,2009,total_15,2459.362000
arm,2010,00_04,226.376000
arm,2010,05_09,205.663000
arm,2010,10_14,191.804000
arm,2010,15_19,264.795000
arm,2010,20_24,306.938000
arm,2010,25_29,266.022000
arm,2010,30_34,205.944000
arm,2010,35_39,165.013000
arm,2010,40_44,168.147000
arm,2010,45_49,230.945000
arm,2010,50_54,233.692000
arm,2010,55_59,175.665000
arm,2010,60_64,107.196000
arm,2010,65,343.872000
arm,2010,total_0,3092.072000
arm,2010,total_15,2468.229000
arm,2011,00_04,225.348000
arm,2011,05_09,211.487000
arm,2011,10_14,187.225000
arm,2011,15_19,248.051000
arm,2011,20_24,303.125000
arm,2011,25_29,275.816000
arm,2011,30_34,216.021000
arm,2011,35_39,169.265000
arm,2011,40_44,160.613000
arm,2011,45_49,219.567000
arm,2011,50_54,237.182000
arm,2011,55_59,187.534000
arm,2011,60_64,118.182000
arm,2011,65,340.820000
arm,2011,total_0,3100.236000
arm,2011,total_15,2476.176000
arm,2012,00_04,225.592000
arm,2012,05_09,216.321000
arm,2012,10_14,188.026000
arm,2012,15_19,229.645000
arm,2012,20_24,295.443000
arm,2012,25_29,284.942000
arm,2012,30_34,226.342000
arm,2012,35_39,174.944000
arm,2012,40_44,156.734000
arm,2012,45_49,204.846000
arm,2012,50_54,238.405000
arm,2012,55_59,199.022000
arm,2012,60_64,129.439000
arm,2012,65,339.271000
arm,2012,total_0,3108.972000
arm,2012,total_15,2479.033000
arm,2013,00_04,226.851000
arm,2013,05_09,219.705000
arm,2013,10_14,192.843000
arm,2013,15_19,211.719000
arm,2013,20_24,284.456000
arm,2013,25_29,292.276000
arm,2013,30_34,236.659000
arm,2013,35_39,181.858000
arm,2013,40_44,155.945000
arm,2013,45_49,188.733000
arm,2013,50_54,236.955000
arm,2013,55_59,209.497000
arm,2013,60_64,140.876000
arm,2013,65,339.349000
arm,2013,total_0,3117.722000
arm,2013,total_15,2478.323000
arm,2014,00_04,227.359000
arm,2014,05_09,222.021000
arm,2014,10_14,199.063000
arm,2014,15_19,197.353000
arm,2014,20_24,271.180000
arm,2014,25_29,296.357000
arm,2014,30_34,246.841000
arm,2014,35_39,189.871000
arm,2014,40_44,157.135000
arm,2014,45_49,174.243000
arm,2014,50_54,232.355000
arm,2014,55_59,218.143000
arm,2014,60_64,152.607000
arm,2014,65,341.262000
arm,2014,total_0,3125.790000
arm,2014,total_15,2477.347000
arm,2015,00_04,225.912000
arm,2015,05_09,224.180000
arm,2015,10_14,204.579000
arm,2015,15_19,188.352000
arm,2015,20_24,256.491000
arm,2015,25_29,296.326000
arm,2015,30_34,256.647000
arm,2015,35_39,198.781000
arm,2015,40_44,159.565000
arm,2015,45_49,163.289000
arm,2015,50_54,224.466000
arm,2015,55_59,224.376000
arm,2015,60_64,164.565000
arm,2015,65,345.124000
arm,2015,total_0,3132.653000
arm,2015,total_15,2477.982000
arm,2016,00_04,222.618000
arm,2016,05_09,226.405000
arm,2016,10_14,209.206000
arm,2016,15_19,183.718000
arm,2016,20_24,240.111000
arm,2016,25_29,292.826000
arm,2016,30_34,266.436000
arm,2016,35_39,208.749000
arm,2016,40_44,163.722000
arm,2016,45_49,155.833000
arm,2016,50_54,213.206000
arm,2016,55_59,227.608000
arm,2016,60_64,175.786000
arm,2016,65,351.849000
arm,2016,total_0,3138.073000
arm,2016,total_15,2479.844000
arm,2017,00_04,218.552000
arm,2017,05_09,227.501000
arm,2017,10_14,213.385000
arm,2017,15_19,184.609000
arm,2017,20_24,221.969000
arm,2017,25_29,285.434000
arm,2017,30_34,275.631000
arm,2017,35_39,219.045000
arm,2017,40_44,169.372000
arm,2017,45_49,152.038000
arm,2017,50_54,198.773000
arm,2017,55_59,228.803000
arm,2017,60_64,186.740000
arm,2017,65,360.210000
arm,2017,total_0,3142.062000
arm,2017,total_15,2482.624000
arm,2018,00_04,213.672000
arm,2018,05_09,227.334000
arm,2018,10_14,217.074000
arm,2018,15_19,189.514000
arm,2018,20_24,204.196000
arm,2018,25_29,274.688000
arm,2018,30_34,283.146000
arm,2018,35_39,229.454000
arm,2018,40_44,176.345000
arm,2018,45_49,151.345000
arm,2018,50_54,183.096000
arm,2018,55_59,227.616000
arm,2018,60_64,196.800000
arm,2018,65,370.389000
arm,2018,total_0,3144.669000
arm,2018,total_15,2486.589000
arm,2019,00_04,208.438000
arm,2019,05_09,226.014000
arm,2019,10_14,220.366000
arm,2019,15_19,195.703000
arm,2019,20_24,189.807000
arm,2019,25_29,261.475000
arm,2019,30_34,287.387000
arm,2019,35_39,239.748000
arm,2019,40_44,184.435000
arm,2019,45_49,152.615000
arm,2019,50_54,169.062000
arm,2019,55_59,223.447000
arm,2019,60_64,205.112000
arm,2019,65,382.444000
arm,2019,total_0,3146.053000
arm,2019,total_15,2491.235000
arm,2020,00_04,203.084000
arm,2020,05_09,223.871000
arm,2020,10_14,223.150000
arm,2020,15_19,201.321000
arm,2020,20_24,180.694000
arm,2020,25_29,246.659000
arm,2020,30_34,287.410000
arm,2020,35_39,249.641000
arm,2020,40_44,193.419000
arm,2020,45_49,155.122000
arm,2020,50_54,158.539000
arm,2020,55_59,216.080000
arm,2020,60_64,211.142000
arm,2020,65,396.218000
arm,2020,total_0,3146.350000
arm,2020,total_15,2496.245000
aus,1980,00_04,1136.511000
aus,1980,05_09,1301.453000
aus,1980,10_14,1278.540000
aus,1980,15_19,1306.395000
aus,1980,20_24,1270.169000
aus,1980,25_29,1210.850000
aus,1980,30_34,1183.251000
aus,1980,35_39,950.243000
aus,1980,40_44,811.201000
aus,1980,45_49,742.434000
aus,1980,50_54,775.692000
aus,1980,55_59,734.066000
aus,1980,60_64,594.459000
aus,1980,65,1414.654000
aus,1980,total_0,14709.920000
aus,1980,total_15,10993.410000
aus,1981,00_04,1098.214000
aus,1981,05_09,1298.216000
aus,1981,10_14,1290.878000
aus,1981,15_19,1312.466000
aus,1981,20_24,1290.895000
aus,1981,25_29,1228.335000
aus,1981,30_34,1212.994000
aus,1981,35_39,1001.592000
aus,1981,40_44,835.356000
aus,1981,45_49,746.424000
aus,1981,50_54,768.650000
aus,1981,55_59,747.146000
aus,1981,60_64,610.645000
aus,1981,65,1459.799000
aus,1981,total_0,14901.610000
aus,1981,total_15,11214.300000
aus,1982,00_04,1101.250000
aus,1982,05_09,1279.161000
aus,1982,10_14,1307.435000
aus,1982,15_19,1311.574000
aus,1982,20_24,1308.919000
aus,1982,25_29,1248.623000
aus,1982,30_34,1228.239000
aus,1982,35_39,1060.631000
aus,1982,40_44,860.575000
aus,1982,45_49,756.825000
aus,1982,50_54,757.338000
aus,1982,55_59,755.261000
aus,1982,60_64,633.189000
aus,1982,65,1500.639000
aus,1982,total_0,15109.660000
aus,1982,total_15,11421.810000
aus,1983,00_04,1133.145000
aus,1983,05_09,1246.447000
aus,1983,10_14,1326.362000
aus,1983,15_19,1308.087000
aus,1983,20_24,1324.182000
aus,1983,25_29,1271.108000
aus,1983,30_34,1234.771000
aus,1983,35_39,1122.011000
aus,1983,40_44,889.534000
aus,1983,45_49,773.080000
aus,1983,50_54,745.298000
aus,1983,55_59,759.127000
aus,1983,60_64,659.007000
aus,1983,65,1540.631000
aus,1983,total_0,15332.790000
aus,1983,total_15,11626.840000
aus,1984,00_04,1170.240000
aus,1984,05_09,1210.200000
aus,1984,10_14,1340.827000
aus,1984,15_19,1308.709000
aus,1984,20_24,1336.895000
aus,1984,25_29,1294.242000
aus,1984,30_34,1242.452000
aus,1984,35_39,1177.629000
aus,1984,40_44,926.546000
aus,1984,45_49,793.881000
aus,1984,50_54,737.718000
aus,1984,55_59,760.106000
aus,1984,60_64,683.519000
aus,1984,65,1584.963000
aus,1984,total_0,15567.930000
aus,1984,total_15,11846.660000
