country,year,age_group,mflf
mwi,2005,30_34,672.373400
mwi,2005,35_39,512.297400
mwi,2005,40_44,427.094500
mwi,2005,45_49,357.725400
mwi,2005,50_54,286.470400
mwi,2005,55_59,266.656600
mwi,2005,60_64,195.038800
mwi,2005,65,292.198500
mwi,2005,total_15,5716.899000
mwi,2006,15_19,900.586200
mwi,2006,20_24,834.312900
mwi,2006,25_29,953.129800
mwi,2006,30_34,727.449000
mwi,2006,35_39,542.138600
mwi,2006,40_44,444.924900
mwi,2006,45_49,375.862100
mwi,2006,50_54,304.240800
mwi,2006,55_59,282.560900
mwi,2006,60_64,214.640800
mwi,2006,65,335.128200
mwi,2006,total_15,5914.974000
mwi,2007,15_19,859.141000
mwi,2007,20_24,799.719800
mwi,2007,25_29,981.277200
mwi,2007,30_34,783.158300
mwi,2007,35_39,570.159400
mwi,2007,40_44,457.358800
mwi,2007,45_49,389.406300
mwi,2007,50_54,319.583900
mwi,2007,55_59,289.992100
mwi,2007,60_64,233.445800
mwi,2007,65,369.948900
mwi,2007,total_15,6053.191000
mwi,2008,15_19,863.623900
mwi,2008,20_24,809.493000
mwi,2008,25_29,1025.168000
mwi,2008,30_34,858.205000
mwi,2008,35_39,606.592200
mwi,2008,40_44,473.624500
mwi,2008,45_49,405.193900
mwi,2008,50_54,332.386000
mwi,2008,55_59,291.608800
mwi,2008,60_64,249.848000
mwi,2008,65,395.365800
mwi,2008,total_15,6311.109000
mwi,2009,15_19,895.931100
mwi,2009,20_24,846.784500
mwi,2009,25_29,1039.664000
mwi,2009,30_34,900.312300
mwi,2009,35_39,634.384800
mwi,2009,40_44,481.011000
mwi,2009,45_49,410.155100
mwi,2009,50_54,340.353400
mwi,2009,55_59,289.974400
mwi,2009,60_64,259.613200
mwi,2009,65,406.530300
mwi,2009,total_15,6504.714000
mwi,2010,15_19,926.703200
mwi,2010,20_24,885.574500
mwi,2010,25_29,1065.455000
mwi,2010,30_34,933.768600
mwi,2010,35_39,668.074900
mwi,2010,40_44,492.155900
mwi,2010,45_49,414.206000
mwi,2010,50_54,347.165100
mwi,2010,55_59,291.243200
mwi,2010,60_64,265.652200
mwi,2010,65,419.560700
mwi,2010,total_15,6709.559000
mwi,2011,15_19,953.492200
mwi,2011,20_24,922.445800
mwi,2011,25_29,1095.942000
mwi,2011,30_34,956.619600
mwi,2011,35_39,708.411500
mwi,2011,40_44,508.922200
mwi,2011,45_49,419.293700
mwi,2011,50_54,353.663100
mwi,2011,55_59,294.217000
mwi,2011,60_64,266.809200
mwi,2011,65,434.673300
mwi,2011,total_15,6914.490000
mwi,2012,15_19,979.435800
mwi,2012,20_24,962.027000
mwi,2012,25_29,1136.301000
mwi,2012,30_34,970.832300
mwi,2012,35_39,755.435300
mwi,2012,40_44,528.902300
mwi,2012,45_49,424.288800
mwi,2012,50_54,360.196200
mwi,2012,55_59,300.016100
mwi,2012,60_64,264.980400
mwi,2012,65,451.333100
mwi,2012,total_15,7133.748000
mwi,2013,15_19,1004.609000
mwi,2013,20_24,1002.904000
mwi,2013,25_29,1184.336000
mwi,2013,30_34,981.709200
mwi,2013,35_39,804.280400
mwi,2013,40_44,552.735400
mwi,2013,45_49,430.241200
mwi,2013,50_54,366.457200
mwi,2013,55_59,307.526400
mwi,2013,60_64,261.871400
mwi,2013,65,468.463000
mwi,2013,total_15,7365.134000
mwi,2014,15_19,1029.589000
mwi,2014,20_24,1043.033000
mwi,2014,25_29,1236.240000
mwi,2014,30_34,997.477400
mwi,2014,35_39,847.641800
mwi,2014,40_44,581.419100
mwi,2014,45_49,438.705700
mwi,2014,50_54,372.111600
mwi,2014,55_59,315.053600
mwi,2014,60_64,260.026000
mwi,2014,65,484.478000
mwi,2014,total_15,7605.775000
mwi,2015,15_19,1055.117000
mwi,2015,20_24,1081.057000
mwi,2015,25_29,1289.511000
mwi,2015,30_34,1023.152000
mwi,2015,35_39,881.543000
mwi,2015,40_44,615.267000
mwi,2015,45_49,450.682900
mwi,2015,50_54,377.109500
mwi,2015,55_59,321.576100
mwi,2015,60_64,260.835900
mwi,2015,65,498.552200
mwi,2015,total_15,7854.403000
mwi,2016,15_19,1080.810000
mwi,2016,20_24,1115.012000
mwi,2016,25_29,1341.086000
mwi,2016,30_34,1054.633000
mwi,2016,35_39,905.950100
mwi,2016,40_44,654.679600
mwi,2016,45_49,466.589500
mwi,2016,50_54,381.993200
mwi,2016,55_59,327.093800
mwi,2016,60_64,262.735600
mwi,2016,65,511.755800
mwi,2016,total_15,8102.338000
mwi,2017,15_19,1107.429000
mwi,2017,20_24,1147.260000
mwi,2017,25_29,1395.269000
mwi,2017,30_34,1094.386000
mwi,2017,35_39,921.119300
mwi,2017,40_44,699.785800
mwi,2017,45_49,485.211500
mwi,2017,50_54,386.614800
mwi,2017,55_59,332.468000
mwi,2017,60_64,266.967700
mwi,2017,65,523.016700
mwi,2017,total_15,8359.529000
mwi,2018,15_19,1136.007000
mwi,2018,20_24,1178.504000
mwi,2018,25_29,1450.383000
mwi,2018,30_34,1140.683000
mwi,2018,35_39,932.407900
mwi,2018,40_44,746.004400
mwi,2018,45_49,507.293500
mwi,2018,50_54,392.061200
mwi,2018,55_59,337.525800
mwi,2018,60_64,272.554100
mwi,2018,65,533.101900
mwi,2018,total_15,8626.526000
mwi,2019,15_19,1168.389000
mwi,2019,20_24,1210.170000
mwi,2019,25_29,1504.208000
mwi,2019,30_34,1190.636000
mwi,2019,35_39,948.215300
mwi,2019,40_44,786.762500
mwi,2019,45_49,534.009200
mwi,2019,50_54,399.966700
mwi,2019,55_59,342.146700
mwi,2019,60_64,278.159500
mwi,2019,65,543.076500
mwi,2019,total_15,8905.739000
mwi,2020,15_19,1205.846000
mwi,2020,20_24,1243.277000
mwi,2020,25_29,1555.290000
mwi,2020,30_34,1242.368000
mwi,2020,35_39,973.611900
mwi,2020,40_44,818.554900
mwi,2020,45_49,565.690200
mwi,2020,50_54,411.351600
mwi,2020,55_59,346.363900
mwi,2020,60_64,283.016300
mwi,2020,65,553.535700
mwi,2020,total_15,9198.905000
mys,1988,15_19,548.758600
mys,1988,20_24,1095.675000
mys,1988,25_29,1102.155000
mys,1988,30_34,925.759000
mys,1988,35_39,774.900700
mys,1988,40_44,596.542200
mys,1988,45_49,478.371600
mys,1988,50_54,390.002000
mys,1988,55_59,229.733800
mys,1988,60_64,157.563900
mys,1989,15_19,583.711200
mys,1989,20_24,1135.356000
mys,1989,25_29,1163.943000
mys,1989,30_34,980.500100
mys,1989,35_39,825.344400
mys,1989,40_44,639.532800
mys,1989,45_49,486.147600
mys,1989,50_54,408.975600
mys,1989,55_59,231.216100
mys,1989,60_64,161.033000
mys,1990,15_19,621.891800
mys,1990,20_24,1177.722000
mys,1990,25_29,1209.241000
mys,1990,30_34,1036.048000
mys,1990,35_39,873.871200
mys,1990,40_44,682.731900
mys,1990,45_49,503.844100
mys,1990,50_54,421.130700
mys,1990,55_59,235.973100
mys,1990,60_64,162.904100
mys,1990,65,198.566000
mys,1990,total_15,7123.924000
mys,1991,15_19,619.130900
mys,1991,20_24,1201.197000
mys,1991,25_29,1237.000000
mys,1991,30_34,1081.814000
mys,1991,35_39,915.905800
mys,1991,40_44,727.477500
mys,1991,45_49,528.453700
mys,1991,50_54,430.631900
mys,1991,55_59,248.197500
mys,1991,60_64,165.720000
mys,1991,65,205.103600
mys,1991,total_15,7360.631000
mys,1992,15_19,614.372600
mys,1992,20_24,1229.783000
mys,1992,25_29,1251.937000
mys,1992,30_34,1130.181000
mys,1992,35_39,954.422400
mys,1992,40_44,772.109600
mys,1992,45_49,560.941500
mys,1992,50_54,434.239500
mys,1992,55_59,264.407500
mys,1992,60_64,166.993600
mys,1992,65,211.845300
mys,1992,total_15,7591.232000
mys,1993,15_19,608.579900
mys,1993,20_24,1261.974000
mys,1993,25_29,1259.591000
mys,1993,30_34,1177.401000
mys,1993,35_39,991.564700
mys,1993,40_44,816.266500
mys,1993,45_49,599.286100
mys,1993,50_54,436.170600
mys,1993,55_59,282.206500
mys,1993,60_64,168.316600
mys,1993,65,218.441900
mys,1993,total_15,7819.799000
mys,1994,15_19,603.218900
mys,1994,20_24,1295.113000
mys,1994,25_29,1269.439000
mys,1994,30_34,1217.913000
mys,1994,35_39,1031.136000
mys,1994,40_44,860.026200
mys,1994,45_49,640.270800
mys,1994,50_54,443.040900
mys,1994,55_59,298.019900
mys,1994,60_64,171.973400
mys,1994,65,224.726500
mys,1994,total_15,8054.878000
mys,1995,15_19,599.030400
mys,1995,20_24,1327.747000
mys,1995,25_29,1287.611000
mys,1995,30_34,1248.620000
mys,1995,35_39,1075.325000
mys,1995,40_44,903.622100
mys,1995,45_49,681.956500
mys,1995,50_54,458.827000
mys,1995,55_59,309.994000
mys,1995,60_64,179.148600
mys,1995,65,230.619900
mys,1995,total_15,8302.501000
mys,1996,15_19,596.517700
mys,1996,20_24,1365.174000
mys,1996,25_29,1318.793000
mys,1996,30_34,1273.073000
mys,1996,35_39,1123.731000
mys,1996,40_44,944.687400
mys,1996,45_49,722.123800
mys,1996,50_54,479.633200
mys,1996,55_59,316.026700
mys,1996,60_64,187.254500
mys,1996,65,237.001200
mys,1996,total_15,8564.016000
mys,1997,15_19,594.571500
mys,1997,20_24,1402.023000
mys,1997,25_29,1358.428000
mys,1997,30_34,1288.852000
mys,1997,35_39,1178.409000
mys,1997,40_44,985.035900
mys,1997,45_49,764.216700
mys,1997,50_54,508.725700
mys,1997,55_59,318.826700
mys,1997,60_64,198.883600
mys,1997,65,243.075700
mys,1997,total_15,8841.047000
mys,1998,15_19,592.389000
mys,1998,20_24,1438.918000
mys,1998,25_29,1403.773000
mys,1998,30_34,1300.529000
mys,1998,35_39,1235.024000
mys,1998,40_44,1026.335000
mys,1998,45_49,807.601300
mys,1998,50_54,544.115200
mys,1998,55_59,321.290200
mys,1998,60_64,212.167500
mys,1998,65,250.919400
mys,1998,total_15,9133.062000
mys,1999,15_19,598.448400
mys,1999,20_24,1487.179000
mys,1999,25_29,1463.008000
mys,1999,30_34,1314.416000
mys,1999,35_39,1278.723000
mys,1999,40_44,1072.692000
mys,1999,45_49,840.310400
mys,1999,50_54,571.313800
mys,1999,55_59,325.777200
mys,1999,60_64,212.836700
mys,1999,65,259.434800
mys,1999,total_15,9424.139000
mys,2000,15_19,630.443200
mys,2000,20_24,1538.034000
mys,2000,25_29,1526.201000
mys,2000,30_34,1369.502000
mys,2000,35_39,1324.344000
mys,2000,40_44,1122.660000
mys,2000,45_49,909.346600
mys,2000,50_54,623.981000
mys,2000,55_59,343.077100
mys,2000,60_64,235.072700
mys,2000,65,267.557400
mys,2000,total_15,9890.220000
mys,2001,15_19,612.762100
mys,2001,20_24,1555.493000
mys,2001,25_29,1561.762000
mys,2001,30_34,1391.660000
mys,2001,35_39,1345.409000
mys,2001,40_44,1167.564000
mys,2001,45_49,945.918100
mys,2001,50_54,662.619000
mys,2001,55_59,358.302600
mys,2001,60_64,236.521300
mys,2001,65,281.085700
mys,2001,total_15,10119.100000
mys,2002,15_19,593.064800
mys,2002,20_24,1573.636000
mys,2002,25_29,1596.057000
mys,2002,30_34,1420.292000
mys,2002,35_39,1354.374000
mys,2002,40_44,1215.406000
mys,2002,45_49,979.116400
mys,2002,50_54,701.749900
mys,2002,55_59,378.560600
mys,2002,60_64,234.926100
mys,2002,65,295.245300
mys,2002,total_15,10342.430000
mys,2003,15_19,571.734900
mys,2003,20_24,1589.546000
mys,2003,25_29,1629.752000
mys,2003,30_34,1452.869000
mys,2003,35_39,1355.755000
mys,2003,40_44,1261.266000
mys,2003,45_49,1010.106000
mys,2003,50_54,740.364800
mys,2003,55_59,402.114900
mys,2003,60_64,232.635400
mys,2003,65,309.638500
mys,2003,total_15,10555.780000
mys,2004,15_19,549.575300
mys,2004,20_24,1600.222000
mys,2004,25_29,1665.240000
mys,2004,30_34,1485.717000
mys,2004,35_39,1358.046000
mys,2004,40_44,1298.517000
mys,2004,45_49,1041.655000
mys,2004,50_54,777.740700
mys,2004,55_59,426.637500
mys,2004,60_64,232.877800
mys,2004,65,323.086200
mys,2004,total_15,10759.310000
mys,2005,15_19,527.214600
mys,2005,20_24,1604.411000
mys,2005,25_29,1704.268000
mys,2005,30_34,1517.130000
mys,2005,35_39,1367.190000
mys,2005,40_44,1323.905000
mys,2005,45_49,1075.494000
mys,2005,50_54,813.693800
mys,2005,55_59,450.851500
mys,2005,60_64,237.267400
mys,2005,65,335.659900
mys,2005,total_15,10957.090000
mys,2006,15_19,505.715100
mys,2006,20_24,1603.752000
mys,2006,25_29,1746.372000
mys,2006,30_34,1548.779000
mys,2006,35_39,1384.138000
mys,2006,40_44,1340.778000
mys,2006,45_49,1112.819000
mys,2006,50_54,848.186900
mys,2006,55_59,474.413100
mys,2006,60_64,244.072700
mys,2006,65,348.905400
mys,2006,total_15,11157.930000
mys,2007,15_19,484.260300
mys,2007,20_24,1597.784000
mys,2007,25_29,1791.590000
mys,2007,30_34,1579.478000
mys,2007,35_39,1407.780000
mys,2007,40_44,1346.179000
mys,2007,45_49,1153.176000
mys,2007,50_54,880.577600
mys,2007,55_59,498.370700
mys,2007,60_64,253.893900
mys,2007,65,361.204700
mys,2007,total_15,11354.300000
mys,2008,15_19,463.512000
mys,2008,20_24,1587.699000
mys,2008,25_29,1838.130000
mys,2008,30_34,1610.814000
mys,2008,35_39,1436.488000
mys,2008,40_44,1345.395000
mys,2008,45_49,1192.646000
mys,2008,50_54,912.508300
mys,2008,55_59,522.356400
mys,2008,60_64,265.729400
mys,2008,65,373.944100
mys,2008,total_15,11549.220000
mys,2009,15_19,444.076000
mys,2009,20_24,1574.691000
mys,2009,25_29,1882.305000
mys,2009,30_34,1644.760000
mys,2009,35_39,1466.280000
mys,2009,40_44,1346.415000
mys,2009,45_49,1224.704000
mys,2009,50_54,946.284900
mys,2009,55_59,545.730600
mys,2009,60_64,278.056900
mys,2009,65,389.417300
mys,2009,total_15,11742.720000
mys,2010,15_19,429.723200
mys,2010,20_24,1585.127000
mys,2010,25_29,1919.805000
mys,2010,30_34,1679.395000
mys,2010,35_39,1493.719000
mys,2010,40_44,1355.227000
mys,2010,45_49,1251.561000
mys,2010,50_54,983.054600
mys,2010,55_59,575.922400
mys,2010,60_64,298.821200
mys,2010,65,404.820800
mys,2010,total_15,11977.180000
mys,2011,15_19,428.843100
mys,2011,20_24,1596.981000
mys,2011,25_29,1955.565000
mys,2011,30_34,1719.166000
mys,2011,35_39,1522.159000
mys,2011,40_44,1371.803000
mys,2011,45_49,1269.187000
mys,2011,50_54,1021.922000
mys,2011,55_59,604.396600
mys,2011,60_64,319.297500
mys,2011,65,424.014400
mys,2011,total_15,12233.340000
mys,2012,15_19,428.265000
mys,2012,20_24,1606.260000
mys,2012,25_29,1985.797000
mys,2012,30_34,1761.104000
mys,2012,35_39,1548.733000
mys,2012,40_44,1394.201000
mys,2012,45_49,1275.463000
mys,2012,50_54,1063.600000
mys,2012,55_59,631.467000
mys,2012,60_64,340.502500
mys,2012,65,444.411400
mys,2012,total_15,12479.800000
mys,2013,15_19,427.629700
mys,2013,20_24,1615.247000
mys,2013,25_29,2012.180000
mys,2013,30_34,1803.773000
mys,2013,35_39,1575.324000
mys,2013,40_44,1420.943000
mys,2013,45_49,1275.633000
mys,2013,50_54,1104.627000
mys,2013,55_59,658.414300
mys,2013,60_64,362.316300
mys,2013,65,466.271700
mys,2013,total_15,12722.360000
mys,2014,15_19,426.399900
mys,2014,20_24,1627.206000
mys,2014,25_29,2037.442000
mys,2014,30_34,1844.837000
mys,2014,35_39,1604.938000
mys,2014,40_44,1449.041000
mys,2014,45_49,1278.083000
mys,2014,50_54,1139.644000
mys,2014,55_59,687.372900
mys,2014,60_64,384.503300
mys,2014,65,490.000900
mys,2014,total_15,12969.470000
mys,2015,15_19,424.160300
mys,2015,20_24,1643.707000
mys,2015,25_29,2063.129000
mys,2015,30_34,1882.565000
mys,2015,35_39,1639.025000
mys,2015,40_44,1476.531000
mys,2015,45_49,1287.875000
mys,2015,50_54,1165.424000
mys,2015,55_59,719.378800
mys,2015,60_64,406.826000
mys,2015,65,515.885600
mys,2015,total_15,13224.510000
mys,2016,15_19,420.774700
mys,2016,20_24,1662.954000
mys,2016,25_29,2086.537000
mys,2016,30_34,1915.044000
mys,2016,35_39,1674.994000
mys,2016,40_44,1502.361000
mys,2016,45_49,1301.960000
mys,2016,50_54,1179.439000
mys,2016,55_59,751.096900
mys,2016,60_64,426.544500
mys,2016,65,543.392000
mys,2016,total_15,13465.100000
mys,2017,15_19,416.847400
mys,2017,20_24,1686.956000
mys,2017,25_29,2110.234000
mys,2017,30_34,1945.222000
mys,2017,35_39,1715.704000
mys,2017,40_44,1528.796000
mys,2017,45_49,1323.829000
mys,2017,50_54,1185.099000
mys,2017,55_59,786.611200
mys,2017,60_64,446.041100
mys,2017,65,572.914500
mys,2017,total_15,13718.250000
mys,2018,15_19,411.793800
mys,2018,20_24,1713.064000
mys,2018,25_29,2135.542000
mys,2018,30_34,1973.187000
mys,2018,35_39,1758.501000
mys,2018,40_44,1556.398000
mys,2018,45_49,1351.022000
mys,2018,50_54,1186.325000
mys,2018,55_59,822.797700
mys,2018,60_64,466.065900
mys,2018,65,604.085600
mys,2018,total_15,13978.780000
mys,2019,15_19,404.835900
mys,2019,20_24,1737.238000
mys,2019,25_29,2164.381000
mys,2019,30_34,1999.378000
mys,2019,35_39,1799.158000
mys,2019,40_44,1586.358000
mys,2019,45_49,1379.186000
mys,2019,50_54,1189.518000
mys,2019,55_59,854.709800
mys,2019,60_64,487.654100
mys,2019,65,636.340900
mys,2019,total_15,14238.760000
mys,2020,15_19,395.718200
mys,2020,20_24,1756.951000
mys,2020,25_29,2197.977000
mys,2020,30_34,2024.507000
mys,2020,35_39,1835.202000
mys,2020,40_44,1619.464000
mys,2020,45_49,1405.807000
mys,2020,50_54,1198.819000
mys,2020,55_59,879.469400
mys,2020,60_64,511.254200
mys,2020,65,669.487800
mys,2020,total_15,14494.660000
mdv,1990,15_19,6.789700
mdv,1990,20_24,10.146110
mdv,1990,25_29,8.671145
mdv,1990,30_34,6.888246
mdv,1990,35_39,4.625125
mdv,1990,40_44,3.596578
mdv,1990,45_49,4.400620
mdv,1990,50_54,4.567875
mdv,1990,55_59,3.722184
mdv,1990,60_64,2.346768
mdv,1990,65,2.411299
mdv,1990,total_15,58.165650
mdv,1991,15_19,6.504146
mdv,1991,20_24,10.416760
mdv,1991,25_29,9.107477
mdv,1991,30_34,7.407659
mdv,1991,35_39,5.102607
mdv,1991,40_44,3.676291
mdv,1991,45_49,4.265235
mdv,1991,50_54,4.596155
mdv,1991,55_59,3.898306
mdv,1991,60_64,2.485168
mdv,1991,65,2.513669
mdv,1991,total_15,59.973470
mdv,1992,15_19,6.226921
mdv,1992,20_24,10.688340
mdv,1992,25_29,9.531704
mdv,1992,30_34,7.891976
mdv,1992,35_39,5.668714
mdv,1992,40_44,3.856629
mdv,1992,45_49,4.103718
mdv,1992,50_54,4.600790
mdv,1992,55_59,4.064216
mdv,1992,60_64,2.652838
mdv,1992,65,2.616631
mdv,1992,total_15,61.902470
mdv,1993,15_19,5.994797
mdv,1993,20_24,10.962670
mdv,1993,25_29,9.941983
mdv,1993,30_34,8.348044
mdv,1993,35_39,6.292397
mdv,1993,40_44,4.139204
mdv,1993,45_49,3.946234
mdv,1993,50_54,4.582714
mdv,1993,55_59,4.217497
mdv,1993,60_64,2.834335
mdv,1993,65,2.728022
mdv,1993,total_15,63.987900
mdv,1994,15_19,5.845230
mdv,1994,20_24,11.249520
mdv,1994,25_29,10.339240
mdv,1994,30_34,8.796409
mdv,1994,35_39,6.921623
mdv,1994,40_44,4.519281
mdv,1994,45_49,3.851675
mdv,1994,50_54,4.535040
mdv,1994,55_59,4.350626
mdv,1994,60_64,3.015170
mdv,1994,65,2.858203
mdv,1994,total_15,66.282020
mdv,1995,15_19,5.784890
mdv,1995,20_24,11.570460
mdv,1995,25_29,10.736850
mdv,1995,30_34,9.239927
mdv,1995,35_39,7.524825
mdv,1995,40_44,4.987536
mdv,1995,45_49,3.861037
mdv,1995,50_54,4.457572
mdv,1995,55_59,4.461473
mdv,1995,60_64,3.182570
mdv,1995,65,3.014203
mdv,1995,total_15,68.821340
mdv,1996,15_19,6.116114
mdv,1996,20_24,12.041570
mdv,1996,25_29,11.240820
mdv,1996,30_34,9.809827
mdv,1996,35_39,8.186270
mdv,1996,40_44,5.563795
mdv,1996,45_49,3.931256
mdv,1996,50_54,4.334623
mdv,1996,55_59,4.491818
mdv,1996,60_64,3.377313
mdv,1996,65,3.231967
mdv,1996,total_15,72.325370
mdv,1997,15_19,6.540249
mdv,1997,20_24,12.496220
mdv,1997,25_29,11.727930
mdv,1997,30_34,10.371280
mdv,1997,35_39,8.822559
mdv,1997,40_44,6.257926
mdv,1997,45_49,4.126226
mdv,1997,50_54,4.177410
mdv,1997,55_59,4.500580
mdv,1997,60_64,3.566935
mdv,1997,65,3.470755
mdv,1997,total_15,76.058080
mdv,1998,15_19,7.038024
mdv,1998,20_24,13.001110
mdv,1998,25_29,12.191320
mdv,1998,30_34,10.927060
mdv,1998,35_39,9.432384
mdv,1998,40_44,7.036983
mdv,1998,45_49,4.448040
mdv,1998,50_54,4.020180
mdv,1998,55_59,4.487054
mdv,1998,60_64,3.746864
mdv,1998,65,3.729001
mdv,1998,total_15,80.058020
mdv,1999,15_19,7.565268
mdv,1999,20_24,13.669530
mdv,1999,25_29,12.628600
mdv,1999,30_34,11.465930
mdv,1999,35_39,10.022840
mdv,1999,40_44,7.839290
mdv,1999,45_49,4.893490
mdv,1999,50_54,3.929834
mdv,1999,55_59,4.442267
mdv,1999,60_64,3.908602
mdv,1999,65,4.003565
mdv,1999,total_15,84.369230
mdv,2000,15_19,8.086300
mdv,2000,20_24,14.583740
mdv,2000,25_29,13.054990
mdv,2000,30_34,11.970140
mdv,2000,35_39,10.601190
mdv,2000,40_44,8.618095
mdv,2000,45_49,5.451668
mdv,2000,50_54,3.959127
mdv,2000,55_59,4.360980
mdv,2000,60_64,4.045094
mdv,2000,65,4.292362
mdv,2000,total_15,89.023690
mdv,2001,15_19,9.098703
mdv,2001,20_24,16.155150
mdv,2001,25_29,13.785590
mdv,2001,30_34,12.528140
mdv,2001,35_39,11.147370
mdv,2001,40_44,9.333652
mdv,2001,45_49,6.157106
mdv,2001,50_54,4.086498
mdv,2001,55_59,4.253958
mdv,2001,60_64,4.090795
mdv,2001,65,4.610495
mdv,2001,total_15,95.247460
mdv,2002,15_19,10.144150
mdv,2002,20_24,17.954710
mdv,2002,25_29,14.516450
mdv,2002,30_34,13.127140
mdv,2002,35_39,11.710380
mdv,2002,40_44,9.972160
mdv,2002,45_49,6.971149
mdv,2002,50_54,4.351499
mdv,2002,55_59,4.095347
mdv,2002,60_64,4.113873
mdv,2002,65,4.926306
mdv,2002,total_15,101.883200
mdv,2003,15_19,11.207570
mdv,2003,20_24,19.898420
mdv,2003,25_29,15.312990
mdv,2003,30_34,13.776500
mdv,2003,35_39,12.307770
mdv,2003,40_44,10.542270
mdv,2003,45_49,7.847792
mdv,2003,50_54,4.758008
mdv,2003,55_59,3.934642
mdv,2003,60_64,4.108344
mdv,2003,65,5.239210
mdv,2003,total_15,108.933500
mdv,2004,15_19,12.261080
mdv,2004,20_24,21.857670
mdv,2004,25_29,16.291100
mdv,2004,30_34,14.472910
mdv,2004,35_39,12.942340
mdv,2004,40_44,11.088960
mdv,2004,45_49,8.721199
mdv,2004,50_54,5.285766
mdv,2004,55_59,3.850090
mdv,2004,60_64,4.066044
mdv,2004,65,5.547254
mdv,2004,total_15,116.384400
mdv,2005,15_19,13.272020
mdv,2005,20_24,23.744990
mdv,2005,25_29,17.522980
mdv,2005,30_34,15.204890
mdv,2005,35_39,13.609570
mdv,2005,40_44,11.653150
mdv,2005,45_49,9.539080
mdv,2005,50_54,5.915505
mdv,2005,55_59,3.901543
mdv,2005,60_64,3.984215
mdv,2005,65,5.842817
mdv,2005,total_15,124.190800
mdv,2006,15_19,14.199750
mdv,2006,20_24,25.676670
mdv,2006,25_29,19.040650
mdv,2006,30_34,15.856590
mdv,2006,35_39,14.205400
mdv,2006,40_44,12.244880
mdv,2006,45_49,10.265590
mdv,2006,50_54,6.588566
mdv,2006,55_59,4.076143
mdv,2006,60_64,3.847025
mdv,2006,65,6.114024
mdv,2006,total_15,132.115300
mdv,2007,15_19,13.926450
mdv,2007,20_24,26.841400
mdv,2007,25_29,20.547430
mdv,2007,30_34,16.288120
mdv,2007,35_39,14.602070
mdv,2007,40_44,12.696190
mdv,2007,45_49,10.773520
mdv,2007,50_54,7.308695
mdv,2007,55_59,4.312243
mdv,2007,60_64,3.624341
mdv,2007,65,6.284837
mdv,2007,total_15,137.205300
mdv,2008,15_19,13.543450
mdv,2008,20_24,27.817890
mdv,2008,25_29,22.211210
mdv,2008,30_34,16.818840
mdv,2008,35_39,15.024620
mdv,2008,40_44,13.145130
mdv,2008,45_49,11.224820
mdv,2008,50_54,8.082819
mdv,2008,55_59,4.666846
mdv,2008,60_64,3.418265
mdv,2008,65,6.431242
mdv,2008,total_15,142.385100
mdv,2009,15_19,13.071470
mdv,2009,20_24,28.531250
mdv,2009,25_29,23.868660
mdv,2009,30_34,17.565010
mdv,2009,35_39,15.465570
mdv,2009,40_44,13.577200
mdv,2009,45_49,11.657890
mdv,2009,50_54,8.833561
mdv,2009,55_59,5.112412
mdv,2009,60_64,3.294900
mdv,2009,65,6.538532
mdv,2009,total_15,147.516500
mdv,2010,15_19,12.534090
mdv,2010,20_24,28.942210
mdv,2010,25_29,25.402760
mdv,2010,30_34,18.588310
mdv,2010,35_39,15.925350
mdv,2010,40_44,13.988910
mdv,2010,45_49,12.097890
mdv,2010,50_54,9.512646
mdv,2010,55_59,5.629455
mdv,2010,60_64,3.290950
mdv,2010,65,6.602440
mdv,2010,total_15,152.515000
mdv,2011,15_19,11.926590
mdv,2011,20_24,29.138980
mdv,2011,25_29,26.885190
mdv,2011,30_34,19.846610
mdv,2011,35_39,16.362680
mdv,2011,40_44,14.412090
mdv,2011,45_49,12.539570
mdv,2011,50_54,10.089990
mdv,2011,55_59,6.207888
mdv,2011,60_64,3.378688
mdv,2011,65,6.639000
mdv,2011,total_15,157.427300
mdv,2012,15_19,11.259760
mdv,2012,20_24,29.028280
mdv,2012,25_29,28.247560
mdv,2012,30_34,21.375250
mdv,2012,35_39,16.802390
mdv,2012,40_44,14.837990
mdv,2012,45_49,12.989260
