country,year,age_group,mlf
hun,2019,50_54,244.357500
hun,2019,55_59,173.336600
hun,2019,60_64,62.970170
hun,2019,65,24.982650
hun,2019,total_15,2305.477000
hun,2020,15_19,14.288080
hun,2020,20_24,138.038700
hun,2020,25_29,283.370900
hun,2020,30_34,313.915000
hun,2020,35_39,329.149300
hun,2020,40_44,380.890500
hun,2020,45_49,329.091900
hun,2020,50_54,253.418400
hun,2020,55_59,172.912100
hun,2020,60_64,62.386200
hun,2020,65,25.642690
hun,2020,total_15,2303.104000
isl,1990,15_19,4.923391
isl,1990,20_24,7.971832
isl,1990,25_29,10.334430
isl,1990,30_34,10.471510
isl,1990,35_39,9.392035
isl,1990,40_44,8.247030
isl,1990,45_49,6.421953
isl,1990,50_54,5.115296
isl,1990,55_59,5.080103
isl,1990,60_64,4.531533
isl,1990,65,5.655637
isl,1990,total_15,78.144760
isl,1991,15_19,4.982372
isl,1991,20_24,7.962613
isl,1991,25_29,10.263220
isl,1991,30_34,10.572990
isl,1991,35_39,9.596641
isl,1991,40_44,8.527941
isl,1991,45_49,6.784189
isl,1991,50_54,5.237082
isl,1991,55_59,5.008686
isl,1991,60_64,4.564124
isl,1991,65,5.866480
isl,1991,total_15,79.366340
isl,1992,15_19,4.745175
isl,1992,20_24,8.294097
isl,1992,25_29,10.026940
isl,1992,30_34,10.598030
isl,1992,35_39,9.852527
isl,1992,40_44,8.830917
isl,1992,45_49,7.164382
isl,1992,50_54,5.461533
isl,1992,55_59,4.751938
isl,1992,60_64,4.619404
isl,1992,65,6.381659
isl,1992,total_15,80.726600
isl,1993,15_19,4.236336
isl,1993,20_24,7.815884
isl,1993,25_29,9.602703
isl,1993,30_34,10.701250
isl,1993,35_39,10.130680
isl,1993,40_44,8.969197
isl,1993,45_49,7.575433
isl,1993,50_54,5.562972
isl,1993,55_59,4.790493
isl,1993,60_64,4.594885
isl,1993,65,5.071381
isl,1993,total_15,79.051210
isl,1994,15_19,4.038975
isl,1994,20_24,8.259445
isl,1994,25_29,9.296709
isl,1994,30_34,10.794340
isl,1994,35_39,10.274370
isl,1994,40_44,9.026194
isl,1994,45_49,7.683479
isl,1994,50_54,5.782441
isl,1994,55_59,4.664117
isl,1994,60_64,4.922015
isl,1994,65,4.761072
isl,1994,total_15,79.503160
isl,1995,15_19,5.008986
isl,1995,20_24,8.634693
isl,1995,25_29,9.376599
isl,1995,30_34,10.643160
isl,1995,35_39,10.467850
isl,1995,40_44,9.378546
isl,1995,45_49,8.011308
isl,1995,50_54,6.121126
isl,1995,55_59,4.765902
isl,1995,60_64,4.516402
isl,1995,65,5.347723
isl,1995,total_15,82.272300
isl,1996,15_19,4.836100
isl,1996,20_24,8.132470
isl,1996,25_29,9.188743
isl,1996,30_34,10.461740
isl,1996,35_39,10.339010
isl,1996,40_44,9.561811
isl,1996,45_49,8.476671
isl,1996,50_54,6.418431
isl,1996,55_59,4.783753
isl,1996,60_64,4.562525
isl,1996,65,4.935802
isl,1996,total_15,81.697050
isl,1997,15_19,4.813733
isl,1997,20_24,8.041144
isl,1997,25_29,9.655224
isl,1997,30_34,10.077330
isl,1997,35_39,10.400100
isl,1997,40_44,9.698644
isl,1997,45_49,8.722074
isl,1997,50_54,6.959816
isl,1997,55_59,4.904797
isl,1997,60_64,4.383264
isl,1997,65,5.041754
isl,1997,total_15,82.697880
isl,1998,15_19,5.350782
isl,1998,20_24,8.588031
isl,1998,25_29,9.468899
isl,1998,30_34,9.852416
isl,1998,35_39,10.562130
isl,1998,40_44,9.968932
isl,1998,45_49,8.742412
isl,1998,50_54,7.388229
isl,1998,55_59,5.281269
isl,1998,60_64,4.340730
isl,1998,65,5.407810
isl,1998,total_15,84.951640
isl,1999,15_19,5.525455
isl,1999,20_24,8.930790
isl,1999,25_29,9.749893
isl,1999,30_34,9.920172
isl,1999,35_39,10.652250
isl,1999,40_44,10.346660
isl,1999,45_49,9.028062
isl,1999,50_54,7.745117
isl,1999,55_59,5.748355
isl,1999,60_64,4.222608
isl,1999,65,4.946188
isl,1999,total_15,86.815550
isl,2000,15_19,6.087485
isl,2000,20_24,9.162162
isl,2000,25_29,9.654966
isl,2000,30_34,9.880962
isl,2000,35_39,10.514200
isl,2000,40_44,10.555000
isl,2000,45_49,9.101133
isl,2000,50_54,7.903219
isl,2000,55_59,6.006981
isl,2000,60_64,4.397903
isl,2000,65,5.000387
isl,2000,total_15,88.264400
isl,2001,15_19,6.384351
isl,2001,20_24,8.886975
isl,2001,25_29,10.112400
isl,2001,30_34,9.809448
isl,2001,35_39,10.439760
isl,2001,40_44,10.614540
isl,2001,45_49,9.491189
isl,2001,50_54,8.099887
isl,2001,55_59,6.129753
isl,2001,60_64,4.518765
isl,2001,65,4.870376
isl,2001,total_15,89.357450
isl,2002,15_19,5.425818
isl,2002,20_24,8.756640
isl,2002,25_29,10.138660
isl,2002,30_34,10.122750
isl,2002,35_39,10.462720
isl,2002,40_44,10.633640
isl,2002,45_49,9.707233
isl,2002,50_54,8.365824
isl,2002,55_59,6.505097
isl,2002,60_64,4.530816
isl,2002,65,5.012337
isl,2002,total_15,89.661550
isl,2003,15_19,6.806694
isl,2003,20_24,8.619843
isl,2003,25_29,9.733385
isl,2003,30_34,10.231660
isl,2003,35_39,10.143600
isl,2003,40_44,10.588840
isl,2003,45_49,9.855240
isl,2003,50_54,8.376043
isl,2003,55_59,6.777705
isl,2003,60_64,4.703198
isl,2003,65,4.129021
isl,2003,total_15,89.965220
isl,2004,15_19,6.127039
isl,2004,20_24,8.559801
isl,2004,25_29,9.375905
isl,2004,30_34,10.208330
isl,2004,35_39,10.217180
isl,2004,40_44,10.433750
isl,2004,45_49,10.248160
isl,2004,50_54,8.728179
isl,2004,55_59,7.188533
isl,2004,60_64,4.880024
isl,2004,65,4.475151
isl,2004,total_15,90.442050
isl,2005,15_19,6.861765
isl,2005,20_24,8.847163
isl,2005,25_29,9.745132
isl,2005,30_34,10.321800
isl,2005,35_39,10.024620
isl,2005,40_44,10.481510
isl,2005,45_49,10.470850
isl,2005,50_54,8.956400
isl,2005,55_59,7.605205
isl,2005,60_64,5.177175
isl,2005,65,4.358511
isl,2005,total_15,92.850120
isl,2006,15_19,7.612307
isl,2006,20_24,9.083774
isl,2006,25_29,10.112670
isl,2006,30_34,10.687520
isl,2006,35_39,10.175940
isl,2006,40_44,10.583610
isl,2006,45_49,10.687520
isl,2006,50_54,9.396363
isl,2006,55_59,7.874906
isl,2006,60_64,5.532625
isl,2006,65,4.672489
isl,2006,total_15,96.419730
isl,2007,15_19,7.868438
isl,2007,20_24,9.801567
isl,2007,25_29,10.611490
isl,2007,30_34,10.438960
isl,2007,35_39,10.409550
isl,2007,40_44,10.320300
isl,2007,45_49,10.582780
isl,2007,50_54,9.778179
isl,2007,55_59,8.080444
isl,2007,60_64,5.874312
isl,2007,65,4.224354
isl,2007,total_15,97.990370
isl,2008,15_19,7.529337
isl,2008,20_24,9.649567
isl,2008,25_29,10.908110
isl,2008,30_34,10.656940
isl,2008,35_39,10.546270
isl,2008,40_44,10.332420
isl,2008,45_49,10.504830
isl,2008,50_54,9.957064
isl,2008,55_59,8.495478
isl,2008,60_64,6.109879
isl,2008,65,4.429550
isl,2008,total_15,99.119450
isl,2009,15_19,6.546943
isl,2009,20_24,9.223028
isl,2009,25_29,10.887010
isl,2009,30_34,10.466030
isl,2009,35_39,10.673320
isl,2009,40_44,10.189490
isl,2009,45_49,10.545590
isl,2009,50_54,10.232350
isl,2009,55_59,8.455660
isl,2009,60_64,6.456347
isl,2009,65,4.476627
isl,2009,total_15,98.152390
isl,2010,15_19,6.123000
isl,2010,20_24,9.154242
isl,2010,25_29,11.167710
isl,2010,30_34,10.801570
isl,2010,35_39,10.807800
isl,2010,40_44,10.196090
isl,2010,45_49,10.573830
isl,2010,50_54,10.145560
isl,2010,55_59,8.597207
isl,2010,60_64,6.712798
isl,2010,65,5.157821
isl,2010,total_15,99.437630
isl,2011,15_19,6.285441
isl,2011,20_24,9.296036
isl,2011,25_29,11.222580
isl,2011,30_34,11.059460
isl,2011,35_39,10.929100
isl,2011,40_44,10.270540
isl,2011,45_49,10.537850
isl,2011,50_54,10.303340
isl,2011,55_59,8.867757
isl,2011,60_64,6.976624
isl,2011,65,5.368692
isl,2011,total_15,101.117400
isl,2012,15_19,6.371402
isl,2012,20_24,9.535841
isl,2012,25_29,11.157450
isl,2012,30_34,11.382810
isl,2012,35_39,11.021610
isl,2012,40_44,10.409670
isl,2012,45_49,10.468610
isl,2012,50_54,10.419370
isl,2012,55_59,9.165679
isl,2012,60_64,7.186572
isl,2012,65,5.607433
isl,2012,total_15,102.726400
isl,2013,15_19,6.404841
isl,2013,20_24,9.810852
isl,2013,25_29,11.030490
isl,2013,30_34,11.720540
isl,2013,35_39,11.108370
isl,2013,40_44,10.587160
isl,2013,45_49,10.390680
isl,2013,50_54,10.494390
isl,2013,55_59,9.469050
isl,2013,60_64,7.366291
isl,2013,65,5.867451
isl,2013,total_15,104.250100
isl,2014,15_19,6.429883
isl,2014,20_24,10.017960
isl,2014,25_29,10.948480
isl,2014,30_34,11.987350
isl,2014,35_39,11.227760
isl,2014,40_44,10.765150
isl,2014,45_49,10.342010
isl,2014,50_54,10.530080
isl,2014,55_59,9.743608
isl,2014,60_64,7.551422
isl,2014,65,6.140428
isl,2014,total_15,105.684100
isl,2015,15_19,6.481537
isl,2015,20_24,10.100110
isl,2015,25_29,10.973420
isl,2015,30_34,12.132980
isl,2015,35_39,11.407640
isl,2015,40_44,10.916960
isl,2015,45_49,10.350240
isl,2015,50_54,10.532830
isl,2015,55_59,9.964875
isl,2015,60_64,7.768364
isl,2015,65,6.421120
isl,2015,total_15,107.050100
isl,2016,15_19,6.576140
isl,2016,20_24,10.103720
isl,2016,25_29,11.103630
isl,2016,30_34,12.169830
isl,2016,35_39,11.649920
isl,2016,40_44,11.050100
isl,2016,45_49,10.418400
isl,2016,50_54,10.505340
isl,2016,55_59,10.136980
isl,2016,60_64,7.998457
isl,2016,65,6.713905
isl,2016,total_15,108.426400
isl,2017,15_19,6.691537
isl,2017,20_24,9.991307
isl,2017,25_29,11.341980
isl,2017,30_34,12.072670
isl,2017,35_39,11.948850
isl,2017,40_44,11.149200
isl,2017,45_49,10.545710
isl,2017,50_54,10.437050
isl,2017,55_59,10.265070
isl,2017,60_64,8.247706
isl,2017,65,7.010655
isl,2017,total_15,109.701700
isl,2018,15_19,6.837654
isl,2018,20_24,9.804249
isl,2018,25_29,11.625510
isl,2018,30_34,11.911610
isl,2018,35_39,12.256440
isl,2018,40_44,11.240890
isl,2018,45_49,10.709470
isl,2018,50_54,10.359970
isl,2018,55_59,10.351510
isl,2018,60_64,8.499091
isl,2018,65,7.317587
isl,2018,total_15,110.914000
isl,2019,15_19,7.026475
isl,2019,20_24,9.619040
isl,2019,25_29,11.841860
isl,2019,30_34,11.801910
isl,2019,35_39,12.493010
isl,2019,40_44,11.372110
isl,2019,45_49,10.876390
isl,2019,50_54,10.317680
isl,2019,55_59,10.404370
isl,2019,60_64,8.726985
isl,2019,65,7.642349
isl,2019,total_15,112.122200
isl,2020,15_19,7.261800
isl,2020,20_24,9.484941
isl,2020,25_29,11.924120
isl,2020,30_34,11.814200
isl,2020,35_39,12.610560
isl,2020,40_44,11.568000
isl,2020,45_49,11.022610
isl,2020,50_54,10.336000
isl,2020,55_59,10.429970
isl,2020,60_64,8.912519
isl,2020,65,7.989030
isl,2020,total_15,113.353700
ind,1981,15_19,23701.320000
ind,1981,20_24,30389.260000
ind,1981,25_29,30008.590000
ind,1981,30_34,23416.940000
ind,1981,35_39,19466.970000
ind,1981,40_44,17520.860000
ind,1981,45_49,15284.000000
ind,1981,50_54,12865.980000
ind,1981,55_59,9776.219000
ind,1981,60_64,6539.926000
ind,1981,65,7395.354000
ind,1982,15_19,23952.320000
ind,1982,20_24,30872.370000
ind,1982,25_29,30685.530000
ind,1982,30_34,24849.540000
ind,1982,35_39,19817.030000
ind,1982,40_44,17738.790000
ind,1982,45_49,15574.820000
ind,1982,50_54,13086.410000
ind,1982,55_59,10006.090000
ind,1982,60_64,6682.267000
ind,1982,65,7571.463000
ind,1983,15_19,24220.630000
ind,1983,20_24,31398.530000
ind,1983,25_29,31203.210000
ind,1983,30_34,26412.430000
ind,1983,35_39,20271.640000
ind,1983,40_44,17973.350000
ind,1983,45_49,15886.450000
ind,1983,50_54,13318.700000
ind,1983,55_59,10257.210000
ind,1983,60_64,6837.666000
ind,1983,65,7732.302000
ind,1984,15_19,24467.730000
ind,1984,20_24,31954.310000
ind,1984,25_29,31692.250000
ind,1984,30_34,27862.140000
ind,1984,35_39,20933.830000
ind,1984,40_44,18239.070000
ind,1984,45_49,16188.420000
ind,1984,50_54,13568.710000
ind,1984,55_59,10517.890000
ind,1984,60_64,7009.825000
ind,1984,65,7875.679000
ind,1985,15_19,24673.050000
ind,1985,20_24,32534.340000
ind,1985,25_29,32238.430000
ind,1985,30_34,29048.400000
ind,1985,35_39,21856.750000
ind,1985,40_44,18551.340000
ind,1985,45_49,16465.070000
ind,1985,50_54,13840.130000
ind,1985,55_59,10781.030000
ind,1985,60_64,7200.540000
ind,1985,65,8002.831000
ind,1986,15_19,24829.760000
ind,1986,20_24,33134.530000
ind,1986,25_29,32802.420000
ind,1986,30_34,29970.050000
ind,1986,35_39,22995.490000
ind,1986,40_44,18864.560000
ind,1986,45_49,16671.820000
ind,1986,50_54,14070.300000
ind,1986,55_59,10977.200000
ind,1986,60_64,7356.604000
ind,1986,65,8204.868000
ind,1987,15_19,24950.390000
ind,1987,20_24,33781.820000
ind,1987,25_29,33398.630000
ind,1987,30_34,30641.460000
ind,1987,35_39,24401.110000
ind,1987,40_44,19202.740000
ind,1987,45_49,16877.080000
ind,1987,50_54,14330.030000
ind,1987,55_59,11177.240000
ind,1987,60_64,7527.234000
ind,1987,65,8382.876000
ind,1988,15_19,25057.940000
ind,1988,20_24,34450.710000
ind,1988,25_29,34032.240000
ind,1988,30_34,31143.940000
ind,1988,35_39,25923.330000
ind,1988,40_44,19637.090000
ind,1988,45_49,17095.750000
ind,1988,50_54,14603.600000
ind,1988,55_59,11389.040000
ind,1988,60_64,7710.197000
ind,1988,65,8540.039000
ind,1989,15_19,25188.720000
ind,1989,20_24,35104.840000
ind,1989,25_29,34704.950000
ind,1989,30_34,31621.160000
ind,1989,35_39,27333.540000
ind,1989,40_44,20277.010000
ind,1989,45_49,17348.930000
ind,1989,50_54,14869.510000
ind,1989,55_59,11623.320000
ind,1989,60_64,7901.121000
ind,1989,65,8681.558000
ind,1990,15_19,25360.560000
ind,1990,20_24,35723.700000
ind,1990,25_29,35416.350000
ind,1990,30_34,32162.500000
ind,1990,35_39,28490.710000
ind,1990,40_44,21177.280000
ind,1990,45_49,17653.330000
ind,1990,50_54,15117.490000
ind,1990,55_59,11883.950000
ind,1990,60_64,8097.742000
ind,1990,65,8811.014000
ind,1990,total_15,239894.600000
ind,1991,15_19,25544.870000
ind,1991,20_24,36281.710000
ind,1991,25_29,36144.390000
ind,1991,30_34,32703.930000
ind,1991,35_39,29370.610000
ind,1991,40_44,22264.400000
ind,1991,45_49,17933.720000
ind,1991,50_54,15280.600000
ind,1991,55_59,12083.280000
ind,1991,60_64,8233.277000
ind,1991,65,9011.258000
ind,1991,total_15,244852.100000
ind,1992,15_19,25769.440000
ind,1992,20_24,36806.550000
ind,1992,25_29,36938.950000
ind,1992,30_34,33286.920000
ind,1992,35_39,30015.960000
ind,1992,40_44,23618.480000
ind,1992,45_49,18244.450000
ind,1992,50_54,15449.940000
ind,1992,55_59,12315.740000
ind,1992,60_64,8372.928000
ind,1992,65,9189.549000
ind,1992,total_15,250008.900000
ind,1993,15_19,26009.430000
ind,1993,20_24,37328.500000
ind,1993,25_29,37770.510000
ind,1993,30_34,33914.730000
ind,1993,35_39,30503.910000
ind,1993,40_44,25091.780000
ind,1993,45_49,18653.900000
ind,1993,50_54,15636.560000
ind,1993,55_59,12569.200000
ind,1993,60_64,8523.503000
ind,1993,65,9345.021000
ind,1993,total_15,255347.000000
ind,1994,15_19,26227.360000
ind,1994,20_24,37897.610000
ind,1994,25_29,38593.190000
ind,1994,30_34,34583.400000
ind,1994,35_39,30968.740000
ind,1994,40_44,26458.300000
ind,1994,45_49,19265.040000
ind,1994,50_54,15856.510000
ind,1994,55_59,12823.180000
ind,1994,60_64,8692.759000
ind,1994,65,9477.233000
ind,1994,total_15,260843.300000
ind,1995,15_19,26412.910000
ind,1995,20_24,38584.930000
ind,1995,25_29,39365.910000
ind,1995,30_34,35314.890000
ind,1995,35_39,31500.640000
ind,1995,40_44,27584.960000
ind,1995,45_49,20140.460000
ind,1995,50_54,16135.600000
ind,1995,55_59,13020.040000
ind,1995,60_64,8822.209000
ind,1995,65,9616.363000
ind,1995,total_15,266498.900000
ind,1996,15_19,26538.020000
ind,1996,20_24,39310.750000
ind,1996,25_29,40073.340000
ind,1996,30_34,36055.870000
ind,1996,35_39,32024.770000
ind,1996,40_44,28431.680000
ind,1996,45_49,21188.040000
ind,1996,50_54,16390.650000
ind,1996,55_59,13135.480000
ind,1996,60_64,8912.987000
ind,1996,65,9867.648000
ind,1996,total_15,271929.200000
ind,1997,15_19,26628.350000
ind,1997,20_24,40116.960000
ind,1997,25_29,40749.300000
ind,1997,30_34,36865.970000
ind,1997,35_39,32591.110000
ind,1997,40_44,29056.200000
ind,1997,45_49,22493.520000
ind,1997,50_54,16674.210000
ind,1997,55_59,13257.680000
ind,1997,60_64,9022.677000
ind,1997,65,10093.640000
ind,1997,total_15,277549.600000
ind,1998,15_19,26688.920000
ind,1998,20_24,40965.800000
ind,1998,25_29,41426.110000
ind,1998,30_34,37714.620000
ind,1998,35_39,33200.750000
ind,1998,40_44,29532.770000
ind,1998,45_49,23914.110000
ind,1998,50_54,17048.960000
ind,1998,55_59,13398.160000
ind,1998,60_64,9141.826000
ind,1998,65,10296.820000
ind,1998,total_15,283328.800000
ind,1999,15_19,26730.260000
ind,1999,20_24,41799.250000
ind,1999,25_29,42158.590000
ind,1999,30_34,38554.290000
ind,1999,35_39,33848.830000
ind,1999,40_44,29988.990000
ind,1999,45_49,25232.600000
ind,1999,50_54,17611.380000
ind,1999,55_59,13569.960000
ind,1999,60_64,9255.304000
ind,1999,65,10480.770000
ind,1999,total_15,289230.200000
ind,2000,15_19,26757.360000
ind,2000,20_24,42581.370000
ind,2000,25_29,42978.770000
ind,2000,30_34,39357.200000
ind,2000,35_39,34532.120000
ind,2000,40_44,30504.270000
ind,2000,45_49,26317.200000
ind,2000,50_54,18409.690000
ind,2000,55_59,13783.330000
ind,2000,60_64,9356.638000
ind,2000,65,10648.660000
ind,2000,total_15,295226.600000
ind,2001,15_19,27104.060000
ind,2001,20_24,43456.960000
ind,2001,25_29,43981.790000
ind,2001,30_34,40115.630000
ind,2001,35_39,35301.720000
ind,2001,40_44,31048.490000
ind,2001,45_49,27155.500000
ind,2001,50_54,19422.350000
ind,2001,55_59,14053.790000
ind,2001,60_64,9399.637000
ind,2001,65,10931.540000
ind,2001,total_15,301971.500000
ind,2002,15_19,27443.750000
ind,2002,20_24,44288.080000
ind,2002,25_29,45066.790000
ind,2002,30_34,40833.240000
ind,2002,35_39,36127.470000
ind,2002,40_44,31625.380000
ind,2002,45_49,27782.060000
ind,2002,50_54,20673.380000
ind,2002,55_59,14345.820000
ind,2002,60_64,9442.801000
ind,2002,65,11192.590000
ind,2002,total_15,308821.400000
ind,2003,15_19,27770.930000
ind,2003,20_24,45088.980000
ind,2003,25_29,46198.770000
ind,2003,30_34,41548.990000
ind,2003,35_39,36984.220000
ind,2003,40_44,32239.860000
ind,2003,45_49,28272.160000
ind,2003,50_54,22031.570000
ind,2003,55_59,14721.140000
ind,2003,60_64,9496.751000
ind,2003,65,11429.220000
ind,2003,total_15,315782.600000
ind,2004,15_19,28076.090000
ind,2004,20_24,45884.740000
ind,2004,25_29,47320.630000
ind,2004,30_34,42324.290000
ind,2004,35_39,37830.510000
ind,2004,40_44,32893.210000
ind,2004,45_49,28748.950000
ind,2004,50_54,23299.060000
ind,2004,55_59,15271.680000
ind,2004,60_64,9571.854000
ind,2004,65,11637.560000
ind,2004,total_15,322858.600000
ind,2005,15_19,28351.160000
ind,2005,20_24,46688.230000
ind,2005,25_29,48395.540000
ind,2005,30_34,43193.320000
ind,2005,35_39,38641.330000
ind,2005,40_44,33585.700000
ind,2005,45_49,29286.040000
ind,2005,50_54,24357.360000
ind,2005,55_59,16042.870000
ind,2005,60_64,9675.857000
ind,2005,65,11818.200000
ind,2005,total_15,330035.600000
ind,2006,15_19,27023.960000
ind,2006,20_24,46598.490000
ind,2006,25_29,49250.200000
ind,2006,30_34,44109.270000
ind,2006,35_39,39387.180000
ind,2006,40_44,34367.120000
ind,2006,45_49,29823.380000
ind,2006,50_54,25150.390000
ind,2006,55_59,16972.560000
ind,2006,60_64,9868.582000
ind,2006,65,12097.390000
ind,2006,total_15,334648.500000
ind,2007,15_19,25660.790000
ind,2007,20_24,46421.200000
ind,2007,25_29,50048.050000
ind,2007,30_34,45110.550000
ind,2007,35_39,40093.220000
ind,2007,40_44,35198.780000
ind,2007,45_49,30396.630000
ind,2007,50_54,25758.750000
ind,2007,55_59,18116.880000
ind,2007,60_64,10074.030000
ind,2007,65,12351.460000
ind,2007,total_15,339230.300000
ind,2008,15_19,24271.310000
ind,2008,20_24,46146.540000
ind,2008,25_29,50805.730000
ind,2008,30_34,46163.430000
ind,2008,35_39,40799.300000
ind,2008,40_44,36055.250000
ind,2008,45_49,31012.190000
ind,2008,50_54,26252.730000
ind,2008,55_59,19360.840000
ind,2008,60_64,10340.560000
ind,2008,65,12583.810000
ind,2008,total_15,343791.700000
ind,2009,15_19,22864.390000
ind,2009,20_24,45761.540000
ind,2009,25_29,51556.260000
ind,2009,30_34,47213.930000
ind,2009,35_39,41568.950000
ind,2009,40_44,36899.320000
ind,2009,45_49,31673.840000
ind,2009,50_54,26745.360000
ind,2009,55_59,20532.660000
ind,2009,60_64,10738.930000
ind,2009,65,12797.420000
ind,2009,total_15,348352.600000
ind,2010,15_19,21451.410000
ind,2010,20_24,45257.090000
ind,2010,25_29,52319.300000
ind,2010,30_34,48227.260000
ind,2010,35_39,42438.580000
ind,2010,40_44,37711.360000
ind,2010,45_49,32382.190000
ind,2010,50_54,27304.030000
ind,2010,55_59,21531.740000
ind,2010,60_64,11304.000000
ind,2010,65,12998.300000
ind,2010,total_15,352925.300000
ind,2011,15_19,21340.750000
ind,2011,20_24,45525.570000
ind,2011,25_29,53155.500000
ind,2011,30_34,49180.160000
ind,2011,35_39,43346.860000
ind,2011,40_44,38418.260000
ind,2011,45_49,33058.190000
ind,2011,50_54,27782.950000
ind,2011,55_59,22217.420000
ind,2011,60_64,11947.400000
ind,2011,65,13293.360000
ind,2011,total_15,359266.400000
ind,2012,15_19,21206.010000
ind,2012,20_24,45768.080000
ind,2012,25_29,54006.790000
ind,2012,30_34,50105.700000
ind,2012,35_39,44362.180000
ind,2012,40_44,39112.210000
ind,2012,45_49,33815.400000
ind,2012,50_54,28315.600000
ind,2012,55_59,22763.060000
ind,2012,60_64,12745.710000
ind,2012,65,13568.930000
ind,2012,total_15,365769.700000
ind,2013,15_19,21050.730000
ind,2013,20_24,45966.390000
ind,2013,25_29,54849.770000
ind,2013,30_34,51008.940000
ind,2013,35_39,45440.140000
ind,2013,40_44,39819.520000
ind,2013,45_49,34621.780000
ind,2013,50_54,28900.650000
ind,2013,55_59,23228.270000
ind,2013,60_64,13613.580000
ind,2013,65,13852.230000
ind,2013,total_15,372352.000000
ind,2014,15_19,20881.640000
ind,2014,20_24,46095.270000
ind,2014,25_29,55652.040000
ind,2014,30_34,51905.590000
ind,2014,35_39,46511.360000
ind,2014,40_44,40587.600000
ind,2014,45_49,35428.670000
ind,2014,50_54,29533.700000
ind,2014,55_59,23702.120000
ind,2014,60_64,14426.960000
ind,2014,65,14180.650000
ind,2014,total_15,378905.600000
ind,2015,15_19,20704.860000
ind,2015,20_24,46141.850000
ind,2015,25_29,56393.980000
ind,2015,30_34,52804.680000
ind,2015,35_39,47532.600000
ind,2015,40_44,41445.180000
ind,2015,45_49,36207.380000
ind,2015,50_54,30212.370000
ind,2015,55_59,24235.450000
ind,2015,60_64,15117.310000
ind,2015,65,14574.400000
ind,2015,total_15,385370.100000
ind,2016,15_19,20523.860000
ind,2016,20_24,46110.080000
ind,2016,25_29,57087.940000
ind,2016,30_34,53711.130000
ind,2016,35_39,48518.120000
ind,2016,40_44,42381.610000
ind,2016,45_49,36920.740000
ind,2016,50_54,30864.510000
ind,2016,55_59,24703.930000
ind,2016,60_64,15619.690000
ind,2016,65,15129.830000
ind,2016,total_15,391571.400000
ind,2017,15_19,20334.980000
ind,2017,20_24,46000.340000
ind,2017,25_29,57721.730000
ind,2017,30_34,54603.770000
ind,2017,35_39,49452.930000
ind,2017,40_44,43406.140000
ind,2017,45_49,37612.260000
ind,2017,50_54,31585.260000
ind,2017,55_59,25212.620000
