country,year,age_group,flf0
bwa,2016,25_29,95.890440
bwa,2016,30_34,85.021620
bwa,2016,35_39,60.106240
bwa,2016,40_44,38.723460
bwa,2016,45_49,29.999810
bwa,2016,50_54,26.807160
bwa,2016,55_59,24.671700
bwa,2016,60_64,17.700400
bwa,2016,65,16.020240
bwa,2016,total_15,518.530600
bwa,2017,15_19,35.493280
bwa,2017,20_24,87.170270
bwa,2017,25_29,95.774220
bwa,2017,30_34,86.604630
bwa,2017,35_39,63.465810
bwa,2017,40_44,40.279610
bwa,2017,45_49,29.604580
bwa,2017,50_54,26.012140
bwa,2017,55_59,24.207410
bwa,2017,60_64,17.942380
bwa,2017,65,16.809950
bwa,2017,total_15,523.364300
bwa,2018,15_19,35.248760
bwa,2018,20_24,86.516590
bwa,2018,25_29,95.562340
bwa,2018,30_34,87.809700
bwa,2018,35_39,66.849640
bwa,2018,40_44,42.099670
bwa,2018,45_49,29.353380
bwa,2018,50_54,25.183640
bwa,2018,55_59,23.607800
bwa,2018,60_64,17.985550
bwa,2018,65,17.648040
bwa,2018,total_15,527.865100
bwa,2019,15_19,35.120750
bwa,2019,20_24,85.891200
bwa,2019,25_29,95.351360
bwa,2019,30_34,88.827160
bwa,2019,35_39,69.965570
bwa,2019,40_44,44.202180
bwa,2019,45_49,29.385960
bwa,2019,50_54,24.353580
bwa,2019,55_59,22.902000
bwa,2019,60_64,17.899740
bwa,2019,65,18.491200
bwa,2019,total_15,532.390700
bwa,2020,15_19,35.170530
bwa,2020,20_24,85.305400
bwa,2020,25_29,95.168980
bwa,2020,30_34,89.759830
bwa,2020,35_39,72.666180
bwa,2020,40_44,46.595970
bwa,2020,45_49,29.770900
bwa,2020,50_54,23.553110
bwa,2020,55_59,22.109450
bwa,2020,60_64,17.723850
bwa,2020,65,19.307910
bwa,2020,total_15,537.132100
bra,2010,15_19,3219.888000
bra,2010,20_24,5855.133000
bra,2010,25_29,6527.746000
bra,2010,30_34,6129.475000
bra,2010,35_39,5437.326000
bra,2010,40_44,4982.215000
bra,2010,45_49,4470.471000
bra,2010,50_54,3354.587000
bra,2010,55_59,2152.831000
bra,2010,60_64,1144.318000
bra,2010,65,1074.492000
bra,2010,total_15,44348.480000
bra,2011,15_19,3231.897000
bra,2011,20_24,5787.486000
bra,2011,25_29,6534.790000
bra,2011,30_34,6262.061000
bra,2011,35_39,5545.267000
bra,2011,40_44,5020.832000
bra,2011,45_49,4534.433000
bra,2011,50_54,3474.713000
bra,2011,55_59,2232.307000
bra,2011,60_64,1197.495000
bra,2011,65,1114.172000
bra,2011,total_15,44935.450000
bra,2012,15_19,3258.766000
bra,2012,20_24,5711.271000
bra,2012,25_29,6495.908000
bra,2012,30_34,6386.618000
bra,2012,35_39,5662.426000
bra,2012,40_44,5064.964000
bra,2012,45_49,4564.375000
bra,2012,50_54,3601.942000
bra,2012,55_59,2306.168000
bra,2012,60_64,1252.430000
bra,2012,65,1155.561000
bra,2012,total_15,45460.430000
bra,2013,15_19,3294.969000
bra,2013,20_24,5640.324000
bra,2013,25_29,6425.221000
bra,2013,30_34,6494.336000
bra,2013,35_39,5787.039000
bra,2013,40_44,5119.531000
bra,2013,45_49,4574.092000
bra,2013,50_54,3726.825000
bra,2013,55_59,2378.747000
bra,2013,60_64,1308.583000
bra,2013,65,1199.485000
bra,2013,total_15,45949.150000
bra,2014,15_19,3330.740000
bra,2014,20_24,5593.063000
bra,2014,25_29,6344.134000
bra,2014,30_34,6572.413000
bra,2014,35_39,5916.075000
bra,2014,40_44,5189.670000
bra,2014,45_49,4584.995000
bra,2014,50_54,3834.726000
bra,2014,55_59,2456.970000
bra,2014,60_64,1365.280000
bra,2014,65,1247.016000
bra,2014,total_15,46435.080000
bra,2015,15_19,3358.510000
bra,2015,20_24,5579.288000
bra,2015,25_29,6266.185000
bra,2015,30_34,6612.349000
bra,2015,35_39,6045.174000
bra,2015,40_44,5277.203000
bra,2015,45_49,4610.104000
bra,2015,50_54,3916.709000
bra,2015,55_59,2544.024000
bra,2015,60_64,1421.913000
bra,2015,65,1298.691000
bra,2015,total_15,46930.150000
bra,2016,15_19,3375.055000
bra,2016,20_24,5592.448000
bra,2016,25_29,6183.625000
bra,2016,30_34,6608.850000
bra,2016,35_39,6166.086000
bra,2016,40_44,5373.705000
bra,2016,45_49,4638.936000
bra,2016,50_54,3966.681000
bra,2016,55_59,2631.442000
bra,2016,60_64,1472.259000
bra,2016,65,1350.167000
bra,2016,total_15,47359.250000
bra,2017,15_19,3387.379000
bra,2017,20_24,5641.202000
bra,2017,25_29,6103.382000
bra,2017,30_34,6571.173000
bra,2017,35_39,6290.498000
bra,2017,40_44,5489.039000
bra,2017,45_49,4681.449000
bra,2017,50_54,3994.534000
bra,2017,55_59,2729.391000
bra,2017,60_64,1521.875000
bra,2017,65,1406.257000
bra,2017,total_15,47816.180000
bra,2018,15_19,3389.119000
bra,2018,20_24,5710.187000
bra,2018,25_29,6034.140000
bra,2018,30_34,6506.935000
bra,2018,35_39,6404.122000
bra,2018,40_44,5616.614000
bra,2018,45_49,4737.808000
bra,2018,50_54,4008.546000
bra,2018,55_59,2828.345000
bra,2018,60_64,1572.439000
bra,2018,65,1466.461000
bra,2018,total_15,48274.720000
bra,2019,15_19,3371.466000
bra,2019,20_24,5775.281000
bra,2019,25_29,5987.798000
bra,2019,30_34,6429.295000
bra,2019,35_39,6486.143000
bra,2019,40_44,5746.483000
bra,2019,45_49,4806.890000
bra,2019,50_54,4022.234000
bra,2019,55_59,2913.590000
bra,2019,60_64,1626.610000
bra,2019,65,1529.578000
bra,2019,total_15,48695.370000
bra,2020,15_19,3330.285000
bra,2020,20_24,5821.210000
bra,2020,25_29,5971.950000
bra,2020,30_34,6349.265000
bra,2020,35_39,6525.024000
bra,2020,40_44,5871.718000
bra,2020,45_49,4888.236000
bra,2020,50_54,4045.107000
bra,2020,55_59,2976.863000
bra,2020,60_64,1685.655000
bra,2020,65,1594.946000
bra,2020,total_15,49060.260000
brn,2010,15_19,2.621113
brn,2010,20_24,11.034640
brn,2010,25_29,13.895550
brn,2010,30_34,16.200720
brn,2010,35_39,13.877970
brn,2010,40_44,9.683290
brn,2010,45_49,7.775659
brn,2010,50_54,4.687152
brn,2010,55_59,1.372974
brn,2010,60_64,0.493734
brn,2010,65,0.230916
brn,2010,total_15,81.873710
brn,2011,15_19,2.639750
brn,2011,20_24,11.280100
brn,2011,25_29,13.879790
brn,2011,30_34,15.982670
brn,2011,35_39,14.345530
brn,2011,40_44,10.080550
brn,2011,45_49,7.917707
brn,2011,50_54,4.940350
brn,2011,55_59,1.448561
brn,2011,60_64,0.557536
brn,2011,65,0.240400
brn,2011,total_15,83.312940
brn,2012,15_19,2.632464
brn,2012,20_24,11.456650
brn,2012,25_29,14.085400
brn,2012,30_34,15.661170
brn,2012,35_39,14.728780
brn,2012,40_44,10.628780
brn,2012,45_49,7.937403
brn,2012,50_54,5.253857
brn,2012,55_59,1.501905
brn,2012,60_64,0.630736
brn,2012,65,0.250791
brn,2012,total_15,84.767930
brn,2013,15_19,2.608746
brn,2013,20_24,11.526220
brn,2013,25_29,14.445610
brn,2013,30_34,15.360500
brn,2013,35_39,15.002230
brn,2013,40_44,11.269030
brn,2013,45_49,7.908755
brn,2013,50_54,5.588796
brn,2013,55_59,1.545604
brn,2013,60_64,0.705656
brn,2013,65,0.263155
brn,2013,total_15,86.224300
brn,2014,15_19,2.582146
brn,2014,20_24,11.492750
brn,2014,25_29,14.840330
brn,2014,30_34,15.224310
brn,2014,35_39,15.163750
brn,2014,40_44,11.892730
brn,2014,45_49,7.959487
brn,2014,50_54,5.875885
brn,2014,55_59,1.599933
brn,2014,60_64,0.772634
brn,2014,65,0.278530
brn,2014,total_15,87.682490
brn,2015,15_19,2.562324
brn,2015,20_24,11.379860
brn,2015,25_29,15.159260
brn,2015,30_34,15.316600
brn,2015,35_39,15.245220
brn,2015,40_44,12.427050
brn,2015,45_49,8.168979
brn,2015,50_54,6.072264
brn,2015,55_59,1.677095
brn,2015,60_64,0.826906
brn,2015,65,0.297142
brn,2015,total_15,89.132700
brn,2016,15_19,2.610948
brn,2016,20_24,11.419890
brn,2016,25_29,15.235050
brn,2016,30_34,15.255570
brn,2016,35_39,15.156670
brn,2016,40_44,12.861390
brn,2016,45_49,8.531261
brn,2016,50_54,6.173443
brn,2016,55_59,1.777681
brn,2016,60_64,0.876014
brn,2016,65,0.318570
brn,2016,total_15,90.216500
brn,2017,15_19,2.664654
brn,2017,20_24,11.408740
brn,2017,25_29,15.314590
brn,2017,30_34,15.410370
brn,2017,35_39,14.932100
brn,2017,40_44,13.214300
brn,2017,45_49,9.034996
brn,2017,50_54,6.179424
brn,2017,55_59,1.901298
brn,2017,60_64,0.911621
brn,2017,65,0.343656
brn,2017,total_15,91.315740
brn,2018,15_19,2.714972
brn,2018,20_24,11.337850
brn,2018,25_29,15.400890
brn,2018,30_34,15.749730
brn,2018,35_39,14.645190
brn,2018,40_44,13.479140
brn,2018,45_49,9.614530
brn,2018,50_54,6.159487
brn,2018,55_59,2.030820
brn,2018,60_64,0.940610
brn,2018,65,0.371363
brn,2018,total_15,92.444580
brn,2019,15_19,2.748688
brn,2019,20_24,11.240060
brn,2019,25_29,15.490940
brn,2019,30_34,16.167970
brn,2019,35_39,14.433370
brn,2019,40_44,13.644000
brn,2019,45_49,10.167210
brn,2019,50_54,6.214812
brn,2019,55_59,2.138886
brn,2019,60_64,0.975555
brn,2019,65,0.400171
brn,2019,total_15,93.621670
brn,2020,15_19,2.759022
brn,2020,20_24,11.154090
brn,2020,25_29,15.554730
brn,2020,30_34,16.569100
brn,2020,35_39,14.410700
brn,2020,40_44,13.702270
brn,2020,45_49,10.629760
brn,2020,50_54,6.401222
brn,2020,55_59,2.211521
brn,2020,60_64,1.023870
brn,2020,65,0.429205
brn,2020,total_15,94.845490
bgr,2010,15_19,11.014880
bgr,2010,20_24,106.396400
bgr,2010,25_29,175.712000
bgr,2010,30_34,211.452900
bgr,2010,35_39,228.121500
bgr,2010,40_44,218.256000
bgr,2010,45_49,219.324400
bgr,2010,50_54,213.685100
bgr,2010,55_59,186.294600
bgr,2010,60_64,51.687410
bgr,2010,65,12.879550
bgr,2010,total_15,1634.825000
bgr,2011,15_19,10.413250
bgr,2011,20_24,102.685900
bgr,2011,25_29,173.291700
bgr,2011,30_34,208.515200
bgr,2011,35_39,229.730900
bgr,2011,40_44,219.340000
bgr,2011,45_49,217.361900
bgr,2011,50_54,210.877700
bgr,2011,55_59,183.623400
bgr,2011,60_64,51.829960
bgr,2011,65,12.990650
bgr,2011,total_15,1620.660000
bgr,2012,15_19,9.878205
bgr,2012,20_24,97.948710
bgr,2012,25_29,172.035700
bgr,2012,30_34,204.134600
bgr,2012,35_39,231.210000
bgr,2012,40_44,221.236700
bgr,2012,45_49,215.907000
bgr,2012,50_54,208.148100
bgr,2012,55_59,181.660600
bgr,2012,60_64,51.364720
bgr,2012,65,13.132360
bgr,2012,total_15,1606.657000
bgr,2013,15_19,9.425880
bgr,2013,20_24,92.573070
bgr,2013,25_29,171.042200
bgr,2013,30_34,198.985000
bgr,2013,35_39,232.101900
bgr,2013,40_44,223.600200
bgr,2013,45_49,215.016400
bgr,2013,50_54,205.557200
bgr,2013,55_59,180.119700
bgr,2013,60_64,50.510020
bgr,2013,65,13.289810
bgr,2013,total_15,1592.222000
bgr,2014,15_19,9.070050
bgr,2014,20_24,87.210430
bgr,2014,25_29,168.872200
bgr,2014,30_34,194.185200
bgr,2014,35_39,231.783800
bgr,2014,40_44,225.924700
bgr,2014,45_49,214.789300
bgr,2014,50_54,203.220200
bgr,2014,55_59,178.515500
bgr,2014,60_64,49.627850
bgr,2014,65,13.438850
bgr,2014,total_15,1576.638000
bgr,2015,15_19,8.820176
bgr,2015,20_24,82.340750
bgr,2015,25_29,164.737900
bgr,2015,30_34,190.443500
bgr,2015,35_39,229.972200
bgr,2015,40_44,227.900900
bgr,2015,45_49,215.314700
bgr,2015,50_54,201.275100
bgr,2015,55_59,176.632900
bgr,2015,60_64,48.947050
bgr,2015,65,13.555100
bgr,2015,total_15,1559.940000
bgr,2016,15_19,8.656936
bgr,2016,20_24,77.877800
bgr,2016,25_29,159.095900
bgr,2016,30_34,187.928900
bgr,2016,35_39,226.905500
bgr,2016,40_44,229.669900
bgr,2016,45_49,216.575600
bgr,2016,50_54,199.640200
bgr,2016,55_59,174.460500
bgr,2016,60_64,48.286900
bgr,2016,65,13.697670
bgr,2016,total_15,1542.796000
bgr,2017,15_19,8.601464
bgr,2017,20_24,73.820300
bgr,2017,25_29,151.661700
bgr,2017,30_34,186.541400
bgr,2017,35_39,222.082400
bgr,2017,40_44,231.141300
bgr,2017,45_49,218.477100
bgr,2017,50_54,198.321000
bgr,2017,55_59,172.241600
bgr,2017,60_64,47.786070
bgr,2017,65,13.795650
bgr,2017,total_15,1524.470000
bgr,2018,15_19,8.641524
bgr,2018,20_24,70.314230
bgr,2018,25_29,143.081200
bgr,2018,30_34,185.344600
bgr,2018,35_39,216.303000
bgr,2018,40_44,231.915800
bgr,2018,45_49,220.719100
bgr,2018,50_54,197.426200
bgr,2018,55_59,170.059000
bgr,2018,60_64,47.376340
bgr,2018,65,13.874420
bgr,2018,total_15,1505.055000
bgr,2019,15_19,8.758471
bgr,2019,20_24,67.541080
bgr,2019,25_29,134.523200
bgr,2019,30_34,182.920100
bgr,2019,35_39,210.993800
bgr,2019,40_44,231.583500
bgr,2019,45_49,223.007000
bgr,2019,50_54,197.231000
bgr,2019,55_59,168.159600
bgr,2019,60_64,46.976550
bgr,2019,65,13.938930
bgr,2019,total_15,1485.633000
bgr,2020,15_19,8.932081
bgr,2020,20_24,65.600480
bgr,2020,25_29,126.757200
bgr,2020,30_34,178.388200
bgr,2020,35_39,206.949900
bgr,2020,40_44,229.873700
bgr,2020,45_49,225.063600
bgr,2020,50_54,197.835500
bgr,2020,55_59,166.670700
bgr,2020,60_64,46.536400
bgr,2020,65,13.996240
bgr,2020,total_15,1466.604000
bfa,2010,15_19,620.036100
bfa,2010,20_24,570.819800
bfa,2010,25_29,540.732600
bfa,2010,30_34,460.692600
bfa,2010,35_39,371.967500
bfa,2010,40_44,305.004500
bfa,2010,45_49,238.038800
bfa,2010,50_54,188.769900
bfa,2010,55_59,134.757800
bfa,2010,60_64,84.074440
bfa,2010,65,74.945690
bfa,2010,total_15,3589.840000
bfa,2011,15_19,635.640700
bfa,2011,20_24,585.102400
bfa,2011,25_29,554.931000
bfa,2011,30_34,475.764800
bfa,2011,35_39,386.102600
bfa,2011,40_44,315.309100
bfa,2011,45_49,247.149700
bfa,2011,50_54,195.755600
bfa,2011,55_59,138.578700
bfa,2011,60_64,85.012070
bfa,2011,65,77.990170
bfa,2011,total_15,3697.337000
bfa,2012,15_19,652.577800
bfa,2012,20_24,600.429300
bfa,2012,25_29,569.590000
bfa,2012,30_34,490.560800
bfa,2012,35_39,401.877300
bfa,2012,40_44,325.614700
bfa,2012,45_49,257.152600
bfa,2012,50_54,202.983100
bfa,2012,55_59,143.900600
bfa,2012,60_64,85.604590
bfa,2012,65,81.139310
bfa,2012,total_15,3811.430000
bfa,2013,15_19,670.673300
bfa,2013,20_24,616.723600
bfa,2013,25_29,584.738200
bfa,2013,30_34,505.180100
bfa,2013,35_39,418.668200
bfa,2013,40_44,336.329300
bfa,2013,45_49,267.763400
bfa,2013,50_54,210.585800
bfa,2013,55_59,150.287400
bfa,2013,60_64,86.285440
bfa,2013,65,84.296890
bfa,2013,total_15,3931.532000
bfa,2014,15_19,689.779800
bfa,2014,20_24,633.898500
bfa,2014,25_29,600.489100
bfa,2014,30_34,519.892900
bfa,2014,35_39,435.512200
bfa,2014,40_44,348.149900
bfa,2014,45_49,278.552000
bfa,2014,50_54,218.816600
bfa,2014,55_59,157.105600
bfa,2014,60_64,87.686320
bfa,2014,65,87.311340
bfa,2014,total_15,4057.194000
bfa,2015,15_19,709.900700
bfa,2015,20_24,651.953200
bfa,2015,25_29,616.963800
bfa,2015,30_34,534.875900
bfa,2015,35_39,451.780700
bfa,2015,40_44,361.464700
bfa,2015,45_49,289.266700
bfa,2015,50_54,227.806500
bfa,2015,55_59,163.980200
bfa,2015,60_64,90.152340
bfa,2015,65,90.117510
bfa,2015,total_15,4188.262000
bfa,2016,15_19,728.770000
bfa,2016,20_24,669.213400
bfa,2016,25_29,633.275500
bfa,2016,30_34,549.456600
bfa,2016,35_39,466.926100
bfa,2016,40_44,375.532200
bfa,2016,45_49,299.189800
bfa,2016,50_54,236.668900
bfa,2016,55_59,170.102800
bfa,2016,60_64,92.784470
bfa,2016,65,93.075930
bfa,2016,total_15,4314.996000
bfa,2017,15_19,748.956800
bfa,2017,20_24,687.484100
bfa,2017,25_29,650.479700
bfa,2017,30_34,564.407000
bfa,2017,35_39,481.770300
bfa,2017,40_44,391.182800
bfa,2017,45_49,309.122300
bfa,2017,50_54,246.410800
bfa,2017,55_59,176.491200
bfa,2017,60_64,96.439040
bfa,2017,65,95.825040
bfa,2017,total_15,4448.569000
bfa,2018,15_19,770.385100
bfa,2018,20_24,706.733400
bfa,2018,25_29,668.493600
bfa,2018,30_34,579.775100
bfa,2018,35_39,496.440100
bfa,2018,40_44,407.792900
bfa,2018,45_49,319.485000
bfa,2018,50_54,256.754300
bfa,2018,55_59,183.265500
bfa,2018,60_64,100.834100
bfa,2018,65,98.524210
bfa,2018,total_15,4588.483000
bfa,2019,15_19,793.069200
bfa,2019,20_24,726.984100
bfa,2019,25_29,687.281600
bfa,2019,30_34,595.702400
bfa,2019,35_39,511.227900
bfa,2019,40_44,424.455300
bfa,2019,45_49,330.970800
bfa,2019,50_54,267.305900
bfa,2019,55_59,190.657500
bfa,2019,60_64,105.569600
bfa,2019,65,101.382700
bfa,2019,total_15,4734.607000
bfa,2020,15_19,817.090800
bfa,2020,20_24,748.300400
bfa,2020,25_29,706.873200
bfa,2020,30_34,612.277200
bfa,2020,35_39,526.308200
bfa,2020,40_44,440.599600
bfa,2020,45_49,343.946300
bfa,2020,50_54,277.849800
bfa,2020,55_59,198.783200
bfa,2020,60_64,110.420900
bfa,2020,65,104.533500
bfa,2020,total_15,4886.983000
bdi,2010,15_19,288.638100
bdi,2010,20_24,364.914600
bdi,2010,25_29,370.934100
bdi,2010,30_34,289.564400
bdi,2010,35_39,210.258400
bdi,2010,40_44,170.797400
bdi,2010,45_49,149.724100
bdi,2010,50_54,133.034700
bdi,2010,55_59,105.666200
bdi,2010,60_64,72.235180
bdi,2010,65,91.404590
bdi,2010,total_15,2247.172000
bdi,2011,15_19,288.109800
bdi,2011,20_24,369.683200
bdi,2011,25_29,384.410100
bdi,2011,30_34,305.837100
bdi,2011,35_39,221.190900
bdi,2011,40_44,174.827600
bdi,2011,45_49,151.027700
bdi,2011,50_54,134.594700
bdi,2011,55_59,109.298400
bdi,2011,60_64,76.495740
bdi,2011,65,94.022910
bdi,2011,total_15,2309.498000
bdi,2012,15_19,286.636100
bdi,2012,20_24,372.402300
bdi,2012,25_29,396.021600
bdi,2012,30_34,321.991400
bdi,2012,35_39,233.252900
bdi,2012,40_44,179.256300
bdi,2012,45_49,152.182800
bdi,2012,50_54,135.751300
bdi,2012,55_59,111.906400
bdi,2012,60_64,81.641260
bdi,2012,65,96.344730
bdi,2012,total_15,2367.387000
bdi,2013,15_19,284.718100
bdi,2013,20_24,373.473200
bdi,2013,25_29,405.823000
bdi,2013,30_34,337.727900
bdi,2013,35_39,246.308200
bdi,2013,40_44,184.492800
bdi,2013,45_49,153.452700
bdi,2013,50_54,136.620700
bdi,2013,55_59,113.744400
bdi,2013,60_64,87.128140
bdi,2013,65,98.657750
bdi,2013,total_15,2422.147000
bdi,2014,15_19,283.037000
bdi,2014,20_24,373.531100
bdi,2014,25_29,414.031200
bdi,2014,30_34,352.776200
bdi,2014,35_39,260.228400
bdi,2014,40_44,191.141600
bdi,2014,45_49,155.201800
bdi,2014,50_54,137.362600
bdi,2014,55_59,115.247400
bdi,2014,60_64,92.203230
bdi,2014,65,101.376600
bdi,2014,total_15,2476.137000
bdi,2015,15_19,282.060900
bdi,2015,20_24,373.094600
bdi,2015,25_29,420.850200
bdi,2015,30_34,367.004300
bdi,2015,35_39,274.920900
bdi,2015,40_44,199.580000
bdi,2015,45_49,157.718400
bdi,2015,50_54,138.129300
bdi,2015,55_59,116.688400
bdi,2015,60_64,96.452040
bdi,2015,65,104.753800
bdi,2015,total_15,2531.253000
bdi,2016,15_19,281.178100
bdi,2016,20_24,371.214900
bdi,2016,25_29,425.126600
bdi,2016,30_34,379.592200
bdi,2016,35_39,290.051700
bdi,2016,40_44,209.766700
bdi,2016,45_49,161.065100
bdi,2016,50_54,138.834100
bdi,2016,55_59,117.576000
bdi,2016,60_64,99.324620
bdi,2016,65,109.126700
bdi,2016,total_15,2582.857000
bdi,2017,15_19,281.340600
bdi,2017,20_24,369.259200
bdi,2017,25_29,428.295300
bdi,2017,30_34,391.410900
bdi,2017,35_39,305.881400
bdi,2017,40_44,221.685300
bdi,2017,45_49,165.358800
bdi,2017,50_54,139.910800
bdi,2017,55_59,118.540900
bdi,2017,60_64,101.645400
bdi,2017,65,114.037900
bdi,2017,total_15,2637.367000
bdi,2018,15_19,282.575000
bdi,2018,20_24,367.415500
bdi,2018,25_29,430.354300
bdi,2018,30_34,402.109200
bdi,2018,35_39,321.851000
bdi,2018,40_44,234.994800
bdi,2018,45_49,170.798900
bdi,2018,50_54,141.436500
bdi,2018,55_59,119.544400
bdi,2018,60_64,103.552700
bdi,2018,65,119.290300
bdi,2018,total_15,2693.922000
bdi,2019,15_19,284.890000
bdi,2019,20_24,365.965100
bdi,2019,25_29,431.318600
bdi,2019,30_34,411.231800
bdi,2019,35_39,337.195200
bdi,2019,40_44,249.203900
bdi,2019,45_49,177.662100
bdi,2019,50_54,143.509200
bdi,2019,55_59,120.529900
bdi,2019,60_64,105.253100
bdi,2019,65,124.594800
bdi,2019,total_15,2751.354000
bdi,2020,15_19,288.269400
bdi,2020,20_24,365.183700
bdi,2020,25_29,431.313000
bdi,2020,30_34,418.528200
bdi,2020,35_39,351.403100
bdi,2020,40_44,263.926800
bdi,2020,45_49,186.082600
bdi,2020,50_54,146.241900
bdi,2020,55_59,121.500100
bdi,2020,60_64,106.857800
bdi,2020,65,129.784900
bdi,2020,total_15,2809.092000
khm,2010,15_19,582.311000
khm,2010,20_24,562.788800
khm,2010,25_29,649.870700
khm,2010,30_34,334.566600
khm,2010,35_39,382.443800
khm,2010,40_44,367.629400
khm,2010,45_49,329.027300
khm,2010,50_54,263.673300
khm,2010,55_59,202.997300
khm,2010,60_64,142.642400
khm,2010,65,155.728500
khm,2010,total_15,3973.679000
khm,2011,15_19,574.920800
khm,2011,20_24,567.776100
khm,2011,25_29,670.322700
khm,2011,30_34,380.285100
khm,2011,35_39,366.060500
khm,2011,40_44,371.341500
khm,2011,45_49,335.151600
khm,2011,50_54,272.145600
khm,2011,55_59,209.095800
khm,2011,60_64,146.306000
khm,2011,65,161.746300
khm,2011,total_15,4055.152000
khm,2012,15_19,560.454700
khm,2012,20_24,583.745000
khm,2012,25_29,661.962300
khm,2012,30_34,456.715600
khm,2012,35_39,339.969700
khm,2012,40_44,377.343000
khm,2012,45_49,340.388300
khm,2012,50_54,281.294800
khm,2012,55_59,216.062600
khm,2012,60_64,150.313500
khm,2012,65,168.011000
khm,2012,total_15,4136.261000
khm,2013,15_19,542.904100
khm,2013,20_24,603.502700
khm,2013,25_29,635.325700
khm,2013,30_34,548.097500
khm,2013,35_39,314.806200
khm,2013,40_44,382.623400
khm,2013,45_49,344.890200
khm,2013,50_54,290.585400
khm,2013,55_59,223.734700
khm,2013,60_64,154.736300
khm,2013,65,174.469600
khm,2013,total_15,4215.676000
khm,2014,15_19,527.041900
khm,2014,20_24,616.438100
khm,2014,25_29,609.950000
khm,2014,30_34,627.452300
khm,2014,35_39,308.043900
khm,2014,40_44,382.353700
khm,2014,45_49,349.088900
khm,2014,50_54,299.328900
khm,2014,55_59,231.931900
khm,2014,60_64,159.713600
khm,2014,65,181.067400
khm,2014,total_15,4292.410000
khm,2015,15_19,515.055600
khm,2015,20_24,617.614400
khm,2015,25_29,597.997100
khm,2015,30_34,676.921800
khm,2015,35_39,330.270100
khm,2015,40_44,374.265100
khm,2015,45_49,353.185500
khm,2015,50_54,307.087700
khm,2015,55_59,240.500100
khm,2015,60_64,165.321800
khm,2015,65,187.795600
khm,2015,total_15,4366.015000
khm,2016,15_19,503.939300
khm,2016,20_24,617.694200
khm,2016,25_29,600.453900
khm,2016,30_34,693.793300
khm,2016,35_39,379.519700
khm,2016,40_44,358.425800
khm,2016,45_49,357.364900
khm,2016,50_54,313.265300
khm,2016,55_59,248.639900
khm,2016,60_64,170.607000
khm,2016,65,194.982600
khm,2016,total_15,4438.686000
khm,2017,15_19,494.245200
khm,2017,20_24,609.009000
khm,2017,25_29,616.015600
khm,2017,30_34,680.792100
khm,2017,35_39,458.106700
khm,2017,40_44,332.525100
khm,2017,45_49,363.407500
khm,2017,50_54,318.265600
khm,2017,55_59,257.154900
khm,2017,60_64,176.462600
khm,2017,65,202.164600
khm,2017,total_15,4508.149000
khm,2018,15_19,487.058200
khm,2018,20_24,593.858500
khm,2018,25_29,637.903200
khm,2018,30_34,650.903400
khm,2018,35_39,548.835100
khm,2018,40_44,307.930200
khm,2018,45_49,368.501800
khm,2018,50_54,322.419500
khm,2018,55_59,265.682100
khm,2018,60_64,182.850900
khm,2018,65,209.481500
khm,2018,total_15,4575.424000
khm,2019,15_19,482.692900
